發生時間,發生地點,死亡受傷人數,車種
104年10月16日 14時50分00秒,高雄市前鎮區新生路 / 高雄市前鎮區漁港東一路口,死亡1;受傷0,自用-大貨車;普通重型-機車
104年10月16日 15時03分00秒,臺東縣太麻里鄉台9 400公里100.0公尺處南向外側,死亡1;受傷0,自用-小客車
104年10月16日 15時28分00秒,南投縣名間鄉名山路二段606號前0.0公尺,死亡1;受傷0,普通重型-機車
104年10月16日 18時16分00秒,新北市萬里區加投路190號前0.0公尺,死亡1;受傷0,自用-小客車;行人-人
104年10月17日 01時31分00秒,臺南市佳里區塭子內86號前佳塭高幹92-1電桿處,死亡1;受傷0,普通輕型-機車
104年10月17日 03時20分00秒,高雄市大樹區統嶺路前0.0公尺,死亡2;受傷0,普通重型-機車;乘客-人
104年10月17日 05時49分00秒,桃園市桃園區新埔里經國路 / 桃園市桃園區新埔里天祥五街,死亡1;受傷1,行人-人;普通重型-機車
104年10月17日 06時30分00秒,高雄市大寮區旗甲公路 / 高雄市大寮區義和路口,死亡1;受傷1,普通重型-機車;行人-人
104年10月17日 11時40分00秒,高雄市美濃區成功路 / 高雄市美濃區信國路口,死亡1;受傷0,普通重型-機車;自用-大貨車
104年10月17日 16時05分00秒,彰化縣花壇鄉彰員路3段前0.0公尺,死亡1;受傷1,普通重型-機車;普通重型-機車;自用-小客車
104年10月17日 18時01分00秒,嘉義縣太保市嘉49 6公里650.0公尺處南向一般,死亡1;受傷0,自用-小客車;行人-人
104年10月17日 20時30分00秒,南投縣集集鎮八張里八張街前0.0公尺,死亡1;受傷1,行人-人;普通重型-機車
104年10月18日 02時27分00秒,新北市金山區陽金公路前0.0公尺,死亡1;受傷1,自用-小客車;自用-小客車;乘客-人;乘客-人
104年10月18日 04時50分00秒,新北市汐止區國道3號 10公里500.0公尺處南向交流道,死亡1;受傷0,計程車-小客車
104年10月18日 07時21分00秒,臺北市大安區,死亡1;受傷0,自用-小客車;行人-人
104年10月18日 07時32分00秒,臺南市善化區南122線與烏橋中路口,死亡1;受傷0,普通重型-機車;營業用-半聯結車
104年10月18日 11時53分00秒,宜蘭縣頭城鎮濱海路三段39號前0.0公尺,死亡2;受傷2,普通重型-機車;大型重型2(250-550C.C.)-機車;乘客-人;乘客-人
104年10月18日 17時16分00秒,嘉義縣朴子市167線3.5公里處,死亡1;受傷2,自用-小客車;乘客-人;乘客-人
104年10月18日 17時50分00秒,臺中市和平區南勢里東關路三段前0.0公尺,死亡1;受傷0,自用-小貨車(含客、貨兩用);其他慢車-慢車
104年10月19日 01時59分00秒,彰化縣員林市新生路前0.0公尺,死亡1;受傷0,普通重型-機車
104年10月19日 06時34分00秒,彰化縣芳苑鄉漁富路前0.0公尺,死亡1;受傷0,普通輕型-機車;拼裝車-其他車
104年10月19日 10時50分00秒,彰化縣彰化市彰美路1段前0.0公尺,死亡1;受傷0,腳踏自行車-慢車;自用-小貨車(含客、貨兩用)
104年10月19日 12時08分00秒,彰化縣和美鎮孝義路前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用)
104年10月19日 12時55分00秒,彰化縣福興鄉龍舟路 / 彰化縣福興鄉青雲路,死亡1;受傷0,普通重型-機車;營業用-半聯結車
104年10月19日 18時10分00秒,新竹縣湖口鄉德興路138號前,死亡1;受傷0,自用-小客車;普通重型-機車
104年10月19日 19時10分00秒,高雄市三民區皓東路 / 高雄市三民區秋元街口,死亡1;受傷1,普通重型-機車;普通重型-機車
104年10月20日 06時31分00秒,新北市土城區擺接堡路前0.0公尺,死亡1;受傷0,普通重型-機車
104年10月20日 12時30分00秒,苗栗縣苑裡鎮田心5路(社苓幹70-9號)旁,死亡1;受傷0,普通重型-機車
104年10月20日 18時24分00秒,臺北市大安區,死亡1;受傷0,自用-小客車;腳踏自行車-慢車
104年10月20日 19時40分00秒,彰化縣員林市民生路 / 彰化縣員林市光復街,死亡1;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車;乘客-人
104年10月21日 07時13分00秒,臺中市西屯區林厝里都會園路前0.0公尺,死亡1;受傷1,自用-小客車;乘客-人
104年10月21日 08時34分00秒,彰化縣芳苑鄉,死亡2;受傷2,普通輕型-機車;警備車-特種車;乘客-人;乘客-人
104年10月21日 21時54分00秒,新北市永和區環河東路2段前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小客車
104年10月22日 01時40分00秒,臺東縣台東市大學路二段前0.0公尺,死亡1;受傷0,普通重型-機車
104年10月22日 02時25分00秒,宜蘭縣南澳鄉蘇花公路 / 宜蘭縣南澳鄉蘇花公路,死亡1;受傷2,營業用-大貨車;乘客-人;乘客-人
104年10月22日 06時22分00秒,桃園市中壢區芝芭里領航北路 / 桃園市中壢區芝芭里高鐵南路,死亡1;受傷0,計程車-小客車;普通重型-機車
104年10月22日 13時10分00秒,臺南市仁德區中山路870巷205號前0.0公尺,死亡1;受傷0,營業用-大貨車;普通輕型-機車
104年10月22日 18時48分00秒,彰化縣福興鄉沿海路3段 / 彰化縣福興鄉出水街,死亡1;受傷0,動力機械-其他車;普通重型-機車
104年10月23日 00時05分00秒,臺北市信義區,死亡1;受傷1,行人-人;自用-小客車;行人-人
104年10月23日 17時46分00秒,嘉義縣民雄鄉十四甲750號前(嘉107線6.1公里處),死亡1;受傷0,普通重型-機車
104年10月24日 00時37分00秒,桃園市楊梅區永寧里校前路298巷前0.0公尺,死亡1;受傷0,普通重型-機車
104年10月24日 05時47分00秒,臺南市新市區社南高分5左13右3左6左3電線桿處,死亡1;受傷0,營業用-大貨車;行人-人
104年10月24日 05時51分00秒,彰化縣彰化市河濱路前0.0公尺,死亡1;受傷0,普通重型-機車
104年10月24日 08時50分00秒,臺東縣鹿野鄉永安村永樂路 / 臺東縣鹿野鄉永安村福鹿路,死亡1;受傷1,自用-小客車;乘客-人
104年10月24日 11時35分00秒,屏東縣長治鄉繁華路,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用)
104年10月24日 15時00分00秒,臺南市七股區樹子腳寶安宮後方未命名道路,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車
104年10月24日 16時45分00秒,高雄市小港區大業南路 / 高雄市小港區中亨街口,死亡1;受傷1,普通重型-機車;普通重型-機車
104年10月24日 18時00分00秒,屏東縣屏東市興樂里仁愛路94號前0.0公尺,死亡1;受傷1,普通輕型-機車;普通重型-機車
104年10月24日 21時52分00秒,屏東縣內埔鄉美和村學人路 / 屏東縣內埔鄉美和村四維路,死亡1;受傷0,民營公車-大客車;普通重型-機車
104年10月25日 11時50分00秒,高雄市鳥松區松藝路 / 高雄市鳥松區八德南路口,死亡1;受傷0,普通重型-機車
104年10月25日 12時16分00秒,雲林縣崙背鄉東明村南昌路399號前0.0公尺,死亡1;受傷6,自用-小貨車(含客、貨兩用);普通重型-機車;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人
104年10月25日 19時00分00秒,桃園市蘆竹區海湖里西濱公路前0.0公尺,死亡1;受傷0,租賃車-小客車
104年10月26日 12時56分00秒,嘉義縣太保市嘉49 1公里350.0公尺處南向外側,死亡1;受傷0,自用-小客車
104年10月26日 19時43分00秒,高雄市鼓山區,死亡1;受傷0,自用-小客車;火車-其他車
104年10月26日 20時17分00秒,桃園市龜山區忠義路二段 / 桃園市龜山區復興一路,死亡1;受傷0,自用-大貨車;行人-人
104年10月27日 13時03分00秒,桃園市龜山區忠義路二段 / 桃園市龜山區復興一路,死亡1;受傷0,自用-小客車;普通重型-機車
104年10月27日 14時48分00秒,屏東縣屏東市廣興里環河路前0.0公尺,死亡1;受傷1,自用-小客車;普通重型-機車;自用-小貨車(含客、貨兩用)
104年10月28日 00時12分00秒,新北市新店區安坑交流道出口匝道(往環河路方向),死亡1;受傷0,普通重型-機車;自用-小客車
104年10月28日 08時26分00秒,桃園市復興區北部橫貫公路前0.0公尺,死亡1;受傷1,普通重型-機車;乘客-人
104年10月28日 10時00分00秒,彰化縣二林鎮中山路 / 彰化縣二林鎮莊敬街,死亡1;受傷0,自用-小客車;普通重型-機車
104年10月29日 01時49分00秒,花蓮縣吉安鄉建國路二段68號前0.0公尺,死亡1;受傷0,自用-小客車;普通重型-機車;營業用-小貨車(含客、貨兩用)
104年10月29日 13時53分00秒,嘉義縣太保市魚寮支線產業道路(電桿編號: TTB71),死亡1;受傷0,普通重型-機車
104年10月30日 07時20分00秒,宜蘭縣冬山鄉茄苳路 / 宜蘭縣冬山鄉三堵路,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車
104年10月30日 07時53分00秒,臺中市新社區福興里豐埔公路前0.0公尺,死亡1;受傷0,自用-小貨車(含客、貨兩用);大型重型2(250-550C.C.)-機車
104年10月31日 00時29分00秒,新竹市香山區竹香南路前0.0公尺,死亡1;受傷0,普通重型-機車
104年10月31日 05時30分00秒,嘉義縣水上鄉163 13公里600.0公尺處西向一般,死亡1;受傷0,自用-小客車;行人-人
104年10月31日 07時36分00秒,新竹市東區中華路前0.0公尺,死亡1;受傷0,營業用-小貨車(含客、貨兩用);普通重型-機車
104年10月31日 08時00分00秒,新竹縣湖口鄉八德路三段前0.0公尺,死亡1;受傷0,普通重型-機車
104年10月31日 08時53分00秒,彰化縣二水鄉員集路3段前0.0公尺,死亡1;受傷3,自用-小客車;腳踏自行車-慢車;電動自行車-慢車;行人-人;自用-小客車;普通輕型-機車;普通重型-機車;腳踏自行車-慢車;普通重型-機車
104年10月31日 11時10分00秒,花蓮縣瑞穗鄉瑞穗村一心路 / 花蓮縣瑞穗鄉瑞穗村無名路,死亡1;受傷1,普通重型-機車;自用-小客車;乘客-人
104年10月31日 14時38分00秒,臺北市士林區,死亡1;受傷0,自用-小客車;自用-小貨車(含客、貨兩用)
104年10月31日 18時49分00秒,臺南市佳里區六安里 / 臺南市佳里區六安里佳東路,死亡1;受傷1,普通重型-機車;自用-小客車;乘客-人
104年11月01日 05時25分00秒,臺南市永康區復興路與高速公路北上便道口,死亡1;受傷2,普通重型-機車;自用-小客車;乘客-人
104年11月01日 16時50分00秒,桃園市龜山區忠義路二段699-2號前0.0公尺,死亡1;受傷1,自用-小客車;普通重型-機車
104年11月02日 06時20分00秒,桃園市大溪區復興路二段209號前0.0公尺,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車
104年11月02日 08時10分00秒,臺中市北屯區松竹里河北西路 / 臺中市北屯區松竹里崇德二路,死亡1;受傷0,普通重型-機車;自用-小客車;自用-小客車
104年11月02日 10時26分00秒,臺北市北投區,死亡1;受傷0,民營公車-大客車;行人-人
104年11月02日 19時30分00秒,臺南市鹽水區土庫2-81號前,死亡1;受傷0,自用-小客車;普通重型-機車
104年11月03日 07時07分00秒,雲林縣元長鄉崙仔38西18電桿旁路口,死亡1;受傷0,普通重型-機車;自用-小客車
104年11月03日 09時00分00秒,雲林縣林內鄉東興橋上,死亡1;受傷0,自用-小客車;普通輕型-機車
104年11月03日 15時28分00秒,嘉義縣水上鄉台1 272公里100.0公尺處南向內側,死亡1;受傷1,自用-小客車;乘客-人
104年11月03日 20時25分00秒,南投縣埔里鎮水頭里中正路119-1號前0.0公尺,死亡1;受傷2,自用-小貨車(含客、貨兩用);行人-人;行人-人;其他人-人;其他人-人
104年11月04日 06時02分00秒,高雄市大寮區鳳林二路前0.0公尺,死亡1;受傷0,普通重型-機車
104年11月04日 11時00分00秒,雲林縣虎尾鎮大屯299之1號旁交岔路口,死亡1;受傷1,營業用-大貨車;普通重型-機車;乘客-人
104年11月04日 12時22分00秒,桃園市桃園區龍安里大興西路三段前0.0公尺,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車
104年11月04日 15時05分00秒,臺中市西屯區西墩里環中路二段1038號前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小客車
104年11月04日 16時00分00秒,雲林縣褒忠鄉三和28之1號前,死亡1;受傷0,普通重型-機車;自用-小客車
104年11月04日 16時45分00秒,南投縣竹山鎮投46-2線400公尺處北向車道,死亡1;受傷0,自用-曳引車;普通重型-機車
104年11月04日 18時10分00秒,宜蘭縣頭城鎮濱海路六段157號前0.0公尺,死亡1;受傷0,營業用-大貨車;行人-人
104年11月04日 19時25分00秒,桃園市新屋區清華里中山東路一段259號前0.0公尺,死亡1;受傷0,自用-小貨車(含客、貨兩用);其他人-人
104年11月05日 08時14分00秒,新北市樹林區三興街62號前0.0公尺,死亡1;受傷0,普通重型-機車
104年11月05日 08時52分00秒,臺北市大安區和平東路 / 臺北市大安區金山南路,死亡1;受傷0,動力機械-其他車;腳踏自行車-慢車
104年11月05日 11時20分00秒,新北市板橋區館前東路前0.0公尺,死亡1;受傷0,自用-小貨車(含客、貨兩用);行人-人
104年11月05日 13時10分00秒,彰化縣社頭鄉中山路1段前0.0公尺,死亡1;受傷1,普通重型-機車;普通重型-機車
104年11月05日 13時40分00秒,高雄市阿蓮區中正路 / 高雄市阿蓮區和平路口,死亡1;受傷0,自用-大貨車;普通重型-機車
104年11月05日 19時42分00秒,雲林縣崙背鄉156縣道近12.8公里處與產業道路口,死亡1;受傷0,普通重型-機車
104年11月05日 22時50分00秒,臺中市沙鹿區鹿峰里民族路前0.0公尺,死亡1;受傷0,普通重型-機車;營業用-半聯結車
104年11月06日 05時58分00秒,臺北市中正區,死亡1;受傷0,自用-小客車;行人-人
104年11月06日 07時10分00秒,新竹縣竹北市興隆大橋上橋第1橋樑接縫處,死亡1;受傷0,普通重型-機車;腳踏自行車-慢車
104年11月06日 11時34分00秒,臺北市南港區經貿二路 / 臺北市南港區南港路1段,死亡1;受傷5,普通重型-機車;普通重型-機車;普通重型-機車;普通重型-機車;普通重型-機車;普通重型-機車;計程車-小客車;計程車-小客車;乘客-人
104年11月06日 18時03分00秒,新竹縣新豐鄉崁頭172號,死亡1;受傷0,自用-小貨車(含客、貨兩用);行人-人
104年11月06日 19時14分00秒,彰化縣鹿港鎮工業東一路 / 彰化縣鹿港鎮鹿工南二路,死亡1;受傷0,電動自行車-慢車;自用-小客車
104年11月06日 23時24分00秒,苗栗縣苗栗市復興路三段98號前0.0公尺,死亡1;受傷0,自用-小貨車(含客、貨兩用)
104年11月07日 05時00分00秒,高雄市內門區南屏路前0.0公尺,死亡1;受傷1,行人-人;自用-小客車;乘客-人
104年11月07日 05時39分00秒,新北市林口區臺15省道前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用)
104年11月07日 07時49分00秒,彰化縣溪湖鎮東環路 / 彰化縣溪湖鎮東興路,死亡1;受傷0,自用-大貨車;腳踏自行車-慢車
104年11月07日 08時30分00秒,嘉義縣溪口鄉本廳20-6號旁,死亡1;受傷0,自用-小客車;腳踏自行車-慢車
104年11月07日 12時28分00秒,桃園市八德區白鷺里東泰街31號前0.0公尺,死亡1;受傷1,普通重型-機車;自用-小客車;乘客-人
104年11月07日 19時26分00秒,臺南市東區長榮路一段125號前0.0公尺,死亡1;受傷0,自用-大貨車;普通重型-機車
104年11月07日 22時21分00秒,新北市土城區金城路2段前0.0公尺,死亡1;受傷1,計程車-小客車;普通重型-機車
104年11月08日 01時10分00秒,桃園市平鎮區延平路三段314巷前0.0公尺,死亡1;受傷1,普通重型-機車;乘客-人
104年11月08日 06時55分00秒,臺南市安平區安平路 / 臺南市安平區安平路,死亡1;受傷0,自用-小客車;行人-人
104年11月08日 09時03分00秒,臺北市文山區,死亡1;受傷0,營業用-曳引車;普通重型-機車
104年11月08日 10時36分00秒,臺南市龍崎區台182線225.6公里處,死亡1;受傷0,普通重型-機車
104年11月08日 13時46分00秒,新竹縣新埔鎮文山路前0.0公尺,死亡1;受傷0,自用-小客車;普通重型-機車
104年11月08日 17時36分00秒,花蓮縣玉里鎮神農88號前,死亡1;受傷0,遊覽車-大客車;行人-人
104年11月09日 02時40分00秒,臺東縣台東市中興路四段704號前0.0公尺,死亡1;受傷0,普通重型-機車
104年11月09日 10時00分00秒,基隆市七堵區國道1號 5公里300.0公尺處南向交流道,死亡1;受傷0,營業用-半聯結車
104年11月09日 17時48分00秒,新北市五股區成泰路2段197號前0.0公尺,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車
104年11月09日 17時50分00秒,臺中市神岡區社南里昌平路五段 / 臺中市神岡區社南里昌平路五段,死亡1;受傷1,普通重型-機車;腳踏自行車-慢車
104年11月10日 01時10分00秒,新北市永和區仁愛路193號前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小客車
104年11月10日 07時50分00秒,彰化縣大城鄉東平路前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用)
104年11月10日 16時10分00秒,臺南市北區中華北路一段 / 臺南市北區賢北街,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用)
104年11月10日 23時01分00秒,雲林縣西螺鎮新豐里興農西路前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小客車
104年11月11日 07時02分00秒,嘉義縣民雄鄉166 40公里400.0公尺處東向內側,死亡1;受傷0,電動自行車-慢車;自用-小客車
104年11月11日 18時09分00秒,新北市汐止區新台五路2段前0.0公尺,死亡1;受傷0,普通重型-機車;自用-大貨車
104年11月11日 18時30分00秒,嘉義市西區湖仔內路前0.0公尺,死亡1;受傷0,自用-大貨車;普通重型-機車
104年11月12日 07時01分00秒,雲林縣元長鄉北水22-83號旁路口,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用)
104年11月12日 11時36分00秒,高雄市鳥松區松藝路 / 高雄市鳥松區文前路口,死亡1;受傷1,普通重型-機車;乘客-人
104年11月12日 19時30分00秒,臺南市柳營區165 28公里500.0公尺處南向外側,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用)
104年11月12日 23時06分00秒,新北市新莊區新北大道4段前0.0公尺,死亡1;受傷0,普通重型-機車
104年11月12日 23時24分00秒,臺中市沙鹿區竹林里臺灣大道路七段前0.0公尺,死亡1;受傷1,普通重型-機車;普通重型-機車
104年11月13日 05時18分00秒,宜蘭縣羅東鎮富農路三段240巷前0.0公尺,死亡1;受傷1,普通輕型-機車;腳踏自行車-慢車
104年11月13日 05時20分00秒,屏東縣屏東市太平里中正路 / 屏東縣屏東市太平里青島街,死亡1;受傷0,腳踏自行車-慢車;自用-小客車;乘客-人
104年11月13日 10時48分00秒,彰化縣芳苑鄉建成路前0.0公尺,死亡1;受傷0,普通重型-機車
104年11月13日 18時56分00秒,屏東縣新埤鄉餉潭村沿山公路前0.0公尺,死亡1;受傷0,自用-小客車;普通重型-機車
104年11月13日 23時40分00秒,屏東縣竹田鄉永豐路前0.0公尺,死亡1;受傷0,遊覽車-大客車;自用-小客車
104年11月14日 05時27分00秒,嘉義市西區中興路 / 嘉義市西區高鐵大道路,死亡1;受傷0,自用-小客車;普通重型-機車
104年11月14日 10時15分00秒,新竹縣橫山鄉中豐路一段、中華街口,死亡1;受傷0,自用-小客車;普通重型-機車
104年11月14日 11時07分00秒,南投縣南投市鳳山里八卦路前0.0公尺,死亡1;受傷1,普通重型-機車;普通重型-機車
104年11月14日 15時10分00秒,高雄市仁武區國道10號 2公里300.0公尺處西向輔助,死亡1;受傷2,自用-小客車;乘客-人;乘客-人
104年11月14日 20時35分00秒,澎湖縣湖西鄉202 5公里270.0公尺處西向內側,死亡1;受傷0,自用-小客車;行人-人
104年11月14日 22時29分00秒,桃園市桃園區文明里復興路 / 桃園市桃園區文明里民族路,死亡1;受傷0,民營客運-大客車;普通重型-機車;自用-小客車
104年11月15日 01時40分00秒,臺南市安平區安平路158號前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小客車;自用-小客車;自用-小客車
104年11月15日 05時05分00秒,屏東縣崁頂鄉崁頂村中正路22號前0.0公尺,死亡1;受傷0,自用-小客車;普通重型-機車;自用-小客車
104年11月15日 05時50分00秒,臺南市安南區安明路二段 / 臺南市安南區海環街,死亡1;受傷0,自用-小客車;腳踏自行車-慢車
104年11月15日 07時46分00秒,南投縣魚池鄉頭社高幹73-1號電桿旁,死亡1;受傷0,腳踏自行車-慢車;腳踏自行車-慢車
104年11月15日 10時33分00秒,臺東縣台東市更生北路496巷前0.0公尺,死亡1;受傷0,普通重型-機車
104年11月15日 15時03分00秒,臺中市北屯區部子里太原路三段部子巷前0.0公尺,死亡1;受傷0,普通重型-機車
104年11月15日 17時35分00秒,臺南市新化區牧場72號,死亡1;受傷0,自用-小貨車(含客、貨兩用);行人-人
104年11月16日 07時39分00秒,臺東縣台東市中興路三段 / 臺東縣台東市寧夏街,死亡1;受傷0,自用-小客車;行人-人
104年11月16日 08時02分00秒,新北市樹林區柑園橋路前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小客車
104年11月16日 15時28分00秒,臺南市善化區光文里建業路287巷20號前0.0公尺,死亡1;受傷0,營業用-半聯結車;腳踏自行車-慢車
104年11月16日 17時55分00秒,彰化縣鹿港鎮鹿西路 / 彰化縣鹿港鎮彰30線路,死亡1;受傷0,自用-小客車;行人-人
104年11月17日 02時53分00秒,金門縣金寧鄉伯玉路二段前0.0公尺,死亡1;受傷0,自用-小客車
104年11月17日 05時29分00秒,彰化縣溪湖鎮忠溪路 / 彰化縣溪湖鎮興業路,死亡1;受傷0,自用-小貨車(含客、貨兩用);行人-人
104年11月17日 07時44分00秒,臺南市新市區,死亡1;受傷0,普通重型-機車
104年11月17日 09時30分00秒,高雄市大樹區井腳路前0.0公尺,死亡1;受傷0,普通重型-機車
104年11月17日 12時35分00秒,臺南市龍崎區牛埔里市道182線前0.0公尺,死亡1;受傷0,大型重型1(550C.C.以上)-機車
104年11月17日 12時56分00秒,桃園市桃園區泰山里復興路 / 桃園市桃園區泰山里復興路,死亡1;受傷0,普通重型-機車;民營客運-大客車
104年11月17日 15時28分00秒,苗栗縣苑裡鎮121 17公里500.0公尺處南向外側,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車
104年11月17日 19時00分00秒,臺中市大安區南埔里西濱公路 / 臺中市大安區南埔里南埔路,死亡1;受傷0,營業用-曳引車;行人-人
104年11月18日 05時12分00秒,嘉義縣溪口鄉嘉93鄉道頂坪31分1電桿,死亡1;受傷0,自用-小貨車(含客、貨兩用);腳踏自行車-慢車
104年11月18日 07時50分00秒,臺南市善化區國道3號 338公里300.0公尺處南向外側,死亡1;受傷1,營業用-半聯結車;自用-小貨車(含客、貨兩用);乘客-人
104年11月18日 10時19分00秒,宜蘭縣宜蘭市大坡路一段 / 宜蘭縣宜蘭市大坡路一段,死亡1;受傷0,自用-大貨車;普通輕型-機車
104年11月18日 15時30分00秒,彰化縣埔鹽鄉員鹿路2段前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用)
104年11月19日 01時55分00秒,高雄市大寮區潮寮路 / 高雄市大寮區光華路口,死亡1;受傷1,普通重型-機車;乘客-人
104年11月19日 03時20分00秒,臺南市安南區海佃路四段 / 臺南市安南區台江大道四段,死亡1;受傷0,普通重型-機車
104年11月19日 06時20分00秒,臺南市仁德區國道1號 328公里400.0公尺處南向外側,死亡1;受傷0,營業用-大貨車;自用-小貨車(含客、貨兩用)
104年11月19日 11時02分00秒,臺南市佳里區公園路與文化路路口,死亡1;受傷0,自用-大貨車;腳踏自行車-慢車
104年11月19日 17時40分00秒,基隆市暖暖區東勢街42號前0.0公尺,死亡1;受傷0,租賃車-小客車;普通重型-機車
104年11月19日 17時40分00秒,臺南市七股區篤加里【南29線0.9公里處】,死亡1;受傷1,普通重型-機車;行人-人
104年11月19日 18時40分00秒,高雄市路竹區路科五路 / 高雄市路竹區路科十路,死亡1;受傷0,普通重型-機車;計程車-小客車;乘客-人;乘客-人
104年11月19日 21時04分00秒,臺東縣台東市臨海路二段前0.0公尺,死亡1;受傷1,普通輕型-機車;腳踏自行車-慢車
104年11月20日 05時00分00秒,桃園市中壢區元化路 / 桃園市中壢區元化路,死亡1;受傷0,自用-小客車;行人-人
104年11月20日 07時45分00秒,臺中市大甲區大甲里中山路一段 / 臺中市大甲區大甲里南陽街,死亡1;受傷0,普通重型-機車;營業用-曳引車;自用-小貨車(含客、貨兩用)
104年11月20日 11時57分00秒,南投縣竹山鎮竹寮巷19-15號奉聖宮前方Y字路口處,死亡1;受傷0,普通重型-機車
104年11月20日 16時50分00秒,嘉義市西區仁愛路前0.0公尺,死亡1;受傷1,普通重型-機車;行人-人
104年11月20日 22時19分00秒,新北市三峽區大埔路325號前0.0公尺,死亡1;受傷0,大型重型1(550C.C.以上)-機車
104年11月21日 08時35分00秒,彰化縣和美鎮線東路 / 彰化縣和美鎮嘉卿路,死亡1;受傷0,自用-小貨車(含客、貨兩用);自用-半聯結車;自用-半聯結車;自用-半聯結車
104年11月21日 08時40分00秒,新北市林口區仁愛一路前0.0公尺,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車
104年11月21日 10時10分00秒,南投縣埔里鎮南村里中山路四段50號前0.0公尺,死亡1;受傷0,普通重型-機車;民營客運-大客車
104年11月21日 14時54分00秒,臺中市東勢區隆興里東坑路633號前0.0公尺,死亡1;受傷1,自用-小客車;自用-小貨車(含客、貨兩用)
104年11月21日 22時54分00秒,臺中市西屯區協和里工業區三十六路 / 臺中市西屯區協和里工業區二十八路,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車
104年11月22日 02時00分00秒,宜蘭縣宜蘭市中山路五段495巷附近弄前0.0公尺,死亡1;受傷1,自用-小客車;普通重型-機車;乘客-人
104年11月22日 05時06分00秒,桃園市楊梅區埔心里中興路 / 桃園市楊梅區埔心里福德街,死亡1;受傷1,普通重型-機車;行人-人
104年11月22日 09時48分00秒,臺南市佳里區佳里興115之2號前,死亡1;受傷1,普通重型-機車;乘客-人
104年11月22日 12時15分00秒,高雄市大寮區鳳林一路474巷 / 高雄市大寮區鳳林一路128巷,死亡1;受傷1,自用-小客車;普通重型-機車;乘客-人
104年11月22日 17時46分00秒,新北市汐止區大同路1段前0.0公尺,死亡1;受傷3,自用-小客車;自用-小貨車(含客、貨兩用);自用-小客車;乘客-人;乘客-人;乘客-人
104年11月22日 19時48分00秒,新竹縣關西鎮118 29公里東向中內,死亡1;受傷0,普通重型-機車;自用-小客車
104年11月23日 06時10分00秒,屏東縣高樹鄉南興路 / 屏東縣高樹鄉雙興路,死亡1;受傷4,自用-小客車;普通輕型-機車;普通輕型-機車;普通重型-機車;普通重型-機車;自用-小貨車(含客、貨兩用)
104年11月23日 09時37分00秒,新竹市東區園區三路前0.0公尺,死亡1;受傷0,普通重型-機車
104年11月23日 14時43分00秒,臺南市安南區安清路與城西路三段1巷口,死亡1;受傷0,自用-大貨車;普通重型-機車
104年11月23日 19時30分00秒,桃園市蘆竹區大竹北路890號前0.0公尺,死亡1;受傷2,行人-人;普通重型-機車;行人-人
104年11月23日 20時55分00秒,苗栗縣銅鑼鄉國道1號 142公里南向爬坡,死亡2;受傷6,民營公車-大客車;營業用-半聯結車;其他人-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人
104年11月23日 22時00分00秒,南投縣南投市鳳山路前0.0公尺,死亡1;受傷1,普通重型-機車;乘客-人
104年11月24日 09時00分00秒,桃園市蘆竹區國道1號 49公里900.0公尺處南向外側,死亡2;受傷0,自用-大貨車;自用-小貨車(含客、貨兩用);其他人-人
104年11月24日 12時05分00秒,雲林縣褒忠鄉鎮安路32號之13前,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用)
104年11月24日 17時25分00秒,高雄市梓官區大舍北路112巷 / 高雄市梓官區梓官路口,死亡1;受傷0,自用-大貨車;普通輕型-機車
104年11月25日 17時17分00秒,新北市三峽區中正路1段26號前0.0公尺,死亡1;受傷0,行人-人;營業用-大貨車
104年11月25日 17時50分00秒,新竹縣新埔鎮新關路前0.0公尺,死亡1;受傷0,自用-小客車;行人-人
