發生時間,發生地點,死亡受傷人數,車種,經度,緯度
108年09月01日 07時57分00秒,臺中市西屯區福聯里西屯路三段173之25號前0.0公尺,死亡1;受傷1,普通重型-機車;普通重型-機車,120.594749,24.190683
108年09月01日 14時40分39秒,雲林縣斗南鎮延平北路南側 / 雲林縣斗南鎮義和三路東側,死亡1;受傷0,拼裝車-其他車;普通重型-機車,120.485146,23.715969
108年09月02日 00時02分00秒,臺中市西屯區福和里臺灣大道四段295號前0.0公尺,死亡1;受傷0,普通重型-機車,120.638753,24.159239
108年09月02日 08時53分00秒,臺中市龍井區龍泉里沙田路五段30巷前0.0公尺,死亡1;受傷0,自用-小客車;行人-人,120.545791,24.194558
108年09月02日 10時18分00秒,臺南市麻豆區國道1號 305公里600.0公尺處南側向外側,死亡1;受傷0,自用-小貨車(含客、貨兩用);乘客-人,120.231686,23.165042
108年09月02日 12時04分00秒,臺東縣成功鎮東15 1公里500.0公尺處北側向外側,死亡1;受傷0,普通重型-機車,121.380934,23.105283
108年09月02日 13時53分23秒,屏東縣潮州鎮介壽路口 / 屏東縣潮州鎮民治路口,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車,120.537433,22.546680
108年09月02日 16時56分00秒,新北市瑞芳區臺2線道路 / 新北市瑞芳區臺2線道路,死亡1;受傷3,自用-小客車;普通重型-機車;乘客-人;乘客-人,121.842028,25.122113
108年09月03日 04時10分00秒,新北市五股區四維路185巷前0.0公尺,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車,121.464605,25.077640
108年09月03日 06時22分00秒,臺中市大肚區頂街里華山路前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用),120.549626,24.157974
108年09月03日 15時01分02秒,嘉義縣義竹鄉中平村163線27.1公里,死亡1;受傷0,普通重型-機車,120.275338,23.359776
108年09月03日 17時56分27秒,宜蘭縣宜蘭市慈安路前0.0公尺,死亡1;受傷0,普通重型-機車,121.765023,24.761261
108年09月03日 20時46分00秒,臺中市潭子區福仁里環中東路一段前0.0公尺,死亡1;受傷0,普通重型-機車;自用-大貨車,120.709543,24.200763
108年09月03日 21時30分29秒,苗栗縣後龍鎮後龍鎮南龍里營盤埔土地公往西200公尺處,死亡1;受傷1,普通重型-機車;乘客-人,120.785292,24.613068
108年09月04日 04時15分27秒,臺南市麻豆區國道1號 304公里600.0公尺處南側向外側,死亡1;受傷1,營業用-半聯結車;營業用-半聯結車;營業用-半聯結車;營業用-全聯結車,120.235662,23.181732
108年09月04日 09時53分00秒,高雄市鳳山區建國路1段北門353燈桿號前0.0公尺,死亡1;受傷0,營業用-大貨車;行人-人,120.367037,22.634872
108年09月04日 15時02分00秒,嘉義縣新港鄉潭大村嘉66線1.4公里處與嘉61線,死亡1;受傷3,普通重型-機車;普通重型-機車;乘客-人;乘客-人,120.334852,23.530492
108年09月04日 15時18分00秒,花蓮縣卓溪鄉卓溪33之1號,死亡1;受傷0,計程車-小客車;行人-人,121.293654,23.346772
108年09月04日 18時30分00秒,臺北市中正區林森南路地下道前0.0公尺,死亡1;受傷0,自用-小客車;普通重型-機車,121.519772,25.034740
108年09月04日 18時32分00秒,新北市新店區行人穿越道,死亡1;受傷0,自用-小客車;行人-人,121.487811,24.951705
108年09月04日 18時43分21秒,南投縣魚池鄉台21甲線 20公里300.0公尺處,死亡1;受傷0,普通重型-機車,120.899444,23.835318
108年09月05日 09時17分00秒,臺中市北屯區后庄里松竹路三段前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小客車,120.670885,24.195770
108年09月05日 11時45分00秒,高雄市湖內區湖中路687巷21號前0.0公尺前,死亡1;受傷0,普通重型-機車,120.206300,22.898130
108年09月05日 14時39分00秒,臺中市沙鹿區斗抵里斗潭路195巷12號前0.0公尺,死亡1;受傷0,普通重型-機車,120.553159,24.226036
108年09月05日 20時10分02秒,臺南市永康區東橋里東橋七路(永康區路燈編號第1079號對面),死亡1;受傷1,普通重型-機車;腳踏自行車-慢車,120.236890,23.021865
108年09月05日 20時50分00秒,屏東縣長治鄉新民街57-3號前,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用),120.519959,22.681202
108年09月06日 10時25分00秒,彰化縣二林鎮原斗里斗苑路2段 / 彰化縣二林鎮原斗里萬原路1段,死亡1;受傷0,普通重型-機車;自用-小客車,120.425739,23.896924
108年09月06日 14時34分00秒,花蓮縣花蓮市中華路平交道,死亡1;受傷0,自用-小客車;火車-其他車,121.591928,23.974430
108年09月06日 17時00分40秒,新竹縣竹東鎮中興路4段650號前0.0公尺附近,死亡1;受傷1,普通重型-機車;行人-人,121.037302,24.776996
108年09月06日 17時25分03秒,臺南市仁德區上崙里崑崙街附近 / 臺南市仁德區上崙里上崙一街口,死亡1;受傷0,普通重型-機車;自用-小客車,120.257779,22.938423
108年09月06日 17時35分00秒,臺中市新社區協成里華豐三街前0.0公尺,死亡1;受傷0,自用-小客車;普通輕型-機車,120.808828,24.215740
108年09月07日 07時45分00秒,臺北市大安區大安路1段 / 臺北市大安區復興南路1段,死亡1;受傷1,普通重型-機車;大型重型1(550C.C.以上)-機車;自用-大貨車,121.543828,25.039826
108年09月07日 11時30分00秒,臺中市大里區仁化里仁堤路前0.0公尺,死亡1;受傷1,電動自行車-慢車;普通重型-機車;自用-小貨車(含客、貨兩用),120.696948,24.097894
108年09月07日 15時35分15秒,臺南市東區中華東路1段口 / 臺南市東區平實五路口,死亡1;受傷1,普通重型-機車;普通重型-機車,120.234317,22.994670
108年09月07日 17時06分14秒,南投縣名間鄉南雲路12-7號前0.0公尺附近,死亡2;受傷5,自用-小貨車(含客、貨兩用);普通重型-機車;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人,120.704908,23.829864
108年09月07日 17時23分00秒,高雄市內門區台28省道24.5K號前0.0公尺,死亡2;受傷0,普通重型-機車;乘客-人,120.433100,22.886770
108年09月08日 02時44分00秒,臺中市西區藍興里建國北路三段75號前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用),120.671832,24.131373
108年09月09日 08時00分00秒,臺中市霧峰區丁台里福新路321號前0.0公尺,死亡1;受傷0,自用-大貨車;普通重型-機車,120.680656,24.049747
108年09月09日 09時09分00秒,臺南市後壁區上茄苳里12-31號前台1線上,死亡1;受傷0,普通重型-機車;自用-小客車,120.378359,23.392582
108年09月09日 16時30分00秒,新竹縣竹北市光明九路與縣政八街,死亡1;受傷0,普通重型-機車;自用-小客車,121.009771,24.825088
108年09月09日 19時15分00秒,高雄市前鎮區中山四路前0.0公尺,死亡1;受傷0,普通重型-機車;計程車-小客車,120.330244,22.580247
108年09月09日 21時53分00秒,彰化縣芳苑鄉路上村上林路路上段 / 彰化縣芳苑鄉路上村上林路路上段,死亡1;受傷0,自用-小客車;腳踏自行車-慢車,120.339486,23.892866
108年09月09日 23時14分09秒,新竹縣湖口鄉台一線北上車道53K處附近路肩,死亡1;受傷2,自用-小客車;乘客-人;乘客-人,121.090196,24.888747
108年09月11日 07時50分13秒,南投縣草屯鎮南埔里中正路344-62號,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車,120.719263,23.978962
108年09月11日 11時02分00秒,彰化縣員林市大埔里三潭巷前0.0公尺,死亡1;受傷0,營業用-大貨車;普通重型-機車,120.548781,23.972559
108年09月11日 12時21分00秒,新北市新店區中興路 / 新北市新店區寶強路,死亡1;受傷0,營業用-小貨車(含客、貨兩用);行人-人,121.544317,24.981190
108年09月11日 15時46分00秒,新北市五股區疏洪一路前0.0公尺,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通輕型-機車,121.458371,25.075385
108年09月11日 15時48分00秒,臺中市烏日區溪尾里溪岸路前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用),120.643975,24.037702
108年09月12日 09時17分35秒,臺南市官田區台1線 307公里600.0公尺處附近,死亡1;受傷3,普通重型-機車;普通重型-機車;乘客-人;乘客-人,120.338428,23.174600
108年09月12日 09時20分00秒,臺南市北門區慈安里市道174線口 / 臺南市北門區慈安里市道173甲線口,死亡1;受傷1,普通重型-機車;自用-大貨車,120.104857,23.236658
108年09月12日 12時41分00秒,新北市三重區重新橋機車道路前0.0公尺,死亡1;受傷0,普通重型-機車,121.482941,25.050892
108年09月12日 22時34分00秒,桃園市龜山區頂湖一街45號前0.0公尺附近,死亡1;受傷0,大型重型1(550C.C.以上)-機車,121.364574,25.048768
108年09月12日 23時20分00秒,高雄市楠梓區外環西路加昌170路燈號前0.0公尺前,死亡1;受傷0,普通重型-機車;營業用-大貨車,120.300663,22.717566
108年09月13日 06時00分08秒,桃園市觀音區保障里成功路1段282號前0.0公尺附近,死亡1;受傷0,普通重型-機車;拖車(架)-其他車,121.147893,25.052567
108年09月13日 06時43分00秒,新北市八里區中山路1段95號前0.0公尺,死亡1;受傷0,普通重型-機車,121.415234,25.159080
108年09月13日 07時32分00秒,彰化縣秀水鄉安東村彰水路2段726號前0.0公尺,死亡1;受傷1,自用-小客車;普通重型-機車;普通重型-機車;自用-小客車;自用-小客車;腳踏自行車-慢車,120.499508,24.033876
108年09月13日 09時20分00秒,臺北市士林區環河北路3段 / 臺北市士林區葫蘆街,死亡1;受傷4,自用-小客車;大型重型2(250-550C.C.)-機車;自用-小客車;乘客-人;乘客-人;乘客-人,121.507443,25.082437
108年09月13日 10時21分54秒,雲林縣二崙鄉湳仔村湳仔路173號前,死亡1;受傷0,拼裝車-其他車;普通重型-機車,120.414020,23.750130
108年09月13日 23時55分15秒,南投縣國姓鄉台14線 41公里,死亡1;受傷0,普通重型-機車,120.848494,24.011580
108年09月14日 00時25分00秒,彰化縣彰化市興北里三民路 / 彰化縣彰化市興北里和平路,死亡1;受傷1,普通重型-機車;普通重型-機車,120.540244,24.083317
108年09月14日 03時36分00秒,嘉義市西區保安里世賢路1段 / 嘉義市西區保安里八德路,死亡1;受傷0,自用-小客車;普通重型-機車,120.429939,23.491744
108年09月14日 03時58分00秒,南投縣名間鄉彰南路252號前,死亡1;受傷0,普通重型-機車,120.696282,23.851194
108年09月14日 08時08分52秒,桃園市新屋區頭洲里中山東路2段865號前0.0公尺,死亡1;受傷0,普通重型-機車,121.147924,24.963830
108年09月14日 12時30分00秒,彰化縣鹿港鎮廖厝里鹿和路2段 / 彰化縣鹿港鎮廖厝里學子巷,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用),120.461029,24.072948
108年09月14日 16時05分00秒,高雄市左營區翠明路 / 高雄市左營區明潭路,死亡1;受傷0,普通重型-機車;民營客運-大客車,120.301828,22.688958
108年09月14日 17時04分00秒,臺南市安平區建平路西側 / 臺南市安平區建平七街西側,死亡1;受傷1,自用-小客車;普通重型-機車;乘客-人,120.182312,22.988522
108年09月14日 17時10分00秒,南投縣國姓鄉縣147線 5公里附近向中線,死亡1;受傷0,大型重型1(550C.C.以上)-機車;自用-小貨車(含客、貨兩用),120.858880,23.952570
108年09月14日 18時24分42秒,臺南市七股區縣173線 13公里150.0公尺處附近,死亡1;受傷2,自用-小客車;自用-小貨車(含客、貨兩用);自用-小客車,120.168429,23.105516
108年09月14日 22時32分00秒,彰化縣溪湖鎮湖東里忠溪路420弄前0.0公尺,死亡1;受傷0,普通重型-機車,120.492955,23.958233
108年09月15日 02時22分00秒,屏東縣鹽埔鄉久愛村錦隆路前0.0公尺,死亡1;受傷0,普通重型-機車,120.600533,22.717200
108年09月15日 03時42分00秒,臺中市豐原區豐田里田心路二段前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小客車,120.720063,24.240268
108年09月15日 04時28分00秒,嘉義縣新港鄉溪北村台37線與166線路口,死亡1;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車;乘客-人,120.326671,23.513948
108年09月15日 05時20分00秒,彰化縣鹿港鎮海埔里鹿草路2段790號前0.0公尺,死亡1;受傷0,腳踏自行車-慢車;自用-小客車,120.443703,24.082436
108年09月15日 07時31分00秒,屏東縣鹽埔鄉德協路(新圍、新二村294號電桿),死亡1;受傷0,普通重型-機車;自用-大貨車,120.558603,22.739866
108年09月15日 08時03分00秒,屏東縣車城鄉中山路南側 / 屏東縣車城鄉福安路口南側,死亡1;受傷1,普通重型-機車;普通重型-機車,120.710998,22.071102
108年09月15日 11時45分00秒,高雄市岡山區協和街85號前0.0公尺,死亡1;受傷1,普通重型-機車;乘客-人,120.281141,22.796031
108年09月15日 13時56分02秒,屏東縣竹田鄉台一線與信義路口,死亡1;受傷4,普通重型-機車;自用-小客車;乘客-人;乘客-人;乘客-人;乘客-人,120.536190,22.640075
108年09月15日 19時43分40秒,臺中市后里區九甲路與后科路三路口,死亡1;受傷0,自用-小客車;普通重型-機車,120.720418,24.322015
108年09月15日 22時46分00秒,臺東縣太麻里鄉台9線 411公里南側,死亡1;受傷2,自用-小客車;自用-小貨車(含客、貨兩用);乘客-人,120.973350,22.550524
108年09月16日 03時14分00秒,新北市三峽區正義街139巷前0.0公尺,死亡1;受傷0,自用-小客車;行人-人,121.368857,24.916624
108年09月16日 04時10分33秒,桃園市平鎮區民族路雙連3段9號前0.0公尺,死亡1;受傷0,自用-小貨車(含客、貨兩用);行人-人,121.183084,24.959120
108年09月16日 14時23分00秒,臺東縣臺東市興盛路口 / 臺東縣臺東市興安路1段口,死亡1;受傷0,自用-小客車;普通重型-機車,121.126436,22.788973
108年09月16日 16時44分00秒,彰化縣溪州鄉溪厝村中山路2段前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小客車,120.484442,23.849664
108年09月16日 23時58分00秒,臺中市西區公正里向上路一段前0.0公尺,死亡1;受傷0,行人-人;自用-小客車,120.651290,24.146698
108年09月17日 04時27分00秒,嘉義市西區文化里民族路 / 嘉義市西區文化里文化路,死亡1;受傷0,自用-小貨車(含客、貨兩用);行人-人,120.449936,23.476252
108年09月17日 04時43分24秒,桃園市蘆竹區南崁路2段3號,死亡1;受傷0,自用-大貨車;自用-小客車,121.280692,25.056060
108年09月17日 07時20分00秒,桃園市楊梅區高上里高上路389巷號前0.0公尺附近,死亡1;受傷0,普通重型-機車;營業用-曳引車,121.155440,24.941517
108年09月17日 11時10分00秒,臺中市太平區長億里長億六街前0.0公尺,死亡1;受傷0,自用-大貨車;普通重型-機車,120.722341,24.112783
108年09月17日 13時52分00秒,臺中市北屯區水景里太原路三段前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用),120.712576,24.164648
108年09月17日 22時10分00秒,雲林縣斗南鎮台78線快速道路西向33.3公里處,死亡1;受傷0,腳踏自行車-慢車;自用-小客車;自用-小客車,120.479524,23.656666
108年09月18日 05時10分00秒,高雄市前金區五福三路前0.0公尺,死亡1;受傷0,計程車-小客車;行人-人,120.299545,22.622573
