發生時間,發生地點,死亡受傷人數,車種,經度,緯度,unixtime
"2021-01-08 19:14:00",彰化縣彰化市國聖里彰南路2段1弄前0.0公尺,死亡0;受傷1,普通重型-機車;自用-小客車,120.572937,24.092742,1610104440
"2021-01-08 19:15:23",臺南市新市區南科南路與環西路一段口,死亡0;受傷1,自用-小客車;普通重型-機車,120.282445,23.090563,1610104523
"2021-01-08 19:16:00",新北市中和區新北市中和區環河西路2段與中原二街,死亡0;受傷1,普通重型-機車,121.504614,25.013100,1610104560
"2021-01-08 19:17:00",新竹市東區崇和路445163號燈桿,死亡0;受傷1,自用-小客車;普通重型-機車,121.016054,24.792194,1610104620
"2021-01-08 19:19:00","臺北市南港區市民大道7段 / 臺北市南港區昆陽街",死亡0;受傷1,普通重型-機車;自用-小客車,121.593726,25.051264,1610104740
"2021-01-08 19:19:55","新竹縣竹北市中山路東側 / 新竹縣竹北市莊敬北路北側",死亡0;受傷1,自用-小客車;普通重型-機車,121.026657,24.834036,1610104795
"2021-01-08 19:20:00",屏東縣崁頂鄉國道三號平面道路與中正路口,死亡0;受傷1,普通重型-機車;普通重型-機車,120.522901,22.522895,1610104800
"2021-01-08 19:26:37",屏東縣潮州鎮中洲路165號前,死亡0;受傷1,普通重型-機車;普通重型-機車,120.540952,22.542145,1610105197
"2021-01-08 19:27:00","臺北市內湖區成功路4段 / 臺北市內湖區成功路4段口",死亡0;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車,121.593442,25.083042,1610105220
"2021-01-08 19:28:00","新竹市東區中央路口口 / 新竹市東區中央路",死亡0;受傷1,自用-小客車;普通重型-機車,120.973283,24.808443,1610105280
"2021-01-08 19:30:00",新北市樹林區新北市樹林區佳園路3段181巷與佳園路3段,死亡0;受傷1,自用-大貨車;普通重型-機車,121.388033,24.941757,1610105400
"2021-01-08 19:30:00",彰化縣彰化市南瑶里中央路前0.0公尺,死亡0;受傷2,普通重型-機車;腳踏自行車-慢車,120.532473,24.064716,1610105400
"2021-01-08 19:30:00","高雄市鼓山區博愛二路 / 高雄市鼓山區裕誠路",死亡0;受傷1,自用-小客車;普通重型-機車,120.301520,22.627160,1610105400
"2021-01-08 19:33:00","新竹縣竹北市文興路與口 / 新竹縣竹北市嘉豐十一街口",死亡0;受傷2,普通重型-機車;自用-小客車;乘客-人,121.035206,24.807519,1610105580
"2021-01-08 19:34:00",新北市蘆洲區新北市蘆洲區光華路65巷與光華路,死亡0;受傷2,普通重型-機車;普通重型-機車;乘客-人,121.468551,25.082442,1610105640
"2021-01-08 19:35:00",新北市淡水區新北市淡水區民權路與民富街往淡水方向,死亡0;受傷2,普通重型-機車;普通重型-機車,121.459908,25.138057,1610105700
"2021-01-08 19:36:00","彰化縣北斗鎮大新里大新路 / 彰化縣北斗鎮大新里中西路2段",死亡0;受傷1,普通重型-機車;自用-小客車,120.523642,23.874538,1610105760
"2021-01-08 19:38:00",新北市新莊區新北市新莊區臺1線高架橋道路前6.4公尺,死亡0;受傷1,自用-小客車;自用-小客車,121.441252,25.055632,1610105880
"2021-01-08 19:38:00","彰化縣和美鎮糖友里東萊路 / 彰化縣和美鎮糖友里菊東路",死亡0;受傷1,自用-小客車;普通重型-機車,120.533561,24.105656,1610105880
"2021-01-08 19:40:00","新竹縣竹北市莊敬五街口 / 新竹縣竹北市十興路口",死亡0;受傷1,自用-小客車;普通重型-機車,121.029673,24.828334,1610106000
"2021-01-08 19:40:29",新竹縣寶山鄉園區二路378號前,死亡0;受傷1,普通重型-機車;自用-小客車,121.018851,24.761761,1610106029
"2021-01-08 19:45:05",臺南市善化區南科七路往東(艾爾斯半導體公司前),死亡0;受傷2,普通重型-機車;自用-小客車;普通重型-機車,120.279200,23.111712,1610106305
"2021-01-08 19:46:00",臺北市中正區市民大道1段前0.0公尺,死亡0;受傷1,租賃車-小客車;普通重型-機車,121.516718,25.048567,1610106360
"2021-01-08 19:46:47",苗栗縣苗栗市玉清路205號前0.0公尺,死亡0;受傷1,自用-小客車;普通重型-機車,120.831791,24.562911,1610106407
"2021-01-08 19:50:00",南投縣竹山鎮建國二路、新生路口,死亡0;受傷1,自用-小客車;普通重型-機車,120.675529,23.753777,1610106600
"2021-01-08 19:55:00",新北市板橋區新北市板橋區實踐路173號,死亡0;受傷2,普通重型-機車;普通重型-機車,121.464531,25.003713,1610106900
"2021-01-08 19:56:00","臺北市萬華區環河南路1段 / 臺北市萬華區桂林路",死亡0;受傷3,普通重型-機車;普通重型-機車;乘客-人,121.495928,25.038885,1610106960
"2021-01-08 19:56:00",新北市板橋區新北市板橋區三民路2段正隆巷與民生路1段,死亡0;受傷1,自用-小客車;大型重型2(250-550C.C.)-機車,121.477366,25.013410,1610106960
"2021-01-08 19:58:00",新北市新莊區新北市新莊區民安西路163巷,死亡0;受傷1,普通重型-機車;行人-人,121.426505,25.016153,1610107080
"2021-01-08 20:00:00",新北市五股區新北市五股區新城八路與新城六路,死亡0;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車,121.446477,25.089217,1610107200
"2021-01-08 20:01:00","彰化縣彰化市五權里金馬路3段 / 彰化縣彰化市五權里彰和路1段",死亡0;受傷1,普通重型-機車;自用-小客車,120.535243,24.090198,1610107260
"2021-01-08 20:02:00","臺北市信義區松仁路 / 臺北市信義區忠孝東路5段",死亡0;受傷2,普通重型-機車;普通重型-機車,121.568466,25.040490,1610107320
"2021-01-08 20:04:00",臺南市安定區安加里市道178線安定258-41號前0.0公尺,死亡0;受傷1,自用-半聯結車;普通重型-機車,120.235448,23.113232,1610107440
"2021-01-08 20:05:03","新竹縣橫山鄉橫山村中豐路1段北側 / 新竹縣橫山鄉橫山村中華街北側",死亡0;受傷2,普通重型-機車;普通重型-機車,121.110988,24.721412,1610107503
"2021-01-08 20:10:00","臺北市士林區仰德大道4段 / 臺北市士林區仁民路",死亡0;受傷3,自用-小貨車(含客、貨兩用);普通重型-機車;普通重型-機車;乘客-人,121.545791,25.134238,1610107800
"2021-01-08 20:12:00",新北市板橋區新北市板橋區龍興街101巷與龍興街,死亡0;受傷1,自用-小客車;普通重型-機車,121.443754,25.003488,1610107920
"2021-01-08 20:14:00",嘉義縣六腳鄉蘇厝村北港大橋南端,死亡0;受傷2,自用-小客車;自用-小客車;乘客-人;乘客-人,120.300901,23.560298,1610108040
"2021-01-08 20:14:00",新北市中和區新北市中和區景平路989巷與景平路,死亡0;受傷1,普通重型-機車;自用-小客車,121.495251,25.005280,1610108040
"2021-01-08 20:15:00","屏東縣屏東市民生路口 / 屏東縣屏東市瑞屏街口",死亡0;受傷1,自用-小客車;普通重型-機車,120.509777,22.660782,1610108100
"2021-01-08 20:17:00","高雄市岡山區本洲路前 / 高雄市岡山區本洲路",死亡0;受傷1,普通重型-機車;普通重型-機車,120.276577,22.807084,1610108220
"2021-01-08 20:18:00","高雄市鼓山區博愛二路 / 高雄市鼓山區至聖路",死亡0;受傷1,普通重型-機車;自用-小客車,120.303100,22.659950,1610108280
"2021-01-08 20:18:00","高雄市三民區博愛一路 / 高雄市三民區察哈爾二街",死亡0;受傷1,自用-小客車;普通重型-機車,120.303409,22.647605,1610108280
"2021-01-08 20:20:00",新竹縣湖口鄉新興路、八德路、成功路口,死亡0;受傷2,普通重型-機車;普通重型-機車,121.014270,24.885268,1610108400
"2021-01-08 20:20:00","高雄市前鎮區中山二路 / 高雄市前鎮區林森四路",死亡0;受傷1,自用-小客車;普通重型-機車,120.305871,22.610300,1610108400
"2021-01-08 20:20:00","高雄市鳳山區過雄街 / 高雄市鳳山區過勇路",死亡0;受傷1,自用-小客車;普通重型-機車,120.362725,22.586535,1610108400
"2021-01-08 20:26:00",新北市泰山區新北市泰山區明志路3段229號,死亡0;受傷1,自用-小客車;普通重型-機車,121.423793,25.037951,1610108760
"2021-01-08 20:26:00",新北市板橋區新北市板橋區四川路1段與仁愛路,死亡0;受傷1,自用-小客車;普通重型-機車,121.459662,25.006173,1610108760
"2021-01-08 20:28:00","高雄市左營區大中二路 / 高雄市左營區博愛三路",死亡0;受傷1,自用-小客車;普通重型-機車,120.310200,22.680950,1610108880
"2021-01-08 20:28:00","高雄市仁武區中正路 / 高雄市仁武區水管路3段",死亡0;受傷1,自用-小客車;普通重型-機車,120.349000,22.701750,1610108880
"2021-01-08 20:30:00",新北市三峽區新北市三峽區中正路3段192783燈桿,死亡0;受傷1,自用-小客車,121.357136,24.904742,1610109000
"2021-01-08 20:33:34","嘉義縣民雄鄉豊收村大學路口 / 嘉義縣民雄鄉豊收村正大路口",死亡0;受傷1,自用-小客車;腳踏自行車-慢車,120.465126,23.561420,1610109214
"2021-01-08 20:37:00",新北市淡水區新北市淡水區民族路112巷與民族路,死亡0;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車,121.462241,25.134726,1610109420
"2021-01-08 20:40:00",高雄市左營區自由三路80號前0.0公尺,死亡0;受傷1,普通重型-機車,120.301520,22.627160,1610109600
"2021-01-08 20:42:00","臺中市龍井區國道3號 186公里800.0公尺處南側向中線",死亡0;受傷1,自用-小貨車(含客、貨兩用),120.536349,24.170049,1610109720
"2021-01-08 20:47:51",臺南市善化區什乃里什乃36號,死亡0;受傷2,普通重型-機車;普通重型-機車,120.277974,23.144117,1610110071
"2021-01-08 20:48:00","彰化縣鹿港鎮永安里復興路 / 彰化縣鹿港鎮永安里民權路",死亡0;受傷2,普通重型-機車;普通重型-機車,120.455894,24.070194,1610110080
"2021-01-08 20:51:00",高雄市鹽埕區五福四路151號前0.0公尺,死亡0;受傷1,普通重型-機車;自用-小客車,120.283695,22.623585,1610110260
"2021-01-08 20:56:00",新北市新莊區新北市新莊區新泰路與中環路,死亡0;受傷2,普通重型-機車;普通重型-機車,121.445345,25.041018,1610110560
"2021-01-08 20:58:00","高雄市三民區義華路 / 高雄市三民區義德路",死亡0;受傷1,自用-小客車;普通重型-機車,120.301520,22.627160,1610110680
"2021-01-08 21:00:00","臺北市大安區市民大道4段 / 臺北市大安區大安路1段",死亡0;受傷1,自用-小客車;普通重型-機車,121.546266,25.044991,1610110800
"2021-01-08 21:00:00",基隆市七堵區八德路4號前0.0公尺,死亡0;受傷1,普通重型-機車;自用-小客車,121.726495,25.112083,1610110800
"2021-01-08 21:01:00",新北市三重區新北市三重區三和路與文化北路,死亡0;受傷2,腳踏自行車-慢車;普通重型-機車,121.481012,25.079482,1610110860
"2021-01-08 21:01:00",新北市泰山區新北市泰山區泰林路1段20號,死亡0;受傷1,普通重型-機車;普通重型-機車;普通重型-機車,121.440023,25.050125,1610110860
"2021-01-08 21:03:00",新北市淡水區新北市淡水區鄧公路29巷與鄧公路,死亡0;受傷1,自用-小客車;行人-人,121.452711,25.170140,1610110980
"2021-01-08 21:10:00",新竹市北區東大路二段、境福街,死亡0;受傷1,普通重型-機車;自用-小客車,120.959664,24.821623,1610111400
"2021-01-08 21:10:00",高雄市前鎮區佛德街28號前0.0公尺前,死亡0;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車,120.322400,22.573060,1610111400
"2021-01-08 21:11:00",新北市新店區新北市新店區安康路2段103號與安德街,死亡0;受傷1,自用-小貨車(含客、貨兩用);行人-人,121.512898,24.962468,1610111460
"2021-01-08 21:12:00",新北市瑞芳區新北市瑞芳區中山路附近與東和路附近,死亡0;受傷1,行人-人;自用-小客車,121.799167,25.108010,1610111520
"2021-01-08 21:12:00",苗栗縣頭份市信東路89號附近,死亡0;受傷1,普通重型-機車;自用-小客車,120.910360,24.687992,1610111520
"2021-01-08 21:12:56","臺南市麻豆區大埕里光復路口 / 臺南市麻豆區大埕里平等路附近",死亡0;受傷2,普通重型-機車;普通重型-機車,120.248104,23.184514,1610111576
"2021-01-08 21:15:00",彰化縣彰化市萬壽里中正路2段172號前0.0公尺前,死亡0;受傷1,普通重型-機車;普通重型-機車,120.537173,24.078353,1610111700
"2021-01-08 21:17:00","臺北市內湖區文德路 / 臺北市內湖區文德路",死亡0;受傷1,普通重型-機車;自用-小客車,121.583611,25.078413,1610111820
"2021-01-08 21:21:34",南投縣南投市三和三路、公園南街口,死亡0;受傷1,自用-小客車;普通重型-機車,120.689408,23.906267,1610112094
"2021-01-08 21:21:58","新竹縣竹北市博愛南路口 / 新竹縣竹北市興隆路口口",死亡0;受傷2,普通重型-機車;普通重型-機車,120.999022,24.824247,1610112118
"2021-01-08 21:22:00",新竹市東區公道五路與忠孝路,死亡0;受傷1,普通重型-機車,120.992869,24.804452,1610112120
"2021-01-08 21:24:21","苗栗縣苗栗市民族路口 / 苗栗縣苗栗市和平路口",死亡0;受傷1,自用-小客車;普通重型-機車,120.817638,24.563552,1610112261
"2021-01-08 21:25:00",臺東縣臺東市中華路2段785號,死亡0;受傷1,行人-人;普通重型-機車,121.125920,22.738330,1610112300
"2021-01-08 21:25:00","臺北市信義區忠孝東路4段 / 臺北市信義區逸仙路",死亡0;受傷1,自用-小客車;普通重型-機車,121.561266,25.041154,1610112300
"2021-01-08 21:25:00",新北市蘆洲區新北市蘆洲區環堤大道路與中正路,死亡0;受傷1,普通重型-機車;普通重型-機車,121.457156,25.091173,1610112300
"2021-01-08 21:25:00",新北市板橋區新北市板橋區永豐街13號與永豐街,死亡0;受傷3,普通重型-機車;行人-人;乘客-人,121.474770,25.016824,1610112300
"2021-01-08 21:25:00",基隆市信義區仁一路63-2號前0.0公尺,死亡0;受傷1,普通重型-機車;自用-小客車,121.754456,25.127819,1610112300
"2021-01-08 21:25:00","高雄市左營區勝利路 / 高雄市左營區新庄仔路",死亡0;受傷1,自用-小客車;腳踏自行車-慢車,120.292800,22.678780,1610112300
"2021-01-08 21:30:00",臺北市大安區復興南路1段340巷前0.0公尺,死亡0;受傷1,普通重型-機車;乘客-人,121.543645,25.036077,1610112600
"2021-01-08 21:30:00","高雄市三民區建工路 / 高雄市三民區應昇路",死亡0;受傷2,自用-小客車;電動自行車-慢車;乘客-人,120.316879,22.647981,1610112600
"2021-01-08 21:31:00",新北市泰山區新北市泰山區泰林路2段與楓江路16巷口,死亡0;受傷2,普通重型-機車;普通重型-機車;乘客-人,121.425814,25.064194,1610112660
"2021-01-08 21:37:03",桃園市八德區廣福路770巷口,死亡0;受傷2,普通重型-機車;普通重型-機車,121.280103,24.960817,1610113023
"2021-01-08 21:38:00",桃園市觀音區文化路與金橋路口,死亡0;受傷1,自用-小客車;普通重型-機車,121.082818,25.035400,1610113080
"2021-01-08 21:39:00","高雄市前鎮區中山二路 / 高雄市前鎮區復興三路",死亡0;受傷2,自用-小客車;普通重型-機車;普通重型-機車,120.325500,22.600060,1610113140
"2021-01-08 21:39:00",高雄市前鎮區中山四路前0.0公尺,死亡0;受傷3,普通重型-機車;普通重型-機車;普通重型-機車,120.319067,22.592577,1610113140
"2021-01-08 21:40:00",新竹縣關西鎮仁安里中豐公路63-5號,死亡0;受傷1,普通重型-機車,121.199963,24.813267,1610113200
"2021-01-08 21:40:00","高雄市前鎮區中山三路 / 高雄市前鎮區正勤路",死亡0;受傷2,普通重型-機車;普通重型-機車,120.308916,22.604106,1610113200
"2021-01-08 21:43:00","新竹市東區中華路一段南側 / 新竹市東區鐵道路一段南側",死亡0;受傷1,普通重型-機車;自用-小客車,120.984982,24.810502,1610113380
"2021-01-08 21:45:00","臺北市南港區南港路2段 / 臺北市南港區重陽路",死亡0;受傷2,租賃車-小客車;普通重型-機車;乘客-人,121.593893,25.054540,1610113500
"2021-01-08 21:45:00",新北市新莊區新北市新莊區中信街111號,死亡0;受傷2,普通重型-機車;普通重型-機車;乘客-人,121.447742,25.054109,1610113500
"2021-01-08 21:46:00",新北市板橋區新北市板橋區縣民大道1段與南雅南路2段,死亡0;受傷3,普通重型-機車;普通重型-機車;乘客-人,121.458208,25.007392,1610113560
"2021-01-08 21:50:00","彰化縣埤頭鄉元埔村文化路 / 彰化縣埤頭鄉元埔村農場路",死亡0;受傷1,普通重型-機車;普通重型-機車,120.496844,23.870517,1610113800
"2021-01-08 21:53:00",新北市蘆洲區新北市蘆洲區三民路與復興路,死亡0;受傷2,普通重型-機車;行人-人,121.475738,25.083015,1610113980
"2021-01-08 21:55:00",嘉義縣水上鄉龍德村台1線275公里850公尺處,死亡0;受傷2,自用-小客車;自用-小客車,120.390610,23.421505,1610114100
"2021-01-08 21:59:00","屏東縣屏東市民生路口 / 屏東縣屏東市田中巷口",死亡0;受傷2,普通重型-機車;普通重型-機車,120.510304,22.660509,1610114340
"2021-01-08 22:01:00","臺北市士林區重慶北路4段 / 臺北市士林區重慶北路4段",死亡0;受傷2,租賃車-小客車;普通重型-機車;乘客-人,121.511383,25.085798,1610114460
"2021-01-08 22:01:00","屏東縣屏東市萬年里復興路附近 / 屏東縣屏東市萬年里建國路附近",死亡0;受傷1,自用-小客車;普通重型-機車,120.487925,22.663176,1610114460
"2021-01-08 22:02:00",新北市樹林區新北市樹林區保安街1段39號前,死亡0;受傷1,民營公車-大客車;普通重型-機車;自用-小貨車(含客、貨兩用),121.426786,24.995582,1610114520
"2021-01-08 22:07:00",新北市中和區新北市中和區景平路999巷,死亡0;受傷1,普通重型-機車;自用-小客車,121.494885,25.005618,1610114820
"2021-01-08 22:10:00","屏東縣屏東市復興南路1段口 / 屏東縣屏東市瑞光路口",死亡0;受傷1,普通重型-機車;自用-小客車,120.485564,22.638596,1610115000
"2021-01-08 22:12:00",新竹市北區中正路、境福街,死亡0;受傷2,普通重型-機車;普通重型-機車;自用-小客車;乘客-人,120.961027,24.815575,1610115120
"2021-01-08 22:12:00",新北市蘆洲區新北市蘆洲區中山一路100號,死亡0;受傷1,普通重型-機車;自用-小客車,121.477886,25.081449,1610115120
"2021-01-08 22:13:00",屏東縣東港鎮中正路260號前,死亡0;受傷1,普通重型-機車;普通重型-機車,120.452622,22.470097,1610115180
"2021-01-08 22:14:00",新北市泰山區新北市泰山區泰林路與明志路,死亡0;受傷2,普通重型-機車;普通重型-機車,121.429309,25.063350,1610115240
"2021-01-08 22:15:00",新北市汐止區新北市汐止區同興路與福德二路,死亡0;受傷1,自用-小客車;行人-人,121.632874,25.066277,1610115300
"2021-01-08 22:19:00",彰化縣和美鎮地潭里彰新路6段299號前0.0公尺前,死亡0;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車,120.506997,24.143276,1610115540
"2021-01-08 22:23:00",基隆市暖暖區水源路8號前0.0公尺,死亡0;受傷1,普通重型-機車,121.734411,25.105933,1610115780
"2021-01-08 22:25:00",臺北市中山區錦州街442號前0.0公尺,死亡0;受傷2,普通重型-機車;行人-人;行人-人;普通重型-機車,121.543070,25.060086,1610115900
"2021-01-08 22:25:00","嘉義市東區中央里光彩街 / 嘉義市東區中央里興中街",死亡0;受傷1,普通重型-機車;自用-小客車,120.450539,23.478251,1610115900
"2021-01-08 22:25:00","彰化縣永靖鄉永南村永久路 / 彰化縣永靖鄉永南村西門路",死亡0;受傷1,自用-小客車;自用-小貨車(含客、貨兩用),120.542373,23.921607,1610115900
"2021-01-08 22:27:00",新北市板橋區新北市板橋區大觀路3段與沙崙街,死亡0;受傷1,普通重型-機車;普通重型-機車,121.431669,24.993532,1610116020
"2021-01-08 22:30:00",新北市土城區新北市土城區延壽路44巷與延壽路,死亡0;受傷1,普通重型-機車;自用-小客車,121.471058,24.991893,1610116200
"2021-01-08 22:38:00","高雄市楠梓區德賢路 / 高雄市楠梓區德賢路",死亡0;受傷1,自用-小客車;普通重型-機車,120.306077,22.726517,1610116680
"2021-01-08 22:41:00","臺南市中西區海安路北側 / 臺南市中西區民生路西側",死亡0;受傷2,普通重型-機車;計程車-小客車;自用-小客車;乘客-人,120.196500,22.995362,1610116860
"2021-01-08 22:44:00",新北市樹林區新北市樹林區中華路1之3號,死亡0;受傷1,普通重型-機車;自用-小貨車(含客、貨兩用),121.425788,24.984392,1610117040
"2021-01-08 22:44:00","高雄市三民區天祥一路 / 高雄市三民區天祥一路",死亡0;受傷2,計程車-小客車;普通重型-機車;乘客-人,120.317679,22.667847,1610117040
"2021-01-08 22:50:00",新竹市北區延平路一段161巷口,死亡0;受傷1,自用-小客車;普通重型-機車,120.956431,24.804486,1610117400
"2021-01-08 22:52:00","高雄市三民區民族一路 / 高雄市三民區九如二路",死亡0;受傷1,普通重型-機車;普通重型-機車,120.313800,22.640670,1610117520
"2021-01-08 22:53:00","新竹縣湖口鄉民族街口 / 新竹縣湖口鄉和愛路口",死亡0;受傷1,普通重型-機車;自用-小客車,121.046374,24.904352,1610117580
"2021-01-08 22:55:00",新北市新莊區新北市新莊區中華路2段171號,死亡0;受傷1,普通重型-機車;自用-小貨車(含客、貨兩用),121.452563,25.051911,1610117700
"2021-01-08 22:55:00",高雄市三民區十全路.號前0.0公尺,死亡0;受傷2,普通重型-機車;普通重型-機車;普通重型-機車,120.317049,22.644708,1610117700
"2021-01-08 22:56:00",新竹市東區公園路348巷、東南街53巷,死亡0;受傷1,普通重型-機車,120.975356,24.799320,1610117760
"2021-01-08 22:56:00",新北市蘆洲區新北市蘆洲區中正路與中正路243巷口,死亡0;受傷2,普通輕型-機車;普通重型-機車,121.471877,25.082186,1610117760
"2021-01-08 22:59:00",臺東縣臺東市志航路2段42號前0.0公尺,死亡0;受傷1,自用-小客車,121.146747,22.791681,1610117940
"2021-01-08 23:00:00",高雄市燕巢區深中路62號前0.0公尺,死亡0;受傷1,普通重型-機車,120.404604,22.781151,1610118000
"2021-01-08 23:05:00","新竹縣竹北市莊敬北路口 / 新竹縣竹北市勝利十一路口",死亡0;受傷3,自用-小客車;自用-小客車;乘客-人,121.025803,24.828284,1610118300
"2021-01-08 23:10:00","高雄市三民區民族一路 / 高雄市三民區天祥二路",死亡0;受傷4,自用-小客車;乘客-人;乘客-人;乘客-人,120.317140,22.668303,1610118600
"2021-01-08 23:12:00",新北市樹林區新北市樹林區保安街2段與猐寮街,死亡0;受傷2,普通重型-機車;普通重型-機車,121.415538,25.001861,1610118720
"2021-01-08 23:15:00",臺北市大安區基隆路4段前0.0公尺,死亡0;受傷1,普通重型-機車;普通重型-機車,121.544103,25.017130,1610118900
"2021-01-08 23:15:00",新北市三重區新北市三重區重新路與光復路,死亡0;受傷1,普通重型-機車,121.472979,25.046352,1610118900
"2021-01-08 23:18:00",新北市土城區新北市土城區臺65線道路土城一匝道(0667),死亡0;受傷2,自用-小客車;自用-小客車;乘客-人,120.740646,24.382798,1610119080
"2021-01-08 23:20:00",雲林縣虎尾鎮光明路與光明路73巷口,死亡0;受傷1,普通重型-機車;自用-小客車,120.446785,23.706041,1610119200
"2021-01-08 23:24:00",新北市新店區新北市新店區安康路2段362號,死亡0;受傷1,計程車-小客車;普通重型-機車,121.501924,24.957456,1610119440
"2021-01-08 23:29:00",新竹縣新豐鄉康樂路一段與明新一街口,死亡0;受傷1,自用-小客車;普通重型-機車,120.990037,24.866715,1610119740
"2021-01-08 23:41:14","臺南市北區公園南路口 / 臺南市北區福德街",死亡0;受傷1,普通重型-機車,120.207285,23.001435,1610120474
"2021-01-08 23:43:00",雲林縣虎尾鎮新興里福民路與中央路口,死亡0;受傷1,自用-小客車;普通重型-機車,120.435187,23.709545,1610120580
"2021-01-08 23:43:00",高雄市大寮區仁愛路189號前0.0公尺,死亡0;受傷1,普通重型-機車,120.395433,22.630666,1610120580
"2021-01-08 23:45:00",雲林縣斗六市民生路斗六火車站前,死亡0;受傷2,普通重型-機車;普通重型-機車,120.542411,23.711643,1610120700
"2021-01-08 23:45:00","高雄市鳳山區文衡路 / 高雄市鳳山區文德路",死亡0;受傷1,普通重型-機車;自用-小客車,120.353700,22.640210,1610120700
"2021-01-08 23:55:00",新北市新莊區新北市新莊區新北大道與思源路,死亡0;受傷2,普通重型-機車;行人-人,121.450000,25.033333,1610121300
"2021-01-08 23:55:00","高雄市苓雅區建國一路 / 高雄市苓雅區高速公路東側便道",死亡0;受傷1,自用-小客車;普通重型-機車,120.328589,22.632949,1610121300
"2021-01-09 00:05:00",新北市新莊區新北市新莊區公園路100號,死亡0;受傷1,自用-小客車;普通重型-機車,121.450827,25.039772,1610121900
"2021-01-09 00:06:00","臺南市中西區府前路附近 / 臺南市中西區國華街口",死亡0;受傷2,自用-小貨車(含客、貨兩用);普通重型-機車,120.196880,22.990733,1610121960
"2021-01-09 00:07:00",高雄市大社區翠屏路112巷1之6號前0.0公尺,死亡0;受傷1,普通重型-機車,120.371903,22.730957,1610122020
"2021-01-09 00:28:06",南投縣南投市工業北路41號,死亡0;受傷1,普通重型-機車,120.652503,23.922557,1610123286
"2021-01-09 00:29:00",彰化縣鹿港鎮玉順里永豐路136號前0.0公尺,死亡0;受傷1,普通重型-機車;自用-小客車,120.429679,24.061546,1610123340
"2021-01-09 00:34:00",臺南市北區文賢路797號前0.0公尺,死亡0;受傷1,自用-小客車;普通重型-機車,120.193327,23.016099,1610123640
"2021-01-09 00:37:00","高雄市鳳山區中山東路 / 高雄市鳳山區中山東路",死亡0;受傷1,自用-小客車;普通重型-機車,120.381500,22.628530,1610123820
"2021-01-09 00:38:00","基隆市信義區仁一路 / 基隆市信義區東明路",死亡0;受傷1,普通重型-機車;自用-小客車,121.756167,25.128056,1610123880
"2021-01-09 00:38:21",雲林縣虎尾鎮西安里五間厝路31-7號附近,死亡0;受傷2,普通重型-機車;普通重型-機車;乘客-人,120.429360,23.699001,1610123901
"2021-01-09 00:50:00",新北市中和區新北市中和區中正路與錦和路,死亡0;受傷1,自用-小客車;自用-小客車;其他人-人,121.498652,24.993907,1610124600
"2021-01-09 00:56:00",新竹縣竹北市中正東路橋上由東往西方向,死亡0;受傷1,普通重型-機車,120.993368,24.834687,1610124960
"2021-01-09 00:58:00",高雄市燕巢區深水路嶺水高幹19號前0.0公尺,死亡0;受傷1,自用-小客車,120.409909,22.781807,1610125080
"2021-01-09 01:05:00",臺北市北投區西安街1段169號前0.0公尺,死亡0;受傷1,普通重型-機車;自用-小客車,121.517741,25.110864,1610125500
"2021-01-09 01:11:00",新竹市東區南大路706巷口,死亡0;受傷1,自用-小客車;普通重型-機車,120.963621,24.791754,1610125860
"2021-01-09 01:15:00","基隆市仁愛區忠三路 / 基隆市仁愛區孝三路",死亡0;受傷1,普通重型-機車;自用-小客車,121.738916,25.129505,1610126100
"2021-01-09 01:15:00",新竹縣新埔鎮文山里文山路犁頭山段186號前0.0公尺附近,死亡0;受傷1,普通重型-機車,121.040461,24.830410,1610126100
"2021-01-09 01:20:00","臺北市信義區永吉路 / 臺北市信義區永吉路",死亡0;受傷3,普通重型-機車;普通重型-機車;計程車-小客車;乘客-人,121.572003,25.043456,1610126400
"2021-01-09 01:21:00",新北市板橋區新北市板橋區漢生西路165巷與漢生西路,死亡0;受傷1,自用-小客車;普通重型-機車,121.463251,25.023381,1610126460
"2021-01-09 01:23:00",新北市三重區新北市三重區重新橋機車道路往三重方向,死亡0;受傷4,普通重型-機車;普通重型-機車;普通重型-機車;乘客-人;乘客-人,121.482941,25.050892,1610126580
"2021-01-09 01:53:00",新北市中和區新北市中和區中山路3段與民有街,死亡0;受傷1,普通輕型-機車;自用-小貨車(含客、貨兩用),121.478512,25.005638,1610128380
"2021-01-09 01:58:00",屏東縣崁頂鄉園寮村社尾路,死亡0;受傷4,自用-小客車;乘客-人;乘客-人;乘客-人,120.516935,22.501019,1610128680
"2021-01-09 01:58:00",新北市淡水區新北市淡水區民權路191號,死亡0;受傷1,自用-小客車;自用-小客車,121.459406,25.133351,1610128680
"2021-01-09 02:25:00",新北市中和區新北市中和區景平路與泰和街,死亡0;受傷1,自用-小客車;普通重型-機車,121.496319,25.003670,1610130300
"2021-01-09 02:43:00",高雄市三民區博愛一路中博橋號前0.0公尺,死亡0;受傷2,普通重型-機車;腳踏自行車-慢車,120.302845,22.639186,1610131380
