發生時間,發生地點,死亡受傷人數,車種,經度,緯度,unixtime
"2021-05-12 08:49:00","臺中市新社區復盛里中和街三段 / 臺中市新社區復盛里橫屏巷",死亡1;受傷0,普通重型-機車,120.803048,24.234506,1620780540
"2021-05-12 09:00:00",雲林縣斗南鎮雲林縣斗南鎮新崙里雲181線道與雲181縣產業道口,死亡1;受傷0,電動自行車-慢車;自用-小貨車(含客、貨兩用),120.438922,23.673310,1620781200
"2021-05-12 13:12:00",雲林縣北港鎮樹腳里產業道路北好38西10A電桿旁,死亡1;受傷0,腳踏自行車-慢車,120.285481,23.589053,1620796320
"2021-05-12 18:55:47",苗栗縣銅鑼鄉銅鑼村東田洋5號,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車,120.786215,24.476256,1620816947
"2021-05-13 05:11:00",新北市永和區新北市永和區中正路與永貞路,死亡1;受傷0,營業用-小貨車(含客、貨兩用);行人-人,121.515196,24.996749,1620853860
"2021-05-13 15:45:00",嘉義縣中埔鄉裕民村嘉135線與嘉134線岔路口,死亡1;受傷1,普通重型-機車;乘客-人,120.514987,23.431690,1620891900
"2021-05-13 17:49:00","屏東縣枋寮鄉台1線 436公里北側向內側",死亡1;受傷0,普通輕型-機車;自用-小客車,120.598734,22.377527,1620899340
"2021-05-14 03:50:27","臺中市烏日區國道1號 185公里500.0公尺處北側向外側",死亡1;受傷0,營業用-大貨車;營業用-大貨車,120.593458,24.115535,1620935427
"2021-05-14 11:36:46","臺南市歸仁區後市里國光街附近 / 臺南市歸仁區後市里民族一街口",死亡1;受傷0,普通重型-機車;自用-小客車,120.291320,22.968925,1620963406
"2021-05-14 12:15:00",臺中市和平區達觀里東崎路1段前0.0公尺,死亡2;受傷0,普通重型-機車;乘客-人,120.922541,24.311165,1620965700
"2021-05-14 16:00:00","花蓮縣富里鄉台9線 288公里700.0公尺處口",死亡1;受傷0,普通重型-機車;自用-大貨車,121.296967,23.253970,1620979200
"2021-05-14 17:23:00",桃園市桃園區莊敬路二段往桃園方向近寶慶路口(路邊停車格063號前),死亡1;受傷0,普通重型-機車;自用-小客車,121.288052,25.020443,1620984180
"2021-05-14 19:01:00",新北市新莊區新北市新莊區中環路3段245629燈桿,死亡1;受傷0,普通重型-機車;民營客運-大客車,121.442470,25.053583,1620990060
"2021-05-14 21:22:00",高雄市阿蓮區村中山路339號前0.0公尺,死亡1;受傷0,電動自行車-慢車;自用-小貨車(含客、貨兩用),120.326474,22.873935,1620998520
"2021-05-14 23:34:00",新竹市香山區華江街39巷與華江街47巷口,死亡1;受傷0,自用-小客車;行人-人,120.919215,24.807998,1621006440
"2021-05-15 11:03:00","高雄市鳳山區村文教路 / 高雄市鳳山區文昌二街",死亡1;受傷0,普通重型-機車;自用-小客車,120.352056,22.633541,1621047780
"2021-05-15 15:48:29",新竹縣竹北市東興路二段1038巷口,死亡1;受傷0,自用-小客車;行人-人,121.066335,24.785133,1621064909
"2021-05-15 23:31:15",臺南市安南區大眾路(本田高幹114-1號燈桿),死亡1;受傷0,普通重型-機車,120.137781,23.028908,1621092675
"2021-05-16 15:09:00",臺中市大里區西湖里大峰路57號前0.0公尺,死亡2;受傷0,自用-小客車;乘客-人,120.690268,24.074927,1621148940
"2021-05-17 04:48:00",新竹市香山區中華路5段513巷,死亡1;受傷0,行人-人;自用-小客車,120.912465,24.761113,1621198080
"2021-05-17 05:57:00","臺南市鹽水區水秀里區道南74線口 / 臺南市鹽水區水秀里區道南80線口",死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車,120.287342,23.328847,1621202220
"2021-05-17 08:53:00",屏東縣屏東市公興路368巷(口),死亡1;受傷1,普通重型-機車;自用-小客車;普通重型-機車,120.478184,22.642440,1621212780
"2021-05-17 15:41:10","臺中市霧峰區國道6號 1公里西側向路肩",死亡1;受傷1,自用-小貨車(含客、貨兩用);自用-小貨車(含客、貨兩用),120.725635,24.006451,1621237270
"2021-05-17 16:09:00","屏東縣枋寮鄉台17線 272公里",死亡1;受傷0,普通重型-機車,120.586659,22.398257,1621238940
"2021-05-17 16:23:00",新北市新莊區新北市新莊區民安路與成功街,死亡1;受傷0,民營客運-大客車;行人-人,121.429414,25.021668,1621239780
"2021-05-17 17:06:00","臺東縣臺東市正氣北路口 / 臺東縣臺東市綏遠路1段口",死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用),121.113841,22.761635,1621242360
"2021-05-17 23:58:00",屏東縣屏東市機場北路(過福德祠第二支路燈桿),死亡1;受傷0,普通重型-機車,120.477635,22.672427,1621267080
"2021-05-18 13:45:52","嘉義市東區國道3號 294公里400.0公尺處北側向內側",死亡1;受傷0,自用-小客車;自用-小貨車(含客、貨兩用),120.494951,23.490193,1621316752
"2021-05-18 18:34:00",臺南市七股區龍山里9-2號前,死亡1;受傷1,腳踏自行車-慢車;普通重型-機車,120.117431,23.137197,1621334040
"2021-05-18 19:24:00",屏東縣高樹鄉尚和路、中正路口,死亡1;受傷0,腳踏自行車-慢車;自用-小貨車(含客、貨兩用),120.617799,22.759849,1621337040
"2021-05-18 20:48:00",南投縣草屯鎮新庄里芬草路二段與日新街口,死亡1;受傷0,自用-小客車;大型重型1(550C.C.以上)-機車,120.677469,23.988383,1621342080
"2021-05-19 05:19:58",苗栗縣苑裡鎮140線東向車道7.5公里處,死亡1;受傷0,普通重型-機車,120.677887,24.387553,1621372798
"2021-05-19 06:42:10","屏東縣枋山鄉台1線 448公里800.0公尺處南側向機、慢車道",死亡1;受傷1,普通重型-機車;腳踏自行車-慢車;自用-大貨車,120.643964,22.293113,1621377730
"2021-05-19 06:44:00","臺南市新市區永就里中山路口 / 臺南市新市區永就里新港社大道口",死亡1;受傷1,普通重型-機車;普通重型-機車,120.281876,23.062297,1621377840
"2021-05-19 08:00:32",臺南市山上區178甲線與南184線道路口,死亡1;受傷0,營業用-曳引車;腳踏自行車-慢車,120.359667,23.096719,1621382432
"2021-05-19 10:36:44",南投縣草屯鎮碧洲里草溪路富貴巷涵洞前,死亡1;受傷0,營業用-小貨車(含客、貨兩用);普通重型-機車,120.671082,23.948673,1621391804
"2021-05-19 12:28:56",雲林縣四湖鄉林厝村台78線入61線匝道,死亡1;受傷0,大型重型1(550C.C.以上)-機車,120.177399,23.694194,1621398536
"2021-05-19 17:45:00",臺北市南港區忠孝東路7段前0.0公尺,死亡1;受傷0,普通重型-機車,121.598557,25.051030,1621417500
"2021-05-20 10:52:00","宜蘭縣宜蘭市鎮平二路口 / 宜蘭縣宜蘭市慈航一路口",死亡1;受傷0,自用-小客車;普通重型-機車,121.741774,24.765705,1621479120
"2021-05-20 11:52:00",新北市五股區新北市五股區中興路3段2巷10號與中興路,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車,121.447698,25.083632,1621482720
"2021-05-20 13:15:00",嘉義縣太保市南新里159線13公里400公尺處,死亡1;受傷0,營業用-曳引車;普通重型-機車,120.387420,23.496098,1621487700
"2021-05-20 15:04:00",嘉義縣新港鄉南港村南港9號前,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用),120.315631,23.560968,1621494240
"2021-05-20 17:29:00","彰化縣鹿港鎮廖厝里廖厝巷 / 彰化縣鹿港鎮廖厝里廖厝巷",死亡1;受傷2,普通重型-機車;自用-小客車;乘客-人,120.468392,24.085358,1621502940
"2021-05-21 04:55:00",花蓮縣玉里鎮長良23號前,死亡1;受傷0,自用-小客車;行人-人,121.287824,23.274760,1621544100
"2021-05-21 05:51:00","新竹縣竹北市福興路口 / 新竹縣竹北市嘉勤南路",死亡1;受傷0,計程車-小客車;行人-人,121.014827,24.820777,1621547460
"2021-05-21 13:14:00",新北市五股區新北市五股區登林路74號,死亡1;受傷0,遊覽車-大客車;行人-人;自用-小貨車(含客、貨兩用);普通重型-機車,121.429202,25.069413,1621574040
"2021-05-21 16:06:00","臺南市新營區王公里中正路口 / 臺南市新營區王公里中正路口",死亡1;受傷0,自用-小貨車(含客、貨兩用);行人-人,120.316341,23.318182,1621584360
"2021-05-21 20:41:00","新竹縣竹東鎮國道3號 90公里400.0公尺處北側向中線",死亡1;受傷5,自用-小客車;租賃車-小客車;營業用-大貨車;乘客-人;乘客-人;乘客-人,121.077315,24.762436,1621600860
"2021-05-22 04:50:00",彰化縣二林鎮趙甲里鎮平巷前0.0公尺,死亡1;受傷0,自用-大貨車;普通重型-機車,120.394914,23.936865,1621630200
"2021-05-22 11:58:00",臺北市內湖區成美橋前0.0公尺,死亡1;受傷0,普通重型-機車,121.582633,25.054483,1621655880
"2021-05-22 22:15:00",彰化縣埤頭鄉元埔村農場路前0.0公尺,死亡1;受傷1,普通重型-機車;普通重型-機車,120.495306,23.874511,1621692900
"2021-05-23 01:12:00",新北市汐止區新北市汐止區新台五路2段240號(536041燈桿旁),死亡1;受傷1,腳踏自行車-慢車;普通重型-機車,121.672210,25.065983,1621703520
"2021-05-23 04:03:00","高雄市鳳山區國道1號 370公里北側向中線",死亡1;受傷0,其他人-人;自用-小客車;自用-小貨車(含客、貨兩用),120.337037,22.617258,1621713780
"2021-05-23 08:30:00",桃園市蘆竹區八德一路前0.0公尺,死亡1;受傷0,普通重型-機車,121.345154,25.065914,1621729800
"2021-05-23 12:35:20",嘉義縣竹崎鄉灣橋村5鄰朴子埔181號前東向,死亡1;受傷0,普通輕型-機車,120.512795,23.490211,1621744520
"2021-05-23 12:36:00",新北市新店區新北市新店區新烏路1段58號之2,死亡1;受傷0,普通重型-機車;計程車-小客車,121.546022,24.949787,1621744560
"2021-05-23 18:45:04",新竹縣關西鎮錦山里10鄰115號暗潭高幹244E3282AE07電桿,死亡1;受傷0,普通重型-機車,121.257936,24.779685,1621766704
"2021-05-23 21:50:00",高雄市美濃區村光復街59號前0.0公尺前,死亡1;受傷0,普通重型-機車,120.541800,22.869060,1621777800
"2021-05-24 06:48:09",新竹縣湖口鄉勝利路1段68號,死亡1;受傷0,行人-人;自用-小客車,121.033390,24.867717,1621810089
"2021-05-24 08:03:00",新北市永和區新北市永和區環河西路2段,死亡1;受傷0,普通重型-機車,121.499881,25.008991,1621814580
"2021-05-24 11:52:00",桃園市大園區中山南路(113線6K往青埔),死亡1;受傷0,普通重型-機車,121.212797,25.041087,1621828320
"2021-05-24 16:20:00",高雄市甲仙區村台29省道34.5K號前0.0公尺前,死亡1;受傷1,普通重型-機車;腳踏自行車-慢車,120.587900,23.088090,1621844400
"2021-05-24 21:55:00","新竹縣關西鎮國道3號 78公里南側向內側",死亡1;受傷4,自用-小客車;自用-小貨車(含客、貨兩用);自用-小客車;自用-小客車;乘客-人,121.147636,24.806710,1621864500
"2021-05-25 06:20:00",嘉義縣鹿草鄉下麻村嘉39線3公里500公尺處附近,死亡1;受傷0,普通重型-機車,120.348724,23.422742,1621894800
"2021-05-25 10:25:49","臺南市北區忠義路三段口 / 臺南市北區佑民街",死亡1;受傷1,普通重型-機車;自用-小客車;乘客-人,120.205117,22.998940,1621909549
"2021-05-25 12:10:00",高雄市大社區中山路42-1號前0.0公尺,死亡1;受傷7,自用-小客車;自用-小貨車(含客、貨兩用);普通重型-機車;乘客-人;普通重型-機車;普通重型-機車;自用-小貨車(含客、貨兩用);自用-小客車;普通重型-機車;普通重型-機車;普通重型-機車;普通重型-機車;普通重型-機車;自用-小貨車(含客、貨兩用);普通重型-機車,120.342994,22.732372,1621915800
"2021-05-25 20:50:05",苗栗縣卓蘭鎮中正路8號,死亡1;受傷0,腳踏自行車-慢車;自用-小客車,120.823965,24.310322,1621947005
"2021-05-26 01:46:00",屏東縣屏東市復興南路2段前0.0公尺南側,死亡1;受傷0,行人-人;自用-小貨車(含客、貨兩用),120.485072,22.634190,1621964760
"2021-05-26 02:42:00",雲林縣虎尾鎮平和里青埔防汛道路燈桿(編號138)前,死亡1;受傷0,普通重型-機車,120.451622,23.700479,1621968120
"2021-05-26 06:42:44",新竹縣北埔鄉台3線79.8公里,死亡1;受傷1,自用-小客車;乘客-人,121.064659,24.706351,1621982564
"2021-05-26 13:59:12",雲林縣褒忠鄉王厝寮龍巖分線王厝67西3電桿旁,死亡1;受傷0,自用-小客車,120.343416,23.735315,1622008752
"2021-05-26 20:27:13",臺南市安定區新吉里國道8號側車道新吉281-19號前0.0公尺,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車,120.208730,23.089265,1622032033
"2021-05-27 13:14:00",新北市坪林區新北市坪林區106乙線20.5公里處,死亡1;受傷0,普通重型-機車;營業用-大貨車,121.684445,24.945417,1622092440
"2021-05-27 14:00:00","臺北市士林區環河北路3段 / 臺北市士林區社中街",死亡1;受傷1,自用-大貨車;自用-小客車;乘客-人,121.501261,25.090454,1622095200
"2021-05-27 21:38:38",桃園市中壢區榮民南路665-1號前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用),121.258083,24.942742,1622122718
"2021-05-27 23:08:00",臺中市太平區福隆里太堤東路前0.0公尺,死亡1;受傷0,大型重型1(550C.C.以上)-機車,120.731555,24.123305,1622128080
"2021-05-28 08:38:00",彰化縣彰化市福田里彰南路6段19號前0.0公尺前,死亡1;受傷0,普通重型-機車,120.618560,24.058608,1622162280
"2021-05-28 14:32:00","嘉義縣朴子市順天里文化北路口 / 嘉義縣朴子市四維路3段",死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車,120.241144,23.468125,1622183520
"2021-05-28 19:20:02",雲林縣麥寮鄉麥津村中與路311號前0.0公尺,死亡1;受傷0,行人-人;自用-小貨車(含客、貨兩用),120.251000,23.757835,1622200802
"2021-05-29 05:24:00",新北市泰山區新北市泰山區明志路2段與新生路,死亡1;受傷0,自用-小客車;行人-人,121.428278,25.051751,1622237040
"2021-05-29 15:28:00",嘉義市西區大溪里高鐵大道前0.0公尺,死亡1;受傷0,普通重型-機車,120.403531,23.486743,1622273280
"2021-05-29 19:08:00",花蓮縣吉安鄉海岸路86號前0.0公尺,死亡1;受傷1,普通重型-機車;腳踏自行車-慢車,121.592143,23.960681,1622286480
"2021-05-29 20:54:25",花蓮縣秀林鄉景美村加灣178之20號前以北200公尺處,死亡1;受傷0,普通重型-機車,121.613208,24.092052,1622292865
"2021-05-30 05:25:00",新北市三重區新北市三重區仁愛街與元信二街,死亡1;受傷0,腳踏自行車-慢車;營業用-曳引車,121.489488,25.082266,1622323500
"2021-05-30 09:23:00",彰化縣溪湖鎮西勢里彰水路1段367號前0.0公尺前,死亡1;受傷0,自用-小貨車(含客、貨兩用),120.482903,23.937521,1622337780
"2021-05-30 13:20:07","臺南市七股區台17線 155公里200.0公尺處口",死亡1;受傷1,自用-小貨車(含客、貨兩用);乘客-人,120.134359,23.163904,1622352007
"2021-05-30 16:38:47","臺南市關廟區國道3號 353公里北側向中線",死亡1;受傷3,自用-小客車;自用-小客車;乘客-人;乘客-人;乘客-人,120.333961,22.971824,1622363927
"2021-05-31 07:44:00",高雄市小港區村北林路11號前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小客車,120.371346,22.555459,1622418240
"2021-05-31 08:22:59",桃園市觀音區台61線平面道路與保障五路口,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車,121.137599,25.070460,1622420579
"2021-06-01 01:00:00",臺中市南區福平里復興路2段160號前0.0公尺,死亡1;受傷0,普通重型-機車,120.665552,24.126573,1622480400
"2021-06-01 03:40:00",雲林縣臺西鄉和豐村台17線,死亡1;受傷0,自用-小貨車(含客、貨兩用);腳踏自行車-慢車,120.237431,23.736859,1622490000
"2021-06-01 07:25:00","臺南市永康區王行路口 / 臺南市永康區永科王田大道口",死亡1;受傷0,普通重型-機車;自用-小客車,120.275061,23.046686,1622503500
"2021-06-02 05:27:00","桃園市桃園區國際路二段口 / 桃園市桃園區益壽七街口",死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用),121.288397,24.991723,1622582820
"2021-06-02 07:05:00",臺中市豐原區大湳里三豐路1段前0.0公尺,死亡1;受傷1,普通重型-機車;普通重型-機車,120.720211,24.259456,1622588700
"2021-06-02 20:33:00","新竹縣竹北市中華路口 / 新竹縣竹北市中華路857巷口口",死亡1;受傷1,自用-小客車;大型重型2(250-550C.C.)-機車,121.005149,24.847518,1622637180
"2021-06-02 23:54:00",桃園市新屋區員本里民富幹58號前(富岡所;Q110060029),死亡1;受傷3,普通重型-機車;普通重型-機車;乘客-人;乘客-人,121.085526,24.952544,1622649240
"2021-06-03 04:07:07",臺南市安南區台江大道三段,死亡3;受傷0,自用-小客車;自用-小客車;乘客-人,120.182833,23.060888,1622664427
"2021-06-03 07:42:00",宜蘭縣礁溪鄉礁溪路7段89號前0.0公尺附近,死亡1;受傷0,普通重型-機車;自用-小客車,121.786708,24.836945,1622677320
"2021-06-04 07:57:47",雲林縣二崙鄉田尾村雲33道路路燈電桿230742號旁路口,死亡1;受傷0,營業用-大貨車;普通重型-機車;乘客-人,120.418971,23.759881,1622764667
"2021-06-04 09:59:00",桃園市新屋區新生里中山路570號前0.0公尺,死亡1;受傷0,行人-人;自用-小客車,121.098520,24.973629,1622771940
"2021-06-04 22:20:00",雲林縣虎尾鎮惠來里雲145乙線296127號燈桿前,死亡1;受傷2,自用-小客車;乘客-人;乘客-人,120.479795,23.735770,1622816400
"2021-06-05 21:45:00","臺南市東山區縣165線 16公里附近",死亡1;受傷0,自用-小客車,120.406865,23.333535,1622900700
"2021-06-06 00:35:00","高雄市林園區鳳林路1段 / 高雄市林園區東林東路",死亡1;受傷0,普通重型-機車;自用-小客車,120.397619,22.503794,1622910900
"2021-06-06 03:30:00","臺中市神岡區中山路口 / 臺中市神岡區中山路口",死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車,120.682509,24.246788,1622921400
"2021-06-06 20:08:30",桃園市楊梅區富岡里新明街766號前0.0公尺西側,死亡1;受傷0,普通重型-機車,121.064782,24.930017,1622981310
"2021-06-07 04:37:00","彰化縣彰化市國道1號 199公里800.0公尺處北側向中線",死亡1;受傷1,營業用-半聯結車;自用-大貨車;其他人-人;自用-小客車;自用-大貨車,120.553433,24.099015,1623011820
"2021-06-07 06:20:09","桃園市中壢區莊敬路口 / 桃園市中壢區普騰街",死亡1;受傷0,行人-人;自用-小客車,121.255168,24.964448,1623018009
"2021-06-07 09:19:08","宜蘭縣宜蘭市南津路口 / 宜蘭縣宜蘭市凱旋路口",死亡1;受傷0,自用-小客車;行人-人,121.760812,24.720393,1623028748
"2021-06-07 10:24:00","高雄市楠梓區加昌路 / 高雄市楠梓區加昌路",死亡1;受傷0,自用-大貨車,120.319356,22.723574,1623032640
"2021-06-08 01:13:00",新北市林口區新北市林口區台15線道18.6K處,死亡1;受傷0,自用-曳引車;普通重型-機車,121.343132,25.101927,1623085980
"2021-06-08 01:41:00",嘉義市西區北新里文化路1059之1號前0.0公尺,死亡1;受傷0,普通重型-機車,120.436877,23.506612,1623087660
"2021-06-08 08:38:00","高雄市左營區文育路 / 高雄市左營區文瑞路",死亡1;受傷0,自用-大貨車;腳踏自行車-慢車,120.316600,22.676690,1623112680
"2021-06-08 12:00:00","臺南市學甲區台84線 5公里500.0公尺處",死亡1;受傷1,自用-小貨車(含客、貨兩用);行人-人;自用-小客車;乘客-人,120.180327,23.264679,1623124800
"2021-06-09 03:42:49","新竹縣竹北市國道1號 90公里400.0公尺處南側向外側",死亡1;受傷4,營業用-全聯結車;營業用-半聯結車;營業用-大貨車;自用-小客車;乘客-人;乘客-人,121.019194,24.827118,1623181369
"2021-06-10 00:04:00",臺中市石岡區和盛里豐勢路56號前0.0公尺,死亡1;受傷2,自用-小客車;乘客-人;乘客-人,120.815603,24.260721,1623254640
"2021-06-10 04:04:42",雲林縣二崙鄉油車村埤腳42號前,死亡1;受傷0,普通重型-機車,120.380998,23.801584,1623269082
"2021-06-10 06:38:00",桃園市中壢區環北路72號前0.0公尺附近,死亡1;受傷1,行人-人;普通重型-機車,121.218502,24.966084,1623278280
"2021-06-11 02:37:00",新竹縣竹東鎮中興路二段100號前,死亡1;受傷1,普通重型-機車;自用-小客車;自用-小客車;乘客-人,121.065376,24.758973,1623350220
"2021-06-11 06:46:00",新竹市北區經國路二段580號前,死亡1;受傷0,自用-小客車;自用-小貨車(含客、貨兩用),120.954639,24.802577,1623365160
"2021-06-11 09:55:00","臺南市中西區西門路二段東側 / 臺南市中西區郡緯街北側",死亡1;受傷1,自用-小貨車(含客、貨兩用);行人-人;行人-人,120.200645,22.998528,1623376500
"2021-06-11 13:00:00","臺中市北屯區舊社里松竹路一段 / 臺中市北屯區舊社里敦富路",死亡1;受傷2,普通重型-機車;自用-小客車;乘客-人,120.707465,24.182533,1623387600
"2021-06-11 15:13:00","臺中市北區光大里公園路 / 臺中市北區光大里柳川西路",死亡1;受傷0,自用-小客車;普通重型-機車,120.678100,24.148862,1623395580
"2021-06-11 16:03:16",臺南市七股區永吉里(北塭高幹12右10)電桿前未命道路路口,死亡1;受傷0,普通重型-機車;自用-小客車,120.127855,23.098971,1623398596
"2021-06-11 16:18:00",桃園市觀音區忠愛路1段90號前0.0公尺,死亡1;受傷3,自用-小客車;行人-人;行人-人;行人-人;行人-人;大型重型2(250-550C.C.)-機車;普通重型-機車;普通重型-機車;普通重型-機車;普通重型-機車;普通重型-機車;普通重型-機車;普通重型-機車;普通重型-機車;普通重型-機車,121.166292,24.994214,1623399480
"2021-06-11 18:11:35",雲林縣麥寮鄉橋頭村11鄰橋頭301號前,死亡1;受傷0,電動輔助自行車-慢車;自用-小貨車(含客、貨兩用),120.271657,23.790445,1623406295
"2021-06-12 09:09:00","臺北市中正區忠孝東路2段 / 臺北市中正區金山南路1段",死亡1;受傷1,自用-小客車;普通重型-機車;乘客-人,121.529780,25.043090,1623460140
"2021-06-12 14:01:58",臺南市歸仁區大廟里大廟六街253巷、台三九(附近),死亡1;受傷0,普通重型-機車,120.282297,23.001732,1623477718
"2021-06-12 19:42:21",新竹市東區明湖路408號,死亡1;受傷1,普通重型-機車;普通重型-機車;租賃車-小客車,120.967486,24.785215,1623498141
"2021-06-12 22:03:00","臺中市南屯區豐樂里永春東路 / 臺中市南屯區豐樂里豐富路",死亡1;受傷0,普通重型-機車;自用-小客車;自用-小貨車(含客、貨兩用);自用-小客車,120.648100,24.134670,1623506580
"2021-06-13 08:17:15","桃園市大園區建國路附近 / 桃園市大園區海港路",死亡1;受傷0,普通重型-機車;營業用-曳引車,121.252644,25.111079,1623543435
"2021-06-13 12:29:00","花蓮縣花蓮市中興路西側 / 花蓮縣花蓮市忠義二街口",死亡1;受傷1,普通重型-機車;普通重型-機車,121.632397,23.992464,1623558540
"2021-06-14 00:01:47",宜蘭縣宜蘭市東港路2段26號前0.0公尺,死亡1;受傷0,普通重型-機車,121.770709,24.750835,1623600107
"2021-06-14 10:50:00","臺南市東區崇善路口 / 臺南市東區崇德十五街口",死亡1;受傷0,自用-小客車;普通重型-機車,120.230506,22.970421,1623639000
"2021-06-14 11:28:00","新北市板橋區縣民大道1段口 / 新北市板橋區民權路口",死亡1;受傷1,自用-小客車;租賃車-小客車;腳踏自行車-慢車,121.458208,25.007392,1623641280
"2021-06-14 19:24:00","臺中市龍井區福田里臨港東路二段 / 臺中市龍井區福田里臨港東路二段",死亡1;受傷0,自用-小貨車(含客、貨兩用);行人-人,120.516815,24.197798,1623669840
"2021-06-14 20:03:00","嘉義市西區重興里自由路 / 嘉義市西區重興里友忠路",死亡1;受傷0,腳踏自行車-慢車;自用-小客車,120.441117,23.485270,1623672180
"2021-06-15 04:56:00",臺南市鹽水區歡雅里南6線與南5線路口,死亡1;受傷0,普通重型-機車,120.240279,23.291762,1623704160
"2021-06-15 06:23:00",彰化縣永靖鄉崙子村至賢巷前0.0公尺,死亡1;受傷0,腳踏自行車-慢車,120.570138,23.934193,1623709380
"2021-06-15 13:34:00","臺南市佳里區台19線 119公里北側向機車優先道",死亡1;受傷0,普通重型-機車;營業用-大貨車,120.189030,23.197639,1623735240
"2021-06-15 13:40:00",嘉義縣梅山鄉瑞峰村162甲線36公里500公尺處,死亡1;受傷0,營業用-小貨車(含客、貨兩用);行人-人,120.671455,23.553719,1623735600
"2021-06-15 16:50:00",嘉義縣溪口鄉坪頂村民族東路坪頂31分10號電桿處,死亡1;受傷0,自用-小客車,120.407045,23.601033,1623747000
"2021-06-15 17:09:00",高雄市路竹區環球路476號前0.0公尺,死亡1;受傷0,普通重型-機車;租賃車-小客車,120.258253,22.881387,1623748140
"2021-06-15 23:21:55",桃園市中壢區山東路903巷B2035EA14桿旁,死亡1;受傷0,普通重型-機車;自用-小客車,121.171304,25.014825,1623770515
"2021-06-16 07:18:00","桃園市龍潭區中原路2段口 / 桃園市龍潭區六槓寮路口",死亡1;受傷0,自用-小客車;普通重型-機車,121.192276,24.844749,1623799080
"2021-06-16 19:40:37",屏東縣崁頂鄉崁頂村中興路43號前0.0公尺,死亡1;受傷0,行人-人;自用-小客車,120.509943,22.512228,1623843637
"2021-06-16 20:02:00","新北市永和區環河西路2段口 / 新北市永和區保生路口",死亡1;受傷0,自用-小客車;普通重型-機車,121.499881,25.008991,1623844920
"2021-06-16 22:21:00",臺中市西區忠明里臺灣大道二段407號前0.0公尺,死亡1;受傷0,自用-小客車;行人-人,120.663356,24.154769,1623853260
"2021-06-17 11:07:22",南投縣名間鄉出林虎路1段636號前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用),120.653992,23.851863,1623899242
"2021-06-17 11:13:00",高雄市內門區182縣道29.6公里號前0.0公尺,死亡1;受傷0,自用-小客車,120.427050,22.929094,1623899580
"2021-06-17 16:17:00","新竹市北區中正路附近 / 新竹市北區境福街附近",死亡1;受傷1,自用-小客車;行人-人;行人-人,120.961044,24.815574,1623917820
"2021-06-17 18:31:00",臺中市后里區舊社里舊社路前0.0公尺,死亡1;受傷0,普通重型-機車,120.689927,24.290500,1623925860
"2021-06-18 09:06:14","花蓮縣鳳林鎮平善路口 / 花蓮縣鳳林鎮民國街口",死亡1;受傷3,自用-小客車;自用-小客車;乘客-人;乘客-人,121.464825,23.773309,1623978374
"2021-06-18 10:00:35",新竹縣湖口鄉民生街363號前0.0公尺,死亡1;受傷0,普通重型-機車,121.054649,24.904832,1623981635
"2021-06-18 10:49:00",屏東縣東港鎮中正路二段與沿海路路口,死亡1;受傷0,營業用-曳引車;腳踏自行車-慢車,120.467480,22.480901,1623984540
"2021-06-18 15:07:00",臺北市中山區民權東路2段196號前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小客車;自用-小客車;自用-小客車,121.536079,25.062325,1624000020
"2021-06-19 02:20:00","高雄市三民區國道1號 363公里400.0公尺處南側向路肩",死亡1;受傷1,自用-小客車;乘客-人,120.333205,22.656458,1624040400
"2021-06-19 03:42:00",臺北市士林區百齡橋前0.0公尺,死亡1;受傷0,自用-小客車,121.509007,25.086686,1624045320
"2021-06-19 04:30:00",臺東縣卑南鄉泰安村泰安路425號前0.0公尺,死亡1;受傷1,普通重型-機車;乘客-人,121.068905,22.798976,1624048200
"2021-06-19 05:03:00",新北市土城區新北市土城區承天路053608號燈桿處,死亡1;受傷1,普通重型-機車;乘客-人,121.436049,24.966143,1624050180
"2021-06-19 10:40:52","新竹縣峨眉鄉台3線 89公里400.0公尺處",死亡1;受傷0,大型重型2(250-550C.C.)-機車;自用-小貨車(含客、貨兩用);民營客運-大客車,120.993842,24.700820,1624070452
"2021-06-19 13:02:00","新北市鶯歌區鶯桃路口 / 新北市鶯歌區永吉街口",死亡1;受傷1,自用-小客車;電動自行車-慢車;乘客-人,121.342275,24.951636,1624078920
"2021-06-19 18:45:37","宜蘭縣宜蘭市黎明二路口 / 宜蘭縣宜蘭市黎明二路口",死亡1;受傷0,自用-小客車;普通重型-機車,121.773713,24.748286,1624099537
