發生時間,發生地點,死亡受傷人數,車種
106年10月13日 16時39分07秒,臺南市麻豆區小埤里麻學路南側 / 臺南市麻豆區小埤里工業路,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用)
106年10月13日 18時35分10秒,南投縣信義鄉明德村玉山路85號前0.0公尺,死亡1;受傷0,自用-小客車;行人-人
106年10月14日 10時42分00秒,新北市貢寮區臺2線道路前0.0公尺,死亡1;受傷0,營業用-半聯結車
106年10月14日 17時27分00秒,新竹縣關西鎮台3線 55公里800.0公尺處北向路肩,死亡1;受傷0,自用-小貨車(含客、貨兩用)
106年10月14日 20時12分00秒,臺東縣卑南鄉太平路198號前0.0公尺,死亡1;受傷0,自用-小客車;普通重型-機車
106年10月14日 23時30分00秒,屏東縣長治鄉德和路,死亡1;受傷0,普通重型-機車
106年10月15日 12時34分00秒,臺中市清水區臨江里臨港路六段前0.0公尺,死亡1;受傷0,自用-小客車;普通重型-機車;自用-小客車
106年10月15日 15時15分00秒,新北市板橋區臺65線道路前0.0公尺,死亡2;受傷3,自用-小客車;自用-小客車;乘客-人;乘客-人;乘客-人
106年10月15日 17時50分00秒,彰化縣二林鎮豐田里五常一街 / 彰化縣二林鎮豐田里二溪路1段,死亡1;受傷0,自用-小客車;腳踏自行車-慢車
106年10月15日 20時07分00秒,臺中市后里區廣福里三豐路三段前0.0公尺,死亡1;受傷0,普通重型-機車
106年10月16日 02時40分00秒,南投縣埔里鎮台21線 47公里300.0公尺處南向外側,死亡1;受傷0,自用-小貨車(含客、貨兩用)
106年10月16日 03時38分00秒,屏東縣恆春鎮南光路段(墾4-1道路23.7公里),死亡1;受傷3,自用-小客車;乘客-人;乘客-人;乘客-人
106年10月16日 06時35分00秒,新北市樹林區俊英街 / 新北市樹林區俊保路,死亡1;受傷0,營業用-曳引車;普通重型-機車
106年10月16日 07時36分00秒,彰化縣芳苑鄉仁愛村斗苑路芳苑段10號前0.0公尺前,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用)
106年10月16日 17時41分00秒,苗栗縣造橋鄉苗9線1公里處北上車道,死亡1;受傷1,動力機械-其他車;普通重型-機車;乘客-人
106年10月16日 23時15分00秒,新北市泰山區泰山路前0.0公尺,死亡1;受傷0,營業用-曳引車;行人-人
106年10月18日 11時50分54秒,臺南市安南區安吉路一段550號北側,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用)
106年10月18日 17時14分14秒,苗栗縣後龍鎮埔頂里新港一路路燈桿0065號前0.0公尺東側,死亡1;受傷0,自用-大貨車;普通重型-機車
106年10月19日 21時41分57秒,苗栗縣獅潭鄉台3線 112公里800.0公尺處北向外側,死亡1;受傷0,普通重型-機車
106年10月19日 22時20分00秒,高雄市仁武區義大二路 / 高雄市仁武區水管路,死亡1;受傷0,自用-小客車;普通重型-機車
106年10月20日 00時00分05秒,新竹縣寶山鄉國道3號 99公里500.0公尺處南向輔助,死亡1;受傷2,自用-小客車;營業用-曳引車;乘客-人
106年10月20日 07時30分00秒,屏東縣東港鎮環灣道路與船頭路,死亡1;受傷0,腳踏自行車-慢車;自用-小貨車(含客、貨兩用)
106年10月20日 08時35分00秒,桃園市大園區中華路575號前0.0公尺,死亡1;受傷0,普通重型-機車;營業用-曳引車
106年10月20日 09時46分48秒,桃園市蘆竹區中興路東側 / 桃園市蘆竹區中興路,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車
106年10月20日 11時14分57秒,桃園市桃園區南埔里永順街東側 / 桃園市桃園區南埔里蓮埔街,死亡1;受傷0,租賃車-小客車;普通重型-機車
106年10月21日 06時35分00秒,屏東縣長治鄉華安街與產業道路,死亡1;受傷1,普通重型-機車;普通重型-機車
106年10月21日 14時48分00秒,新竹縣新豐鄉瑞興村3鄰47-1號前20公尺,死亡1;受傷0,自用-小客車;自用-大貨車
106年10月22日 12時00分00秒,彰化縣和美鎮好修里和港路636號前0.0公尺前,死亡1;受傷1,自用-小客車;普通重型-機車
106年10月22日 13時09分00秒,臺中市太平區東汴里山田路51巷前0.0公尺,死亡1;受傷1,普通輕型-機車;乘客-人
106年10月22日 15時40分00秒,苗栗縣苑裡鎮田心里苗47線與田中5路口,死亡1;受傷1,電動輔助自行車-慢車;電動輔助自行車-慢車;自用-小客車
106年10月22日 20時30分00秒,苗栗縣三灣鄉台3線 99.5公里南向外側,死亡1;受傷1,自用-小客車;乘客-人
106年10月22日 21時45分16秒,桃園市平鎮區快速路三段往觀音閘道口,死亡1;受傷0,自用-小客車
106年10月23日 09時50分00秒,新竹市香山區台1線 89公里210.0公尺處北向內側,死亡1;受傷1,租賃車-小客車;行人-人;自用-小貨車(含客、貨兩用)
106年10月23日 11時31分00秒,高雄市三民區大順二路前 / 高雄市三民區順昌街,死亡1;受傷1,普通重型-機車;普通重型-機車
106年10月23日 12時10分00秒,臺中市南屯區寶山里嶺東路193號前0.0公尺,死亡1;受傷0,動力機械-其他車;普通重型-機車
106年10月23日 16時08分00秒,新竹縣竹東鎮三重里中興路2段111號,死亡1;受傷0,普通重型-機車;自用-小客車
106年10月24日 05時30分00秒,高雄市大樹區中興北路 / 高雄市大樹區中正一路,死亡1;受傷0,自用-小貨車(含客、貨兩用);行人-人
106年10月24日 09時40分32秒,嘉義縣新港鄉大潭村嘉85線7公里550公尺,死亡1;受傷0,自用-小客車;普通重型-機車
106年10月24日 10時46分00秒,臺北市中正區信義路1段 / 臺北市中正區中山南路,死亡1;受傷0,民營公車-大客車;行人-人
106年10月24日 12時54分29秒,新竹縣湖口鄉台31線與長嶺路口,死亡1;受傷2,自用-小客車;普通重型-機車;乘客-人
106年10月24日 15時10分18秒,南投縣仁愛鄉台14甲線 7公里600.0公尺處南,死亡1;受傷23,遊覽車-大客車;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人
106年10月24日 15時15分00秒,彰化縣和美鎮國道3號 189公里南向外側,死亡3;受傷0,營業用-半聯結車;自用-小客車;自用-小客車;自用-小客車;乘客-人;乘客-人
106年10月26日 04時54分00秒,宜蘭縣宜蘭市縣民大道2段前0.0公尺,死亡1;受傷0,普通重型-機車
106年10月26日 06時39分00秒,澎湖縣湖西鄉林投村林投公園停車場東側50公尺處,死亡1;受傷0,普通重型-機車
106年10月26日 10時23分00秒,雲林縣西螺鎮河南里埔心路250號,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車
106年10月26日 12時30分00秒,雲林縣東勢鄉雲153縣道5.5km(北往南)與安南村安南產業道路,死亡1;受傷0,營業用-大貨車;普通重型-機車
106年10月26日 16時38分00秒,桃園市觀音區樹林里成功路一段與河堤便道口,死亡1;受傷1,普通重型-機車;普通重型-機車
106年10月26日 19時00分00秒,臺南市歸仁區許厝里信義南路東側 / 臺南市歸仁區許厝里中山路二段,死亡1;受傷0,自用-小客車;行人-人
106年10月27日 00時10分00秒,雲林縣虎尾鎮廉使里廉使1693號旁,死亡1;受傷0,普通重型-機車
106年10月27日 07時58分33秒,嘉義縣鹿草鄉鹿草路132號前(鹿草國中前),死亡1;受傷0,普通重型-機車;自用-大貨車
106年10月27日 10時25分40秒,臺南市東山區青葉路與育英街路口,死亡1;受傷0,腳踏自行車-慢車;自用-小貨車(含客、貨兩用)
106年10月27日 12時17分00秒,嘉義縣東石鄉三家村台61線與166縣道路口,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車
106年10月27日 14時00分00秒,高雄市六龜區文武里舊庄路文武098號桿號前0.0公尺前,死亡1;受傷0,自用-小貨車(含客、貨兩用)
106年10月27日 16時14分00秒,臺北市大同區承德路3段 / 臺北市大同區庫倫街,死亡1;受傷3,民營公車-大客車;自用-小客車;行人-人;行人-人;行人-人;普通重型-機車
106年10月27日 20時43分00秒,臺北市內湖區民權大橋前0.0公尺,死亡1;受傷2,普通重型-機車;腳踏自行車-慢車;普通重型-機車
106年10月28日 02時20分00秒,高雄市前金區中華三路 / 高雄市前金區五福三路,死亡1;受傷1,自用-小客車;大型重型1(550C.C.以上)-機車
106年10月28日 07時17分00秒,新竹市香山區南隘路二段128號,死亡1;受傷0,普通重型-機車;動力機械-其他車
106年10月28日 07時19分41秒,苗栗縣苑裡鎮苑坑里產業道路苑坑守望相助隊附近,死亡1;受傷0,普通重型-機車
106年10月28日 16時50分00秒,彰化縣埔鹽鄉埔鹽村彰水路2段149弄前0.0公尺,死亡1;受傷0,普通輕型-機車;自用-小客車
106年10月29日 03時27分00秒,臺北市北投區承德路6段前0.0公尺,死亡1;受傷0,普通重型-機車;遊覽車-大客車
106年10月29日 08時10分33秒,花蓮縣瑞穗鄉富興村中正北路三段222號前0.0公尺東側,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用)
106年10月30日 00時17分00秒,新北市中和區宜安路 / 新北市中和區宜安路,死亡1;受傷1,自用-小客車;普通重型-機車;乘客-人
106年10月30日 11時20分09秒,屏東縣新園鄉台17線 250公里700.0公尺處北向機、慢車道,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用)
106年10月30日 18時20分00秒,高雄市鳳山區建國路1段10之5號前0.0公尺前,死亡1;受傷0,普通重型-機車;自用-小客車
106年10月30日 19時09分00秒,新北市石門區臺2線道路前0.0公尺,死亡1;受傷1,自用-小客車;普通重型-機車
106年10月30日 22時18分00秒,桃園市楊梅區高榮里高上路一段41號,死亡1;受傷0,普通重型-機車;營業用-曳引車
106年10月31日 04時39分39秒,新竹縣竹北市西濱快速公路71.5K,死亡1;受傷0,行人-人;營業用-曳引車
106年10月31日 14時09分00秒,高雄市岡山區友情路大遼084燈桿號前0.0公尺前,死亡1;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車;乘客-人
106年10月31日 17時25分00秒,臺中市大甲區幸福里中山路二段前0.0公尺,死亡1;受傷0,自用-小客車;行人-人
106年11月01日 07時01分00秒,彰化縣和美鎮四張里和線路 / 彰化縣和美鎮四張里平原路,死亡1;受傷0,行人-人;自用-小客車
106年11月01日 11時38分01秒,臺南市中西區成功路東側 / 臺南市中西區成功路,死亡1;受傷0,自用-小貨車(含客、貨兩用);行人-人
106年11月01日 12時34分00秒,高雄市苓雅區村中正一路前0.0公尺,死亡1;受傷0,營業用-全聯結車;普通重型-機車
106年11月01日 14時38分00秒,雲林縣西螺鎮正興里中正路南側 / 雲林縣西螺鎮正興里福興路,死亡1;受傷0,普通重型-機車;自用-小客車;自用-小客車;自用-小客車
106年11月01日 20時54分00秒,雲林縣西螺鎮新安里市場北路與新興路口,死亡1;受傷0,營業用-曳引車;普通重型-機車;乘客-人
106年11月02日 07時45分00秒,桃園市復興區台7線 14公里東,死亡1;受傷0,普通重型-機車;營業用-曳引車
106年11月02日 10時02分00秒,臺北市士林區百齡橋前0.0公尺,死亡1;受傷0,自用-小客車;普通重型-機車
106年11月03日 02時10分00秒,桃園市大溪區仁和路二段與洪圳路口,死亡1;受傷1,普通重型-機車;乘客-人
106年11月03日 02時14分55秒,臺南市六甲區二甲里和平街466號,死亡1;受傷0,自用-小客車
106年11月03日 07時20分00秒,高雄市鳥松區村松藝路燈桿0024號前0.0公尺前,死亡1;受傷1,普通重型-機車;普通重型-機車
106年11月03日 08時20分00秒,屏東縣長治鄉繁華村復華街旁產業道路內,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車;乘客-人
106年11月03日 11時45分35秒,桃園市中壢區中正路四段360號,死亡1;受傷0,自用-大貨車;普通重型-機車;自用-小客車
106年11月03日 14時35分47秒,南投縣埔里鎮桃米里桃南路77號前0.0公尺,死亡1;受傷0,自用-小客車;自用-小客車;自用-小客車
106年11月03日 20時30分32秒,新竹縣新豐鄉竹五線電桿(球場高幹40A9506GD03)前,死亡1;受傷0,自用-小客車
106年11月04日 07時01分46秒,臺南市安平區健康一街東側 / 臺南市安平區建平一街,死亡1;受傷0,普通重型-機車;遊覽車-大客車
106年11月04日 18時40分39秒,宜蘭縣頭城鎮濱海路4段250號對面,死亡1;受傷1,普通重型-機車;行人-人
106年11月05日 05時06分59秒,桃園市八德區霄裡里長興路493巷491號前0.0公尺東側,死亡1;受傷0,普通重型-機車
106年11月05日 08時25分00秒,桃園市大溪區復興路二段519號,死亡1;受傷1,大型重型1(550C.C.以上)-機車;自用-小貨車(含客、貨兩用);乘客-人
106年11月05日 12時16分00秒,花蓮縣吉安鄉吉安村吉興路1段246號前0.0公尺南側,死亡1;受傷1,普通輕型-機車;自用-小貨車(含客、貨兩用);腳踏自行車-慢車
106年11月05日 15時54分23秒,屏東縣新園鄉興安路南側 / 屏東縣新園鄉平和路,死亡1;受傷0,營業用-曳引車;自用-小客車
106年11月06日 05時27分00秒,臺南市鹽水區橋南里忠孝路南側 / 臺南市鹽水區橋南里信義路,死亡1;受傷0,腳踏自行車-慢車;自用-小貨車(含客、貨兩用)
106年11月06日 10時20分00秒,高雄市左營區村自由二路 / 高雄市左營區明華一路,死亡1;受傷0,自用-大貨車;行人-人
106年11月07日 13時54分00秒,臺北市士林區中山北路4段67號前0.0公尺,死亡1;受傷0,自用-小客車;行人-人
106年11月08日 00時04分00秒,臺東縣關山鎮台9線 332公里0.5公尺處北向中外,死亡1;受傷0,營業用-大貨車;行人-人
106年11月08日 03時20分00秒,高雄市岡山區嘉峰路 / 高雄市岡山區嘉峰路,死亡1;受傷0,自用-小客車;自用-小客車
106年11月08日 18時20分00秒,臺南市佳里區六安里延平路南側 / 臺南市佳里區六安里延平路,死亡1;受傷0,行人-人;自用-小客車
106年11月09日 13時55分00秒,新北市五股區其他,死亡1;受傷0,普通重型-機車
106年11月09日 14時37分00秒,臺南市麻豆區南61線與寮子?9之200號前產業道路口,死亡1;受傷0,普通重型-機車;自用-小客車
106年11月09日 17時21分00秒,臺南市歸仁區大廟里保吉路東側 / 臺南市歸仁區大廟里保大路三段,死亡1;受傷0,普通重型-機車;自用-小客車
106年11月09日 21時09分00秒,新北市蘆洲區環堤大道路前0.0公尺,死亡2;受傷2,大型重型1(550C.C.以上)-機車;普通重型-機車;乘客-人;乘客-人
106年11月10日 00時20分00秒,彰化縣田尾鄉國道1號 217公里200.0公尺處北向外側護欄,死亡1;受傷1,自用-小客車;自用-小客車;租賃車-小客車
106年11月10日 16時55分00秒,臺南市後壁區後壁里南81-1線下嘉高幹45號對面,死亡1;受傷1,普通重型-機車;乘客-人
106年11月11日 09時00分00秒,雲林縣古坑鄉台三線北向福德宮前附近,死亡1;受傷1,普通重型-機車;普通重型-機車
106年11月11日 09時52分00秒,臺中市西區藍興里大全街前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用)
106年11月11日 12時26分00秒,嘉義縣太保市台37線 6公里700.0公尺處南,死亡1;受傷0,普通重型-機車
106年11月11日 18時00分00秒,嘉義縣番路鄉觸口村觸口68號,死亡1;受傷0,行人-人;自用-小貨車(含客、貨兩用)
106年11月12日 00時50分23秒,苗栗縣竹南鎮大埔里大埔六街135號前,死亡1;受傷0,普通重型-機車
106年11月12日 08時27分00秒,彰化縣溪州鄉溪厝村中山路2段 / 彰化縣溪州鄉溪厝村中山巷,死亡1;受傷0,普通重型-機車
106年11月12日 08時39分00秒,澎湖縣湖西鄉縣203線 8公里300.0公尺處南向內側,死亡1;受傷1,自用-小貨車(含客、貨兩用);自用-小客車
106年11月12日 14時39分00秒,新竹縣竹北市中正西路613號對面,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車
106年11月12日 17時31分41秒,臺南市東山區165線16K(北向南車道),死亡1;受傷0,自用-小客車;腳踏自行車-慢車
106年11月13日 04時43分00秒,屏東縣恆春鎮南灣路901號,死亡1;受傷0,普通重型-機車
106年11月13日 05時50分00秒,彰化縣福興鄉廈粘村沿海路3段 / 彰化縣福興鄉廈粘村管厝街,死亡1;受傷0,普通重型-機車;自用-小客車
106年11月13日 09時40分52秒,嘉義縣水上鄉民生村產業道路,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車
106年11月13日 13時00分00秒,臺中市大肚區社腳里沙田路一段854巷前0.0公尺,死亡1;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車;乘客-人
106年11月13日 17時03分00秒,嘉義市東區吳鳳南路 / 嘉義市東區垂楊路,死亡1;受傷0,自用-小客車;行人-人
106年11月13日 17時33分43秒,臺東縣長濱鄉台11線 78公里400.0公尺處北向中外,死亡1;受傷1,普通重型-機車;行人-人
106年11月13日 17時50分00秒,彰化縣埔鹽鄉南港村大園路 / 彰化縣埔鹽鄉南港村埔菜路,死亡1;受傷1,普通重型-機車;自用-大貨車;乘客-人
106年11月14日 01時05分00秒,屏東縣高樹鄉新南村大和路(三榮幹25號電桿),死亡1;受傷1,普通重型-機車;乘客-人
106年11月14日 01時08分00秒,臺中市西屯區何仁里文心路三段前0.0公尺,死亡1;受傷0,自用-小客車;普通重型-機車
106年11月14日 15時13分00秒,南投縣竹山鎮集山路二段994巷032-1號路燈桿旁,死亡1;受傷0,普通重型-機車
106年11月14日 19時51分00秒,臺中市北屯區北京里進化北路前0.0公尺,死亡1;受傷0,自用-小客車;行人-人
106年11月14日 22時26分00秒,臺中市石岡區德興里豐勢路前0.0公尺,死亡1;受傷0,營業用-大貨車;普通重型-機車
106年11月15日 09時40分00秒,宜蘭縣五結鄉191甲線16.5公里北向內側車道上,死亡1;受傷0,普通重型-機車;自用-大貨車
106年11月15日 13時52分00秒,屏東縣內埔鄉東寧村屏光路與興華路口,死亡1;受傷0,腳踏自行車-慢車;自用-大貨車
106年11月15日 18時20分16秒,新竹縣竹東鎮中興路1段295巷前0.0公尺,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車
106年11月16日 01時25分00秒,新北市板橋區文化路2段382號前0.0公尺,死亡1;受傷0,行人-人;計程車-小客車
106年11月16日 07時50分00秒,新北市鶯歌區堤外道路前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用)
106年11月16日 08時55分00秒,高雄市旗津區過港隧道往116碼頭外環汽車道K+350處,死亡1;受傷1,營業用-曳引車;營業用-曳引車
106年11月16日 11時22分00秒,高雄市永安區永新路燈永安110號前0.0公尺,死亡1;受傷0,營業用-半聯結車;普通重型-機車
106年11月16日 13時45分00秒,彰化縣溪湖鎮河東里田中央路1段 / 彰化縣溪湖鎮河東里竹頭仔路,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用)
106年11月16日 16時24分00秒,高雄市路竹區中華路537號前0.0公尺前,死亡1;受傷0,普通重型-機車;自用-小客車
106年11月16日 17時43分25秒,臺南市大內區頭社里台84線33公里400公尺處東向路段,死亡1;受傷3,自用-小客車;自用-小貨車(含客、貨兩用);乘客-人;乘客-人
106年11月17日 09時15分00秒,新北市板橋區三民路2段 / 新北市板橋區三民路2段,死亡1;受傷1,行人-人;普通重型-機車
106年11月17日 11時17分00秒,新北市永和區環河東路3段 / 新北市永和區成功路,死亡1;受傷0,普通重型-機車;行人-人
106年11月18日 05時15分43秒,臺南市仁德區仁義里中山路北側 / 臺南市仁德區仁義里中清路,死亡1;受傷0,腳踏自行車-慢車;計程車-小客車
106年11月18日 05時55分00秒,彰化縣大村鄉國道1號 204公里700.0公尺處南向邊坡,死亡1;受傷2,自用-小客車;乘客-人;乘客-人
106年11月19日 03時35分00秒,南投縣草屯鎮雙冬里中正路102-2號前100.0公尺西側,死亡1;受傷0,自用-小客車
106年11月19日 04時09分00秒,雲林縣口湖鄉台17線與文光路,死亡1;受傷0,普通重型-機車
106年11月19日 06時56分00秒,高雄市大寮區鳳屏二路 / 高雄市大寮區鳳屏二路,死亡1;受傷0,遊覽車-大客車;普通重型-機車
106年11月19日 08時40分17秒,高雄市燕巢區國道3號 382公里600.0公尺處南向外側,死亡4;受傷0,自用-小客車;遊覽車-大客車;乘客-人;乘客-人;乘客-人
106年11月19日 13時10分00秒,宜蘭縣冬山鄉廣興路209號前0.0公尺東側,死亡1;受傷0,普通重型-機車;自用-小客車;民營客運-大客車
106年11月20日 05時15分17秒,桃園市桃園區春日路西側 / 桃園市桃園區福山街,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車
106年11月20日 05時35分20秒,苗栗縣頭份市中華路與協和街口旁,死亡1;受傷1,普通重型-機車;自用-小客車;行人-人
106年11月20日 13時18分00秒,臺南市七股區臺17線與176線公路,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用)
106年11月21日 00時05分00秒,桃園市平鎮區台66線往大溪方向17.7K處,死亡1;受傷3,自用-小客車;乘客-人;乘客-人;乘客-人
106年11月21日 08時17分54秒,臺南市關廟區香洋里中正路東側 / 臺南市關廟區香洋里南雄路2段,死亡1;受傷0,普通重型-機車;營業用-半聯結車
106年11月21日 09時59分00秒,嘉義縣水上鄉縣168線 24公里300.0公尺處東,死亡1;受傷0,腳踏自行車-慢車;自用-小貨車(含客、貨兩用)
106年11月21日 11時00分00秒,高雄市楠梓區土庫五路 / 高雄市楠梓區土庫八街,死亡1;受傷0,自用-小客車;普通重型-機車
106年11月21日 17時55分00秒,臺中市烏日區湖日里中山路二段前0.0公尺,死亡1;受傷0,自用-小客車;普通重型-機車
106年11月21日 21時00分00秒,高雄市鼓山區村馬卡道路 / 高雄市鼓山區華安街,死亡1;受傷1,普通重型-機車;普通重型-機車
106年11月22日 17時07分00秒,高雄市鼓山區鼓山三路226號前0.0公尺,死亡1;受傷1,遊覽車-大客車;普通重型-機車;普通重型-機車
106年11月22日 17時25分00秒,高雄市阿蓮區港後路125-3號前0.0公尺前,死亡1;受傷2,腳踏自行車-慢車;普通重型-機車;普通重型-機車
106年11月23日 09時35分00秒,雲林縣崙背鄉豐榮村中佃產業道路口,死亡1;受傷0,普通輕型-機車;自用-小客車
106年11月23日 12時30分00秒,彰化縣竹塘鄉樹腳村竹林路１段大新巷前0.0公尺,死亡1;受傷0,自用-小客車;自用-半聯結車
106年11月23日 19時23分00秒,高雄市湖內區村中山路1段前0.0公尺,死亡1;受傷0,自用-小客車;行人-人
106年11月23日 19時35分00秒,雲林縣大埤鄉國道1號 245公里600.0公尺處北向輔助,死亡1;受傷0,自用-小貨車(含客、貨兩用);營業用-半聯結車
106年11月24日 22時38分11秒,宜蘭縣礁溪鄉瑪璘路26-10號,死亡1;受傷0,普通重型-機車
106年11月25日 08時05分00秒,雲林縣水林鄉水北村水林路與文化路口,死亡1;受傷0,自用-小客車;腳踏自行車-慢車
106年11月25日 14時37分46秒,桃園市龜山區文明路北側 / 桃園市龜山區文明一街,死亡1;受傷1,自用-小客車;乘客-人
106年11月26日 01時18分01秒,南投縣埔里鎮中正路144-3號東側,死亡1;受傷2,普通重型-機車;普通重型-機車;乘客-人
106年11月26日 07時55分00秒,高雄市六龜區文武里光明路37-3號號前0.0公尺前,死亡1;受傷0,自用-小客車
106年11月26日 08時01分00秒,臺南市安南區安中路南側 / 臺南市安南區北汕尾三路,死亡1;受傷0,普通重型-機車;遊覽車-大客車
106年11月26日 11時33分00秒,南投縣草屯鎮山腳里正氣街南側 / 南投縣草屯鎮山腳里正義街,死亡1;受傷1,普通重型-機車;普通重型-機車;自用-小客車
106年11月26日 16時50分00秒,彰化縣芬園鄉舊社村大彰路5段前0.0公尺,死亡1;受傷0,普通重型-機車
106年11月26日 17時21分03秒,宜蘭縣宜蘭市東園路北側 / 宜蘭縣宜蘭市樹人路,死亡1;受傷0,自用-小客車;腳踏自行車-慢車
106年11月26日 20時16分07秒,新竹市香山區西濱快速道路北上80.9K,死亡1;受傷0,自用-小客車;行人-人
106年11月26日 20時34分00秒,桃園市蘆竹區南崁路二段577號前50.0公尺西側,死亡1;受傷1,普通重型-機車;電動輔助自行車-慢車
106年11月28日 09時57分00秒,雲林縣水林鄉雲146順興段(J9611HE05號變電箱旁),死亡1;受傷0,普通輕型-機車
106年11月28日 15時07分00秒,新北市坪林區台9線 44公里500.0公尺處北向外側,死亡1;受傷0,大型重型1(550C.C.以上)-機車
106年11月28日 17時40分57秒,桃園市蘆竹區龍安街二段1289號前0.0公尺東側,死亡1;受傷0,普通重型-機車;自用-大貨車
106年11月28日 18時32分00秒,臺中市烏日區光明里五光路575號前0.0公尺,死亡1;受傷1,普通重型-機車;腳踏自行車-慢車
106年11月29日 00時55分08秒,嘉義縣大林鎮大美里162線15公里處,死亡1;受傷1,自用-小客車;乘客-人
106年11月29日 01時59分00秒,臺北市士林區中正路 / 臺北市士林區文林路,死亡1;受傷1,自用-小客車;普通重型-機車;乘客-人
106年11月29日 05時39分00秒,臺北市大安區羅斯福路3段 / 臺北市大安區師大路,死亡1;受傷1,普通重型-機車;行人-人
106年11月29日 07時20分00秒,基隆市安樂區基金三路138號前0.0公尺,死亡1;受傷0,自用-小客車;行人-人
106年11月29日 10時45分00秒,新北市永和區環河東路1段 / 新北市永和區博愛街,死亡1;受傷0,計程車-小客車;普通重型-機車;自用-小客車
106年11月29日 19時02分00秒,臺南市下營區紅厝里108號前,死亡1;受傷0,普通重型-機車
106年11月30日 05時07分00秒,彰化縣彰化市國道1號 195公里900.0公尺處南向中線,死亡1;受傷1,自用-小客車;營業用-半聯結車;其他人-人;自用-小客車;乘客-人
106年11月30日 09時26分00秒,苗栗縣西湖鄉五湖村2鄰九份12-3號前,死亡2;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車;乘客-人;乘客-人
106年11月30日 19時23分00秒,新北市中和區景平路310號前0.0公尺,死亡1;受傷0,自用大客車-大客車;腳踏自行車-慢車
106年12月01日 06時45分30秒,臺南市永康區新灣橋上,死亡1;受傷2,普通重型-機車;普通重型-機車;乘客-人
106年12月01日 08時00分00秒,彰化縣芳苑鄉漢寶村草漢路漢寶段 / 彰化縣芳苑鄉漢寶村漢寶一路,死亡1;受傷0,營業用-小貨車(含客、貨兩用);普通重型-機車
106年12月01日 12時27分44秒,桃園市蘆竹區大竹路北側 / 桃園市蘆竹區中興路,死亡1;受傷0,營業用-曳引車;普通重型-機車;自用-小客車
106年12月01日 13時41分00秒,屏東縣屏東市機場北路(市公所清潔隊旁),死亡1;受傷0,普通重型-機車;營業用-曳引車;營業用-曳引車
106年12月01日 14時34分00秒,新北市淡水區中正東路2段131號前0.0公尺,死亡1;受傷1,普通重型-機車;租賃車-小客車;自用-小貨車(含客、貨兩用);乘客-人
106年12月01日 18時07分00秒,臺中市北屯區平順里柳陽西街58號前0.0公尺,死亡1;受傷0,自用-小客車;行人-人
106年12月01日 19時12分00秒,基隆市仁愛區仁一路 / 基隆市仁愛區愛一路,死亡1;受傷0,自用-小客車;行人-人
106年12月01日 23時20分58秒,屏東縣枋寮鄉台一線(北向),死亡1;受傷0,營業用-大貨車
106年12月02日 05時44分00秒,雲林縣麥寮鄉麥津村中華路東側 / 雲林縣麥寮鄉麥津村泰順路,死亡1;受傷0,自用-曳引車;普通重型-機車
106年12月02日 14時48分00秒,嘉義縣民雄鄉福樂村嘉80線咪咪樂16北分5電桿前,死亡1;受傷0,普通重型-機車
106年12月02日 15時43分00秒,桃園市平鎮區台66線 20.3公里東,死亡1;受傷0,自用-小客車
106年12月02日 17時38分00秒,宜蘭縣宜蘭市宜蘭線 69.0公里383.0公尺,死亡2;受傷0,普通重型-機車;火車-其他車;乘客-人;乘客-人
106年12月02日 18時00分37秒,南投縣竹山鎮集山路二段1021號前,死亡1;受傷0,普通重型-機車
106年12月02日 20時06分00秒,臺北市內湖區內湖路3段 / 臺北市內湖區金龍路,死亡2;受傷0,民營公車-大客車;行人-人;行人-人
106年12月03日 12時27分00秒,臺中市沙鹿區竹林里臺灣大道路七段746號前0.0公尺,死亡1;受傷0,普通重型-機車;租賃車-小客車
