發生時間,發生地點,死亡受傷人數,車種,經度,緯度,unixtime
"2022-01-14 18:48:00","臺北市士林區重慶北路4段 / 臺北市士林區重慶北路4段",死亡0;受傷2,自用-小客車;普通重型-機車;乘客-人,121.513323,25.079997,1642157280
"2022-01-14 18:49:00",屏東縣潮州鎮信義路111號,死亡0;受傷2,普通重型-機車;電動自行車-慢車;乘客-人,120.536703,22.551178,1642157340
"2022-01-14 18:49:00","臺北市文山區羅斯福路6段 / 臺北市文山區羅斯福路6段",死亡0;受傷2,自用-小貨車(含客、貨兩用);普通重型-機車;乘客-人,121.540951,24.997194,1642157340
"2022-01-14 18:49:00",臺北市信義區信安街104號前0.0公尺,死亡0;受傷1,普通重型-機車;自用-小客車,121.556723,25.025530,1642157340
"2022-01-14 18:50:00","彰化縣員林市出水里出水巷 / 彰化縣員林市出水里湖水巷",死亡0;受傷1,普通重型-機車,120.605692,23.948555,1642157400
"2022-01-14 18:50:00",臺中市太平區旱溪西路二段225號前0.0公尺,死亡0;受傷1,自用-小客車;普通重型-機車,120.703372,24.156043,1642157400
"2022-01-14 18:52:00",新竹市東區力行三路聯電前(附近),死亡0;受傷1,自用-小客車;普通重型-機車,121.020722,24.771473,1642157520
"2022-01-14 18:52:00",新北市新店區能仁路10號前0.0公尺,死亡0;受傷1,自用-小客車;普通重型-機車,121.540337,24.956819,1642157520
"2022-01-14 18:52:00","臺北市中山區明水路 / 臺北市中山區樂群二路",死亡0;受傷1,普通重型-機車;自用-小客車,121.559144,25.082526,1642157520
"2022-01-14 18:55:00","臺北市中正區漢口街1段 / 臺北市中正區重慶南路1段",死亡0;受傷1,腳踏自行車-慢車;普通重型-機車,121.513236,25.045189,1642157700
"2022-01-14 18:55:00",高雄市鳳山區經武路170號前0.0公尺,死亡0;受傷2,普通重型-機車;普通重型-機車,120.364038,22.636111,1642157700
"2022-01-14 18:55:00","臺中市北屯區景賢路 / 臺中市北屯區建和路一段",死亡0;受傷1,自用-小客車;行人-人,120.724241,24.166865,1642157700
"2022-01-14 18:56:00","新北市中和區板南路 / 新北市中和區板南路",死亡0;受傷2,普通重型-機車;行人-人,121.495943,24.995541,1642157760
"2022-01-14 18:56:00","彰化縣彰化市成功里中山路2段 / 彰化縣彰化市成功里仁愛路",死亡0;受傷1,自用-小客車;普通重型-機車,120.540735,24.068864,1642157760
"2022-01-14 18:56:00","臺中市沙鹿區六路里臺灣大道六段 / 臺中市沙鹿區六路里南陽路",死亡0;受傷2,自用-小客車;普通重型-機車,120.580453,24.216072,1642157760
"2022-01-14 18:57:00","新竹縣竹北市勝利七街1段附近 / 新竹縣竹北市莊敬一路附近",死亡0;受傷1,自用-小客車;普通重型-機車,121.020547,24.828397,1642157820
"2022-01-14 19:02:00",屏東縣東港鎮中正路二段291號附近,死亡0;受傷1,自用-小貨車(含客、貨兩用),120.466066,22.479783,1642158120
"2022-01-14 19:03:00",新北市新店區北新路1段72號前0.0公尺,死亡0;受傷1,普通重型-機車;普通重型-機車,121.541477,24.967000,1642158180
"2022-01-14 19:05:00",新北市永和區新北市永和區福和橋往永和道路機車道,死亡0;受傷1,普通輕型-機車;普通重型-機車,121.513888,25.007958,1642158300
"2022-01-14 19:05:00",高雄市鼓山區鼓山二路195號前0.0公尺前,死亡0;受傷1,自用-小客車;普通重型-機車,120.279470,22.639792,1642158300
"2022-01-14 19:06:00",新竹市東區園區三路與力行三路口,死亡0;受傷1,普通重型-機車;自用-小客車,121.009013,24.771285,1642158360
"2022-01-14 19:07:00",高雄市岡山區中山南路470號前0.0公尺,死亡0;受傷2,普通重型-機車;普通重型-機車,120.299549,22.790714,1642158420
"2022-01-14 19:07:00","臺中市神岡區神岡里中山路 / 臺中市神岡區神岡里中正路",死亡0;受傷2,行人-人;普通重型-機車,120.655356,24.258941,1642158420
"2022-01-14 19:08:00",桃園市八德區興豐路,死亡0;受傷1,普通重型-機車;自用-小客車,121.307005,24.937560,1642158480
"2022-01-14 19:10:00","新竹縣竹北市中正東路口 / 新竹縣竹北市中山路",死亡0;受傷1,自用-小客車;腳踏自行車-慢車,121.020152,24.835657,1642158600
"2022-01-14 19:12:00",臺中市北屯區松勇里北屯路505號前0.0公尺,死亡0;受傷1,普通重型-機車;行人-人,120.702102,24.186418,1642158720
"2022-01-14 19:14:00",臺中市北屯區平昌里文心路四段820號前0.0公尺,死亡0;受傷1,自用-小客車;普通重型-機車,120.690700,24.171400,1642158840
"2022-01-14 19:18:00","臺中市北屯區文昌東十二街 / 臺中市北屯區北屯路",死亡0;受傷1,普通重型-機車;行人-人,120.695321,24.168251,1642159080
"2022-01-14 19:20:00",新竹市東區關東路208巷東側,死亡0;受傷2,普通重型-機車;乘客-人,121.023404,24.788292,1642159200
"2022-01-14 19:20:00",新北市三重區重新橋機車道路往三重前0.0公尺,死亡0;受傷4,普通重型-機車;普通重型-機車;乘客-人;普通重型-機車;普通重型-機車;普通重型-機車,121.482941,25.050892,1642159200
"2022-01-14 19:20:39","桃園市八德區延平路口 / 桃園市八德區和強路",死亡0;受傷1,普通重型-機車;自用-小客車,121.314674,24.961921,1642159239
"2022-01-14 19:21:00",彰化縣彰化市西安里曉陽路194號前0.0公尺前,死亡0;受傷3,普通重型-機車;普通重型-機車;自用-小客車;乘客-人,120.537464,24.072947,1642159260
"2022-01-14 19:22:00","臺北市內湖區成功路4段 / 臺北市內湖區星雲街",死亡0;受傷1,自用-小客車;行人-人,121.594231,25.079611,1642159320
"2022-01-14 19:22:00",臺中市烏日區湖日里台74線前0.0公尺,死亡0;受傷1,普通重型-機車;普通重型-機車;乘客-人,120.612525,24.102710,1642159320
"2022-01-14 19:26:00",新北市貢寮區新北市貢寮區臺2丙線道路24公里處往雙溪方向,死亡0;受傷1,普通重型-機車;自用-小客車,121.905772,25.020812,1642159560
"2022-01-14 19:28:00",新北市三重區重新堤外道路前0.0公尺,死亡0;受傷1,普通重型-機車;普通重型-機車,121.500000,25.066667,1642159680
"2022-01-14 19:30:00","臺北市士林區基河路 / 臺北市士林區大南路",死亡0;受傷1,普通重型-機車;普通重型-機車,121.522795,25.089711,1642159800
"2022-01-14 19:30:00",彰化縣員林市惠來里中山路1段616號前0.0公尺,死亡0;受傷2,自用-小客車;普通重型-機車;乘客-人,120.568798,23.955652,1642159800
"2022-01-14 19:30:00",彰化縣彰化市忠孝里彰美路1段107號前0.0公尺前,死亡0;受傷1,普通重型-機車;自用-小客車,120.538994,24.087333,1642159800
"2022-01-14 19:35:00","新北市林口區文化一路1段 / 新北市林口區麗園一街",死亡0;受傷1,普通重型-機車;普通重型-機車,121.371712,25.070273,1642160100
"2022-01-14 19:35:00",新北市三重區新北市三重區重新堤外道路7K+800,死亡0;受傷1,普通重型-機車,121.500000,25.066667,1642160100
"2022-01-14 19:35:00",新北市三重區新北市三重區重新堤外道路7K+800,死亡0;受傷2,普通重型-機車;普通重型-機車;普通重型-機車,121.500000,25.066667,1642160100
"2022-01-14 19:35:00","臺北市內湖區瑞湖街 / 臺北市內湖區舊宗路2段",死亡0;受傷1,自用-小客車;普通重型-機車,121.576396,25.069694,1642160100
"2022-01-14 19:35:00",臺中市大雅區三和里龍善二街70巷前0.0公尺,死亡0;受傷2,普通重型-機車;普通重型-機車,120.655300,24.212550,1642160100
"2022-01-14 19:37:00",澎湖縣馬公市朝陽里林森路87巷28號前0.0公尺西側,死亡0;受傷1,普通重型-機車,119.577309,23.575696,1642160220
"2022-01-14 19:40:00","高雄市大樹區大樹路 / 高雄市大樹區長春路",死亡0;受傷1,普通重型-機車;自用-小客車,120.430274,22.687009,1642160400
"2022-01-14 19:41:35","桃園市八德區和平路北側 / 桃園市八德區和平路附近",死亡0;受傷1,自用-小客車;普通重型-機車,121.322780,24.964419,1642160495
"2022-01-14 19:42:25",新竹縣竹北市博愛街181號附近,死亡0;受傷1,普通重型-機車;自用-小客車,121.005529,24.832237,1642160545
"2022-01-14 19:45:00","臺北市信義區松隆路 / 臺北市信義區松信路",死亡0;受傷2,自用-小客車;普通重型-機車;乘客-人,121.572199,25.046887,1642160700
"2022-01-14 19:45:00",彰化縣溪湖鎮光平里彰水路3段465號前0.0公尺前,死亡0;受傷1,自用-小客車;普通重型-機車,120.480020,23.963414,1642160700
"2022-01-14 19:45:00","新北市新莊區新樹路 / 新北市新莊區民安西路",死亡0;受傷1,普通重型-機車;自用-小客車,121.431108,25.014673,1642160700
"2022-01-14 19:45:00","新北市土城區明德路1段 / 新北市土城區青雲路",死亡0;受傷1,普通重型-機車;普通重型-機車,121.459013,24.977045,1642160700
"2022-01-14 19:46:00","高雄市楠梓區建楠路 / 高雄市楠梓區建楠路",死亡0;受傷3,普通重型-機車;大型重型2(250-550C.C.)-機車;乘客-人,120.327748,22.727691,1642160760
"2022-01-14 19:48:00",臺中市太平區新平路一段279巷前0.0公尺,死亡0;受傷1,普通重型-機車,120.716004,24.134409,1642160880
"2022-01-14 19:48:33",新竹縣湖口鄉八德路一段與中山路一段口,死亡0;受傷1,普通重型-機車,121.035595,24.880637,1642160913
"2022-01-14 19:48:34",屏東縣東港鎮進德大橋,死亡0;受傷3,普通重型-機車;普通重型-機車;普通重型-機車,120.445840,22.471174,1642160914
"2022-01-14 19:59:00","臺中市北區賴村里進化北路 / 臺中市北區賴村里梅川西路三段",死亡0;受傷1,普通重型-機車;普通重型-機車,120.676548,24.163240,1642161540
"2022-01-14 20:00:00","新北市永和區警光街 / 新北市永和區警光街",死亡0;受傷1,普通重型-機車;普通重型-機車,121.518589,25.009555,1642161600
"2022-01-14 20:00:00","高雄市仁武區水管路 / 高雄市仁武區竹楠路",死亡0;受傷1,普通重型-機車,120.333142,22.706409,1642161600
"2022-01-14 20:00:00",高雄市三民區村六合路18號前0.0公尺,死亡0;受傷1,普通重型-機車,120.319214,22.633147,1642161600
"2022-01-14 20:00:00",新北市土城區清水路74號前0.0公尺,死亡0;受傷1,計程車-小客車;普通重型-機車,121.456712,24.981646,1642161600
"2022-01-14 20:01:00","桃園市龜山區萬壽路二段口 / 桃園市龜山區自強東路",死亡0;受傷1,自用-小客車;普通重型-機車,121.361923,25.001686,1642161660
"2022-01-14 20:01:00",臺中市北區健行里忠明路238號前0.0公尺,死亡0;受傷2,普通重型-機車;普通重型-機車,120.664452,24.162064,1642161660
"2022-01-14 20:04:00","彰化縣彰化市新興里金馬路2段 / 彰化縣彰化市新興里彰新路1段",死亡0;受傷1,租賃車-小客車;行人-人,120.538155,24.092714,1642161840
"2022-01-14 20:05:00","屏東縣屏東市民生路口 / 屏東縣屏東市瑞屏街口",死亡0;受傷2,普通重型-機車;普通重型-機車,120.509777,22.660782,1642161900
"2022-01-14 20:05:00",新北市新莊區建國一路54號前0.0公尺,死亡0;受傷1,普通重型-機車;普通重型-機車,121.434051,25.030927,1642161900
"2022-01-14 20:11:00",高雄市三民區民族一路400號前0.0公尺,死亡0;受傷1,普通重型-機車;普通重型-機車,120.315460,22.653019,1642162260
"2022-01-14 20:11:00","彰化縣鹿港鎮菜園里公安街 / 彰化縣鹿港鎮菜園里復興南路",死亡0;受傷2,普通重型-機車;普通重型-機車,120.433830,24.057155,1642162260
"2022-01-14 20:12:00",新北市新莊區中港路561號前0.0公尺,死亡0;受傷2,普通重型-機車;計程車-小客車,121.451520,25.052134,1642162320
"2022-01-14 20:14:00","高雄市三民區正義路 / 高雄市三民區正義路",死亡0;受傷1,普通重型-機車;普通重型-機車,120.342101,22.634515,1642162440
"2022-01-14 20:15:02",臺南市善化區南科九路與三抱竹路路口(往南車道),死亡0;受傷1,計程車-小客車;普通重型-機車,120.265597,23.114122,1642162502
"2022-01-14 20:17:00","高雄市前鎮區瑞隆路 / 高雄市前鎮區瑞隆路",死亡0;受傷2,普通重型-機車;普通重型-機車;自用-小客車,120.330339,22.605436,1642162620
"2022-01-14 20:18:00","臺北市中山區建國北路1段 / 臺北市中山區南京東路3段",死亡0;受傷1,自用-小客車;普通重型-機車,121.537051,25.051902,1642162680
"2022-01-14 20:18:00",新北市鶯歌區大湖路560號前0.0公尺,死亡0;受傷1,自用-小客車;普通重型-機車,121.337300,24.972582,1642162680
"2022-01-14 20:18:00",臺中市潭子區東寶里雅潭路二段105巷8號前0.0公尺,死亡0;受傷1,普通重型-機車,120.694504,24.215348,1642162680
"2022-01-14 20:19:00",新北市新莊區四維路205號前0.0公尺,死亡0;受傷2,普通重型-機車;普通重型-機車,121.421923,25.020376,1642162740
"2022-01-14 20:19:00","臺中市豐原區東湳里豐原大道六段 / 臺中市豐原區東湳里角潭路二段",死亡0;受傷1,普通重型-機車;自用-小客車,120.729752,24.265202,1642162740
"2022-01-14 20:19:00","臺中市西屯區寶山里五權西路三段 / 臺中市西屯區寶山里工業區十八路",死亡0;受傷1,自用-小客車;普通重型-機車,120.608624,24.155710,1642162740
"2022-01-14 20:20:00",新北市新莊區新北大道7段前0.0公尺,死亡0;受傷1,普通重型-機車;普通重型-機車,121.412075,25.028492,1642162800
"2022-01-14 20:21:00",新北市淡水區新北市淡水區水源街2段177巷43弄與水源街2段177巷,死亡0;受傷1,普通重型-機車;自用-小客車,121.452761,25.176676,1642162860
"2022-01-14 20:22:00","桃園市龜山區中和南路口 / 桃園市龜山區萬壽路二段口",死亡0;受傷1,自用-小客車;普通重型-機車,121.338602,24.994759,1642162920
"2022-01-14 20:24:00","高雄市湖內區正義二路 / 高雄市湖內區民族街",死亡0;受傷1,普通重型-機車,120.232511,22.873021,1642163040
"2022-01-14 20:24:00","臺中市北屯區松茂里松竹北路 / 臺中市北屯區松茂里遼寧路二段",死亡0;受傷1,普通重型-機車;普通重型-機車,120.696300,24.185300,1642163040
"2022-01-14 20:27:00","高雄市岡山區中山北路 / 高雄市岡山區中山北路",死亡0;受傷1,普通重型-機車;自用-小客車,120.295886,22.798857,1642163220
"2022-01-14 20:28:00","桃園市桃園區國道2號 15公里900.0公尺處西側向內側",死亡0;受傷1,自用-小客車;營業用-小貨車(含客、貨兩用);自用-小客車;自用-小客車,121.283664,24.981823,1642163280
"2022-01-14 20:28:00","臺北市中正區杭州南路1段 / 臺北市中正區杭州南路1段",死亡0;受傷1,普通輕型-機車;普通重型-機車,121.525694,25.039740,1642163280
"2022-01-14 20:29:00",彰化縣彰化市南瑶里中正路2段680-3號前0.0公尺,死亡0;受傷1,自用-小客車;普通重型-機車,120.534874,24.066467,1642163340
"2022-01-14 20:29:10","新北市汐止區國道1號 11公里北側向內側",死亡0;受傷1,自用-小客車;自用-小客車,121.668534,25.081816,1642163350
"2022-01-14 20:30:00",桃園市八德區桃和街73號,死亡0;受傷1,自用-小客車;普通重型-機車;自用-小客車,121.325131,24.969889,1642163400
"2022-01-14 20:30:07","桃園市八德區建國路北側 / 桃園市八德區建國路附近",死亡0;受傷1,自用-小客車;普通重型-機車,121.288745,24.945847,1642163407
"2022-01-14 20:34:00",彰化縣大村鄉美港村中山路2段146號前0.0公尺,死亡0;受傷1,營業用-曳引車;普通重型-機車,120.576774,23.972450,1642163640
"2022-01-14 20:36:00",新北市新莊區中環路2段前0.0公尺,死亡0;受傷2,普通重型-機車;普通重型-機車,121.442303,25.039959,1642163760
"2022-01-14 20:37:00","新北市新莊區頭興街 / 新北市新莊區中原東路",死亡0;受傷1,普通重型-機車,121.462543,25.053474,1642163820
"2022-01-14 20:38:00","新竹市東區光復路二段口 / 新竹市東區忠孝路口",死亡0;受傷1,普通重型-機車,120.989647,24.800138,1642163880
"2022-01-14 20:38:25",桃園市龜山區長壽路213號,死亡0;受傷1,普通重型-機車;自用-小貨車(含客、貨兩用),121.340135,24.999874,1642163905
"2022-01-14 20:39:00","彰化縣鹿港鎮頂厝里平和路 / 彰化縣鹿港鎮頂厝里鹿興路",死亡0;受傷1,自用-小客車;其他車-其他車,120.444600,24.053950,1642163940
"2022-01-14 20:41:00","臺中市北區育德里健行路 / 臺中市北區育德里五常街",死亡0;受傷2,普通重型-機車;大型重型1(550C.C.以上)-機車,120.679991,24.159074,1642164060
"2022-01-14 20:43:00",桃園市龜山區忠義路一段618號附近,死亡0;受傷1,普通重型-機車;自用-小客車,121.348269,25.015892,1642164180
"2022-01-14 20:43:00",高雄市三民區村建工路寶珠022路燈號前0.0公尺,死亡0;受傷1,電動自行車-慢車;自用-小客車;乘客-人,120.328400,22.651870,1642164180
"2022-01-14 20:43:00",高雄市岡山區公園西路3段168號前0.0公尺,死亡0;受傷1,普通重型-機車,120.284534,22.792272,1642164180
"2022-01-14 20:45:00",新北市蘆洲區永安北路2段8巷前0.0公尺,死亡0;受傷1,普通輕型-機車;自用-小貨車(含客、貨兩用),121.480588,25.080871,1642164300
"2022-01-14 20:45:00","臺中市外埔區大東里甲后路五段 / 臺中市外埔區大東里甲東路",死亡0;受傷2,普通重型-機車;普通重型-機車,120.638900,24.341683,1642164300
"2022-01-14 20:46:00","新北市中和區興南路2段 / 新北市中和區華新街",死亡0;受傷1,計程車-小客車;普通重型-機車,121.506008,24.984834,1642164360
"2022-01-14 20:47:00","嘉義市西區車店里漢口路 / 嘉義市西區車店里上海路",死亡0;受傷1,普通重型-機車;普通重型-機車,120.432526,23.465625,1642164420
"2022-01-14 20:48:00",臺北市南港區向陽路139號前0.0公尺,死亡0;受傷2,大型重型2(250-550C.C.)-機車;普通重型-機車,121.594109,25.055466,1642164480
"2022-01-14 20:49:00","臺中市北區五常里五順街 / 臺中市北區五常里柳川東路四段",死亡0;受傷2,普通重型-機車;普通重型-機車,120.679620,24.152935,1642164540
"2022-01-14 20:50:00","嘉義縣溪口鄉國道1號 252公里700.0公尺處北側向中線",死亡0;受傷1,租賃車-小客車,120.432770,23.590964,1642164600
"2022-01-14 20:50:00","彰化縣和美鎮源埤里太平路 / 彰化縣和美鎮源埤里嘉佃路",死亡0;受傷1,自用-小客車;普通重型-機車,120.502120,24.091195,1642164600
"2022-01-14 20:50:00","高雄市苓雅區中正一路 / 高雄市苓雅區輔仁路",死亡0;受傷2,自用-小客車;普通重型-機車;乘客-人,120.332313,22.627978,1642164600
"2022-01-14 20:51:00","臺中市北區錦洲里進化路 / 臺中市北區錦洲里天祥街",死亡0;受傷1,普通重型-機車;普通重型-機車,120.694218,24.161292,1642164660
"2022-01-14 20:55:00",臺北市南港區向陽路21號前0.0公尺,死亡0;受傷1,普通重型-機車;自用-小客車,121.595262,25.052166,1642164900
"2022-01-14 20:57:00",彰化縣花壇鄉北口村彰花路957弄16號前0.0公尺前,死亡0;受傷1,自用-小客車;普通重型-機車,120.522795,24.053592,1642165020
"2022-01-14 21:03:00","新北市蘆洲區集賢路 / 新北市蘆洲區重陽二街",死亡0;受傷1,自用-小客車;普通輕型-機車,121.482370,25.085978,1642165380
"2022-01-14 21:05:00","嘉義市西區美源里世賢路4段 / 嘉義市西區美源里興安街",死亡0;受傷2,普通重型-機車;普通重型-機車,120.448828,23.462256,1642165500
"2022-01-14 21:11:00","臺中市大甲區順天里復興路 / 臺中市大甲區順天里育德路",死亡0;受傷1,自用-小客車;普通重型-機車,120.622121,24.345643,1642165860
"2022-01-14 21:12:00",新竹市東區中華路一段122號前,死亡0;受傷2,普通重型-機車;自用-小客車;乘客-人,120.993737,24.816473,1642165920
"2022-01-14 21:12:11",新竹縣新埔鎮寶鎮1號,死亡0;受傷1,普通重型-機車;自用-小客車,121.090634,24.824739,1642165931
"2022-01-14 21:13:00",桃園市楊梅區四維路102號附近,死亡0;受傷2,普通重型-機車;普通重型-機車,121.180904,24.913343,1642165980
"2022-01-14 21:14:00",臺北市南港區松河街前0.0公尺,死亡0;受傷1,租賃車-小客車;普通重型-機車,121.604780,25.058750,1642166040
"2022-01-14 21:17:42",屏東縣屏東市瑞光路二段242號前0.0公尺附近,死亡0;受傷2,普通重型-機車;行人-人,120.507679,22.678780,1642166262
"2022-01-14 21:19:00",臺中市南區江川里五權南路前0.0公尺,死亡0;受傷1,自用-小客車;自用-小客車,120.669227,24.128450,1642166340
"2022-01-14 21:20:00","新竹縣關西鎮台3線 61公里向路肩",死亡0;受傷3,自用-小客車;乘客-人;乘客-人,121.177754,24.779795,1642166400
"2022-01-14 21:24:00",高雄市左營區民族一路932號前0.0公尺,死亡0;受傷1,普通重型-機車,120.317889,22.671904,1642166640
"2022-01-14 21:25:00",基隆市中正區祥豐街95-2號前0.0公尺,死亡0;受傷1,普通重型-機車;普通重型-機車,121.763907,25.142235,1642166700
"2022-01-14 21:30:00","屏東縣枋寮鄉台1線 439公里500.0公尺處南側向機、慢車道",死亡0;受傷3,普通重型-機車;腳踏自行車-慢車;乘客-人,120.590587,22.397557,1642167000
"2022-01-14 21:30:00","基隆市中山區西定路 / 基隆市中山區新西街",死亡0;受傷1,普通重型-機車;普通重型-機車,121.727485,25.140603,1642167000
"2022-01-14 21:32:00","臺北市大同區延平北路2段 / 臺北市大同區延平北路2段",死亡0;受傷1,大型重型2(250-550C.C.)-機車;普通重型-機車,121.511538,25.057679,1642167120
"2022-01-14 21:37:00","新竹市東區光復路一段口 / 新竹市東區光復路一段口",死亡0;受傷2,普通重型-機車;普通重型-機車;普通重型-機車;普通重型-機車,121.010635,24.786762,1642167420
"2022-01-14 21:37:00",高雄市橋頭區村甲樹路甲北276路燈號前0.0公尺,死亡0;受傷1,普通重型-機車;自用-小客車,120.292451,22.748527,1642167420
"2022-01-14 21:38:00",高雄市左營區博愛三路88號前0.0公尺,死亡0;受傷1,普通重型-機車;自用-小客車,120.304754,22.672785,1642167480
"2022-01-14 21:38:04",新竹縣竹東鎮信義路與惠昌街口,死亡0;受傷1,自用-小客車;電動自行車-慢車,121.088132,24.739048,1642167484
"2022-01-14 21:39:00","臺北市士林區仰德大道2段 / 臺北市士林區仰德大道2段",死亡0;受傷1,自用-小客車;普通重型-機車,121.539687,25.101912,1642167540
"2022-01-14 21:39:14","新竹縣竹北市博愛街附近 / 新竹縣竹北市光明三路南側",死亡0;受傷1,普通重型-機車;自用-小客車,121.004964,24.831557,1642167554
"2022-01-14 21:42:00","高雄市鼓山區九如四路 / 高雄市鼓山區翠華路",死亡0;受傷1,自用-小客車;普通重型-機車,120.280400,22.661470,1642167720
"2022-01-14 21:44:00","新北市蘆洲區民族路 / 新北市蘆洲區水湳街",死亡0;受傷1,普通重型-機車;普通重型-機車;乘客-人,121.479740,25.086332,1642167840
"2022-01-14 21:44:00",臺中市潭子區潭陽里潭興路二段383號前0.0公尺,死亡0;受傷1,普通重型-機車;自用-小客車,120.709382,24.210456,1642167840
"2022-01-14 21:45:00",新北市淡水區民權路72-1號前0.0公尺,死亡0;受傷2,普通重型-機車;普通重型-機車,121.461421,25.134423,1642167900
"2022-01-14 21:46:00",高雄市左營區村立大路113號前0.0公尺,死亡0;受傷2,普通重型-機車;行人-人,120.302600,22.675550,1642167960
"2022-01-14 21:50:00",新北市中和區立言街6號前0.0公尺,死亡0;受傷1,普通重型-機車;普通重型-機車,121.486614,25.006065,1642168200
"2022-01-14 21:50:00",臺中市沙鹿區竹林里臺灣大道七段前0.0公尺,死亡0;受傷1,普通重型-機車;自用-小客車,120.572732,24.232487,1642168200
"2022-01-14 21:50:00","臺中市北屯區陳平里中清路二段 / 臺中市北屯區陳平里敦化路二段",死亡0;受傷1,普通重型-機車,120.663938,24.185715,1642168200
"2022-01-14 21:51:00","彰化縣彰化市陽明里建國南路 / 彰化縣彰化市陽明里中山路3段",死亡0;受傷1,普通重型-機車;自用-小貨車(含客、貨兩用),120.544211,24.071011,1642168260
"2022-01-14 21:56:11","桃園市八德區永福街口 / 桃園市八德區永福街",死亡0;受傷3,普通重型-機車;大型重型1(550C.C.以上)-機車;普通重型-機車,121.302144,24.962374,1642168571
"2022-01-14 21:58:00",新北市板橋區四川路1段87巷前0.0公尺,死亡0;受傷1,普通重型-機車,121.460740,25.006876,1642168680
"2022-01-14 22:00:00",高雄市鳥松區村神農路387號前0.0公尺,死亡0;受傷1,普通重型-機車;自用-小客車,120.379565,22.659537,1642168800
"2022-01-14 22:01:00","高雄市永安區保安路 / 高雄市永安區永安路",死亡0;受傷1,自用-小客車;普通重型-機車,120.237939,22.823943,1642168860
"2022-01-14 22:02:00",高雄市鳥松區村中正路99之1號前0.0公尺前,死亡0;受傷1,自用-小客車;普通重型-機車,120.365146,22.646687,1642168920
"2022-01-14 22:03:00","高雄市前鎮區翠亨南路 / 高雄市前鎮區金福路",死亡0;受傷2,腳踏自行車-慢車;普通重型-機車,120.331720,22.576460,1642168980
"2022-01-14 22:03:00","臺中市北區五常里崇德路一段 / 臺中市北區五常里五順街",死亡0;受傷1,自用-小客車;普通重型-機車,120.685887,24.155351,1642168980
"2022-01-14 22:10:00","臺北市中山區林森北路 / 臺北市中山區民生東路2段",死亡0;受傷1,自用-小客車;普通重型-機車,121.525525,25.058056,1642169400
"2022-01-14 22:12:00","新北市三重區自強路2段 / 新北市三重區三張街",死亡0;受傷1,普通輕型-機車;普通輕型-機車,121.490052,25.068849,1642169520
"2022-01-14 22:13:00",南投縣南投市三和二路、大同南街口,死亡0;受傷1,普通重型-機車;自用-小客車,120.688852,23.904309,1642169580
"2022-01-14 22:15:00","新北市新店區北新路 / 新北市新店區中華路",死亡0;受傷2,自用-小客車;普通重型-機車,121.542723,24.972998,1642169700
"2022-01-14 22:16:00","臺北市大安區忠孝東路4段 / 臺北市大安區忠孝東路4段",死亡0;受傷1,普通重型-機車;自用-小客車,121.552944,25.041479,1642169760
"2022-01-14 22:17:11",新竹市北區經國路一段788號,死亡0;受傷1,普通重型-機車,120.969668,24.814151,1642169831
"2022-01-14 22:18:00","新北市新莊區中華路 / 新北市新莊區公園路",死亡0;受傷2,自用-小客車;普通重型-機車,121.452377,25.040124,1642169880
"2022-01-14 22:20:00","新北市蘆洲區三民路 / 新北市蘆洲區中正路",死亡0;受傷3,民營客運-大客車;普通重型-機車;乘客-人;乘客-人,121.475738,25.083015,1642170000
"2022-01-14 22:21:00","臺北市士林區中正路 / 臺北市士林區福港街",死亡0;受傷1,普通重型-機車;普通重型-機車,121.517717,25.091929,1642170060
"2022-01-14 22:21:00","臺中市西屯區福安里福元路 / 臺中市西屯區福安里福順路",死亡0;受傷1,普通重型-機車;普通重型-機車,120.627370,24.179816,1642170060
"2022-01-14 22:22:22",桃園市楊梅區瑞溪路一段303號北側,死亡0;受傷2,普通重型-機車;普通重型-機車,121.175222,24.907595,1642170142
"2022-01-14 22:23:00","新北市中和區自立路 / 新北市中和區更生街",死亡0;受傷1,自用-小客車;行人-人,121.522346,24.992695,1642170180
"2022-01-14 22:24:00","高雄市新興區中正二路 / 高雄市新興區民族二路",死亡0;受傷2,自用-小客車;普通重型-機車;乘客-人,120.313457,22.630641,1642170240
"2022-01-14 22:25:07",臺南市北區育德路500巷口,死亡0;受傷1,自用-小客車;普通重型-機車,120.207597,23.014440,1642170307
"2022-01-14 22:27:17",苗栗縣竹南鎮中華路123號(全家-京華店)前,死亡0;受傷1,自用-小客車;自用-小客車;普通重型-機車,120.924088,24.709239,1642170437
"2022-01-14 22:30:00",新北市三重區新北市三重區新北大橋機車道往三重方向,死亡0;受傷1,普通重型-機車,121.498531,25.071757,1642170600
"2022-01-14 22:35:00","高雄市大寮區六和路 / 高雄市大寮區六和路",死亡0;受傷1,普通重型-機車;自用-小客車,120.370374,22.589257,1642170900
"2022-01-14 22:37:00","臺北市北投區石牌路1段 / 臺北市北投區石牌路1段",死亡0;受傷1,自用-小客車;普通重型-機車,121.510075,25.114349,1642171020
"2022-01-14 22:42:00","臺北市信義區莊敬路 / 臺北市信義區吳興街",死亡0;受傷1,普通重型-機車;自用-小客車,121.563504,25.028043,1642171320
"2022-01-14 22:44:00","臺北市松山區八德路4段 / 臺北市松山區塔悠路",死亡0;受傷1,計程車-小客車;普通重型-機車,121.572272,25.050021,1642171440
