發生年度,發生月份,發生日期,發生時間,事故類別名稱,處理單位名稱警局層,發生地點,天候名稱,光線名稱,道路類別-第1當事者-名稱,速限-第1當事者,道路型態大類別名稱,道路型態子類別名稱,事故位置大類別名稱,事故位置子類別名稱,路面狀況-路面鋪裝名稱,路面狀況-路面狀態名稱,路面狀況-路面缺陷名稱,道路障礙-障礙物名稱,道路障礙-視距品質名稱,道路障礙-視距名稱,號誌-號誌種類名稱,號誌-號誌動作名稱,車道劃分設施-分向設施大類別名稱,車道劃分設施-分向設施子類別名稱,車道劃分設施-分道設施-快車道或一般車道間名稱,車道劃分設施-分道設施-快慢車道間名稱,車道劃分設施-分道設施-路面邊線名稱,事故類型及型態大類別名稱,事故類型及型態子類別名稱,肇因研判大類別名稱-主要,肇因研判子類別名稱-主要,死亡受傷人數,當事者順位,當事者區分-類別-大類別名稱-車種,當事者區分-類別-子類別名稱-車種,當事者屬-性-別名稱,當事者事故發生時年齡,保護裝備名稱,行動電話或電腦或其他相類功能裝置名稱,當事者行動狀態大類別名稱,當事者行動狀態子類別名稱,車輛撞擊部位大類別名稱-最初,車輛撞擊部位子類別名稱-最初,車輛撞擊部位大類別名稱-其他,車輛撞擊部位子類別名稱-其他,肇因研判大類別名稱-個別,肇因研判子類別名稱-個別,肇事逃逸類別名稱-是否肇逃,經度,緯度
2026,9,20260901,074000,A2,高雄市政府警察局,高雄市左營區翠華路601巷10號前0.0公尺,雨,有照明未開啟或故障,市區道路,30,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,濕潤,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,其他,駕駛者,其他未依規定讓車,死亡0;受傷1,1,小客車(含客、貨兩用),租賃車,女,58,繫安全帶(使用幼童安全椅),未使用,車的狀態,左轉彎,汽車,左前車頭(身),,,駕駛者,其他未依規定讓車,否,120.290280,22.673957
2026,9,20260901,074000,A2,高雄市政府警察局,高雄市左營區翠華路601巷10號前0.0公尺,雨,有照明未開啟或故障,市區道路,30,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,濕潤,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,其他,駕駛者,其他未依規定讓車,死亡0;受傷1,2,機車,普通重型,女,41,戴半罩式安全帽,未使用,車的狀態,向前直行中,機車與自行車,右側車身,,,無(車輛駕駛者因素),尚未發現肇事因素,否,120.290280,22.673957
2026,9,20260901,074000,A2,高雄市政府警察局,高雄市左營區博愛二路 / 高雄市左營區明誠二路,雨,無照明,市區道路,50,交岔路,四岔路,交叉路口,交叉路口內,柏油,濕潤,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌,正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,其他,其他,相關跡證不足且無具體影像紀錄，當事人各執一詞，經分析後無法釐清肇事原因,死亡0;受傷2,1,機車,普通重型,女,40,戴半罩式安全帽,未使用,車的狀態,向前直行中,其他,不明,,,其他,相關跡證不足且無具體影像紀錄，當事人各執一詞，經分析後無法釐清肇事原因,否,120.303384,22.661110
2026,9,20260901,074000,A2,高雄市政府警察局,高雄市左營區博愛二路 / 高雄市左營區明誠二路,雨,無照明,市區道路,50,交岔路,四岔路,交叉路口,交叉路口內,柏油,濕潤,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌,正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,其他,其他,相關跡證不足且無具體影像紀錄，當事人各執一詞，經分析後無法釐清肇事原因,死亡0;受傷2,2,,,肇事逃逸尚未查獲,0,,,,,,,,,,肇事逃逸未查獲，無法查明肇因,是,120.303384,22.661110
2026,9,20260901,074000,A2,高雄市政府警察局,高雄市左營區博愛二路 / 高雄市左營區明誠二路,雨,無照明,市區道路,50,交岔路,四岔路,交叉路口,交叉路口內,柏油,濕潤,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌,正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,其他,其他,相關跡證不足且無具體影像紀錄，當事人各執一詞，經分析後無法釐清肇事原因,死亡0;受傷2,3,人,乘客,男,9,戴半罩式安全帽,非駕駛人,人的狀態,其他,其他,非汽、機及自行車,,,無(非車輛駕駛人因素),尚未發現肇事因素,否,120.303384,22.661110
2026,9,20260901,074000,A2,臺中市政府警察局,臺中市大雅區橫山里中山路2號前0.0公尺,陰,有照明且開啟,市區道路,50,交岔路,三岔路,路段,慢車道,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌,正常,雙向禁止超車線,無標記,未繪設車道線,快慢車道分隔線,有,車與車,其他,駕駛者,有號誌路口，轉彎車未讓直行車先行,死亡0;受傷1,1,小客車(含客、貨兩用),自用,男,30,繫安全帶(使用幼童安全椅),未使用,車的狀態,左轉彎,其他,無撞擊,,,駕駛者,有號誌路口，轉彎車未讓直行車先行,是,120.644558,24.204105
2026,9,20260901,074000,A2,臺中市政府警察局,臺中市大雅區橫山里中山路2號前0.0公尺,陰,有照明且開啟,市區道路,50,交岔路,三岔路,路段,慢車道,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌,正常,雙向禁止超車線,無標記,未繪設車道線,快慢車道分隔線,有,車與車,其他,駕駛者,有號誌路口，轉彎車未讓直行車先行,死亡0;受傷1,2,機車,普通重型,男,25,戴非半罩式安全帽,未使用,車的狀態,向前直行中,機車與自行車,左側車身,,,駕駛者,未依規定減速,否,120.644558,24.204105
2026,9,20260901,074300,A2,屏東縣政府警察局,屏東縣東港鎮中正路三段(康橋),雨,有照明未開啟或故障,縣道,0,單路部分,直路,路段,快車道,柏油,濕潤,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,中央分向島,寬式(50公分以上),車道線(無標記),快慢車道分隔線,有,車輛本身,撞動物,無(物或動物),動物竄出,死亡0;受傷1,1,,,無或物(動物、堆置物),-1,,,,,,,,,無(物或動物),動物竄出,否,120.489022,22.497578
2026,9,20260901,074300,A2,屏東縣政府警察局,屏東縣東港鎮中正路三段(康橋),雨,有照明未開啟或故障,縣道,0,單路部分,直路,路段,快車道,柏油,濕潤,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,中央分向島,寬式(50公分以上),車道線(無標記),快慢車道分隔線,有,車輛本身,撞動物,無(物或動物),動物竄出,死亡0;受傷1,2,機車,普通重型,男,37,戴半罩式安全帽,未使用,車的狀態,向前直行中,機車與自行車,前車頭,,,無(車輛駕駛者因素),尚未發現肇事因素,否,120.489022,22.497578
2026,9,20260901,074400,A2,嘉義縣警察局,嘉義縣朴子市竹村里台19線與嘉45線路口,雨,有照明未開啟或故障,鄉道,50,交岔路,四岔路,交叉路口,交叉路口內,柏油,濕潤,無缺陷,無障礙物,無遮蔽物,良好,閃光號誌,正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,有,車與車,側撞,駕駛者,違反閃光號誌,死亡0;受傷2,1,小客車(含客、貨兩用),自用,女,50,繫安全帶(使用幼童安全椅),未使用,車的狀態,左轉彎,汽車,左前車頭(身),,,駕駛者,違反閃光號誌,否,120.246409,23.436208
2026,9,20260901,074400,A2,嘉義縣警察局,嘉義縣朴子市竹村里台19線與嘉45線路口,雨,有照明未開啟或故障,鄉道,50,交岔路,四岔路,交叉路口,交叉路口內,柏油,濕潤,無缺陷,無障礙物,無遮蔽物,良好,閃光號誌,正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,有,車與車,側撞,駕駛者,違反閃光號誌,死亡0;受傷2,2,機車,普通重型,女,47,戴非半罩式安全帽,未使用,車的狀態,向前直行中,機車與自行車,前車頭,,,駕駛者,觀看其他事故、活動、道路環境或車外資訊分心駕駛,否,120.246409,23.436208
2026,9,20260901,074500,A2,新北市政府警察局,新北市中和區景平路155號前0.0公尺,晴,無照明,市區道路,50,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,中央分向島,寬式(50公分以上),車道線(無標記),未繪設快慢車道分隔線,有,車與車,追撞,駕駛者,未保持行車安全距離,死亡0;受傷1,1,機車,普通重型,女,52,不明,不明,車的狀態,向前直行中,機車與自行車,前車頭,,,駕駛者,未保持行車安全距離,否,121.513449,24.992369
2026,9,20260901,074500,A2,新北市政府警察局,新北市中和區景平路155號前0.0公尺,晴,無照明,市區道路,50,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,中央分向島,寬式(50公分以上),車道線(無標記),未繪設快慢車道分隔線,有,車與車,追撞,駕駛者,未保持行車安全距離,死亡0;受傷1,2,機車,普通重型,女,48,不明,不明,車的狀態,向前直行中,機車與自行車,後車尾,,,無(車輛駕駛者因素),尚未發現肇事因素,否,121.513449,24.992369
2026,9,20260901,074500,A2,高雄市政府警察局,高雄市鳳山區大東二路 / 高雄市鳳山區松江街,雨,無照明,市區道路,50,交岔路,三岔路,交叉路口,交叉路口內,柏油,濕潤,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,行車分向線,無標記,未繪設車道線,未繪設快慢車道分隔線,無,車與車,側撞,駕駛者,左轉彎未依規定,死亡0;受傷2,1,小客車(含客、貨兩用),自用,男,42,繫安全帶(使用幼童安全椅),未使用,車的狀態,左轉彎,汽車,右前車頭(身),,,駕駛者,左轉彎未依規定,否,120.363100,22.628630
2026,9,20260901,074500,A2,高雄市政府警察局,高雄市鳳山區大東二路 / 高雄市鳳山區松江街,雨,無照明,市區道路,50,交岔路,三岔路,交叉路口,交叉路口內,柏油,濕潤,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,行車分向線,無標記,未繪設車道線,未繪設快慢車道分隔線,無,車與車,側撞,駕駛者,左轉彎未依規定,死亡0;受傷2,2,機車,普通重型,女,37,戴半罩式安全帽,未使用,車的狀態,向前直行中,機車與自行車,前車頭,,,駕駛者,未依規定減速,否,120.363100,22.628630
2026,9,20260901,074500,A2,高雄市政府警察局,高雄市鳳山區大東二路 / 高雄市鳳山區松江街,雨,無照明,市區道路,50,交岔路,三岔路,交叉路口,交叉路口內,柏油,濕潤,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,行車分向線,無標記,未繪設車道線,未繪設快慢車道分隔線,無,車與車,側撞,駕駛者,左轉彎未依規定,死亡0;受傷2,3,人,乘客,女,9,戴半罩式安全帽,非駕駛人,人的狀態,靜立(止),其他,無撞擊,,,無(非車輛駕駛人因素),尚未發現肇事因素,否,120.363100,22.628630
2026,9,20260901,074500,A2,高雄市政府警察局,高雄市鳳山區大東二路 / 高雄市鳳山區松江街,雨,無照明,市區道路,50,交岔路,三岔路,交叉路口,交叉路口內,柏油,濕潤,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,行車分向線,無標記,未繪設車道線,未繪設快慢車道分隔線,無,車與車,側撞,駕駛者,左轉彎未依規定,死亡0;受傷2,4,小客車(含客、貨兩用),自用,男,63,不明,不明,車的狀態,等待(引擎未熄火),其他,無撞擊,,,無(車輛駕駛者因素),尚未發現肇事因素,否,120.363100,22.628630
2026,9,20260901,074500,A2,彰化縣警察局,彰化縣大村鄉大仁路一段169號附近,雨,有照明且開啟,村里道路,50,單路部分,直路,路段,路肩、路緣,柏油,濕潤,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,行車分向線,無標記,未繪設車道線,未繪設快慢車道分隔線,有,車輛本身,路上翻車、摔倒,無(車輛駕駛者因素),尚未發現肇事因素,死亡0;受傷1,1,機車,普通重型,男,45,戴半罩式安全帽,未使用,車的狀態,向前直行中,機車與自行車,右側車身,,,無(車輛駕駛者因素),尚未發現肇事因素,否,120.544496,23.992159
2026,9,20260901,074500,A2,彰化縣警察局,彰化縣大村鄉大仁路一段169號附近,雨,有照明且開啟,村里道路,50,單路部分,直路,路段,路肩、路緣,柏油,濕潤,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,行車分向線,無標記,未繪設車道線,未繪設快慢車道分隔線,有,車輛本身,路上翻車、摔倒,無(車輛駕駛者因素),尚未發現肇事因素,死亡0;受傷1,2,,,無或物(動物、堆置物),-1,,,,,,,,,無(物或動物),道路設施(備)、植栽或其他裝置，倒塌或掉(斷)落,否,120.544496,23.992159
2026,9,20260901,074600,A2,新北市政府警察局,新北市三峽區大同路3號前0.0公尺,晴,有照明未開啟或故障,市區道路,50,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌,正常,雙向禁止超車線,附標記,未繪設車道線,未繪設快慢車道分隔線,有,車與車,同向擦撞,駕駛者,違反其他標誌(線)禁制,死亡0;受傷1,1,機車,普通重型,男,45,戴非半罩式安全帽,未使用,車的狀態,向前直行中,機車與自行車,前車頭,,,駕駛者,違反其他標誌(線)禁制,否,121.377693,24.929162
2026,9,20260901,074600,A2,新北市政府警察局,新北市三峽區大同路3號前0.0公尺,晴,有照明未開啟或故障,市區道路,50,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌,正常,雙向禁止超車線,附標記,未繪設車道線,未繪設快慢車道分隔線,有,車與車,同向擦撞,駕駛者,違反其他標誌(線)禁制,死亡0;受傷1,2,機車,普通重型,女,35,戴非半罩式安全帽,未使用,車的狀態,向前直行中,機車與自行車,前車頭,,,無(車輛駕駛者因素),尚未發現肇事因素,否,121.377693,24.929162
2026,9,20260901,074600,A2,臺中市政府警察局,臺中市清水區南寧里光華路125號前0.0公尺,陰,無照明,市區道路,50,單路部分,直路,其他,行人穿越道附近,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,雙向禁止超車線,無標記,未繪設車道線,未繪設快慢車道分隔線,無,人與車,穿越道路中,其他,其他不當駕車行為,死亡0;受傷1,1,小客車(含客、貨兩用),自用,女,33,繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,汽車,左側車身,,,其他,其他不當駕車行為,否,120.573391,24.266815
2026,9,20260901,074600,A2,臺中市政府警察局,臺中市清水區南寧里光華路125號前0.0公尺,陰,無照明,市區道路,50,單路部分,直路,其他,行人穿越道附近,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,雙向禁止超車線,無標記,未繪設車道線,未繪設快慢車道分隔線,無,人與車,穿越道路中,其他,其他不當駕車行為,死亡0;受傷1,2,人,行人,女,10,其他(無需使用保護裝備之人),非駕駛人,人的狀態,步行,其他,非汽、機及自行車,,,無(非車輛駕駛人因素),尚未發現肇事因素,否,120.573391,24.266815
2026,9,20260901,074600,A2,臺中市政府警察局,臺中市清水區田寮里中華路689號前0.0公尺,晴,無照明,市區道路,40,單路部分,直路,路段,慢車道,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,中央分向島,寬式(50公分以上),車道線(無標記),快慢車道分隔線,有,車與車,同向擦撞,駕駛者,未保持行車安全間隔,死亡0;受傷1,1,機車,普通重型,女,34,戴非半罩式安全帽,未使用,車的狀態,向前直行中,機車與自行車,前車頭,,,駕駛者,未保持行車安全間隔,否,120.576766,24.279234
2026,9,20260901,074600,A2,臺中市政府警察局,臺中市清水區田寮里中華路689號前0.0公尺,晴,無照明,市區道路,40,單路部分,直路,路段,慢車道,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,中央分向島,寬式(50公分以上),車道線(無標記),快慢車道分隔線,有,車與車,同向擦撞,駕駛者,未保持行車安全間隔,死亡0;受傷1,2,小客車(含客、貨兩用),自用,男,54,繫安全帶(使用幼童安全椅),未使用,車的狀態,等待(引擎未熄火),汽車,左後車尾(身),,,無(車輛駕駛者因素),尚未發現肇事因素,否,120.576766,24.279234
2026,9,20260901,074700,A2,臺中市政府警察局,臺中市北屯區松茂里松竹路二段 / 臺中市北屯區松茂里遼寧路二段,晴,無照明,市區道路,50,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌(附設行人專用號誌),正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,側撞,駕駛者,違規超車,死亡0;受傷1,1,機車,普通重型,男,38,戴非半罩式安全帽,未使用,車的狀態,向前直行中,機車與自行車,左側車身,,,駕駛者,違規超車,否,120.696242,24.183356
2026,9,20260901,074700,A2,臺中市政府警察局,臺中市北屯區松茂里松竹路二段 / 臺中市北屯區松茂里遼寧路二段,晴,無照明,市區道路,50,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌(附設行人專用號誌),正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,側撞,駕駛者,違規超車,死亡0;受傷1,2,小客車(含客、貨兩用),自用,女,35,繫安全帶(使用幼童安全椅),未使用,車的狀態,右轉彎,汽車,右側車身,,,其他,其他不當駕車行為,否,120.696242,24.183356
2026,9,20260901,074700,A2,彰化縣警察局,彰化縣北斗鎮斗中路與拓農路口,陰,有照明未開啟或故障,市區道路,50,交岔路,三岔路,交叉路口,交叉路口內,柏油,濕潤,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌,正常,中央分向島,寬式(50公分以上),車道線(無標記),寬式快慢車道分隔島(50公分以上),有,車與車,側撞,駕駛者,有號誌路口，轉彎車未讓直行車先行,死亡0;受傷2,1,機車,普通重型,男,29,戴非半罩式安全帽,未使用,車的狀態,左轉彎,機車與自行車,前車頭,,,駕駛者,有號誌路口，轉彎車未讓直行車先行,否,120.554880,23.869836
2026,9,20260901,074700,A2,彰化縣警察局,彰化縣北斗鎮斗中路與拓農路口,陰,有照明未開啟或故障,市區道路,50,交岔路,三岔路,交叉路口,交叉路口內,柏油,濕潤,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌,正常,中央分向島,寬式(50公分以上),車道線(無標記),寬式快慢車道分隔島(50公分以上),有,車與車,側撞,駕駛者,有號誌路口，轉彎車未讓直行車先行,死亡0;受傷2,2,機車,普通重型,男,24,戴半罩式安全帽,未使用,車的狀態,向前直行中,機車與自行車,左側車身,,,無(車輛駕駛者因素),尚未發現肇事因素,否,120.554880,23.869836
2026,9,20260901,074800,A2,臺中市政府警察局,臺中市北屯區同榮里崇德八路二段 / 臺中市北屯區同榮里洲際路,雨,有照明且開啟,市區道路,50,交岔路,四岔路,交叉路口,交叉口附近,柏油,濕潤,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌,正常,中央分向島,窄式無柵欄,車道線(無標記),快慢車道分隔線,無,車與車,同向擦撞,駕駛者,其他未依規定讓車,死亡0;受傷1,1,小客車(含客、貨兩用),自用,男,27,繫安全帶(使用幼童安全椅),未使用,車的狀態,左轉彎,汽車,右側車身,,,駕駛者,其他未依規定讓車,否,120.673584,24.199152
2026,9,20260901,074800,A2,臺中市政府警察局,臺中市北屯區同榮里崇德八路二段 / 臺中市北屯區同榮里洲際路,雨,有照明且開啟,市區道路,50,交岔路,四岔路,交叉路口,交叉口附近,柏油,濕潤,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌,正常,中央分向島,窄式無柵欄,車道線(無標記),快慢車道分隔線,無,車與車,同向擦撞,駕駛者,其他未依規定讓車,死亡0;受傷1,2,機車,普通重型,男,18,戴半罩式安全帽,未使用,車的狀態,向前直行中,機車與自行車,前車頭,,,無(車輛駕駛者因素),尚未發現肇事因素,否,120.673584,24.199152
2026,9,20260901,074800,A2,新北市政府警察局,新北市樹林區日新街 / 新北市樹林區復興路,晴,無照明,市區道路,40,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌(附設行人專用號誌),正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,側撞,駕駛者,左轉彎未依規定,死亡0;受傷1,1,機車,普通重型,男,23,戴非半罩式安全帽,未使用,車的狀態,左轉彎,機車與自行車,左側車身,,,駕駛者,左轉彎未依規定,否,121.421440,24.992870
2026,9,20260901,074800,A2,新北市政府警察局,新北市樹林區日新街 / 新北市樹林區復興路,晴,無照明,市區道路,40,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌(附設行人專用號誌),正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,側撞,駕駛者,左轉彎未依規定,死亡0;受傷1,2,機車,普通重型,男,28,戴非半罩式安全帽,未使用,車的狀態,向前直行中,機車與自行車,右側車身,,,無(車輛駕駛者因素),尚未發現肇事因素,否,121.421440,24.992870
2026,9,20260901,074900,A2,高雄市政府警察局,高雄市仁武區八德南路 / 高雄市仁武區大正路,雨,無照明,市區道路,50,交岔路,三岔路,交叉路口,交叉口附近,柏油,濕潤,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌,正常,雙向禁止超車線,無標記,車道線(無標記),未繪設快慢車道分隔線,有,車與車,側撞,駕駛者,有號誌路口，轉彎車未讓直行車先行,死亡0;受傷1,1,小客車(含客、貨兩用),自用,男,56,繫安全帶(使用幼童安全椅),未使用,車的狀態,右轉彎,汽車,右側車身,,,駕駛者,有號誌路口，轉彎車未讓直行車先行,否,120.340900,22.675660
2026,9,20260901,074900,A2,高雄市政府警察局,高雄市仁武區八德南路 / 高雄市仁武區大正路,雨,無照明,市區道路,50,交岔路,三岔路,交叉路口,交叉口附近,柏油,濕潤,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌,正常,雙向禁止超車線,無標記,車道線(無標記),未繪設快慢車道分隔線,有,車與車,側撞,駕駛者,有號誌路口，轉彎車未讓直行車先行,死亡0;受傷1,2,機車,普通重型,男,27,戴非半罩式安全帽,未使用,車的狀態,向前直行中,機車與自行車,前車頭,,,無(車輛駕駛者因素),尚未發現肇事因素,否,120.340900,22.675660
2026,9,20260901,075000,A2,彰化縣警察局,彰化縣田中鎮梅州里鎮政一街口 / 彰化縣田中鎮梅州里梅州街,雨,有照明未開啟或故障,市區道路,50,交岔路,三岔路,交叉路口,交叉路口內,柏油,濕潤,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,有,車與車,側撞,駕駛者,恍神、緊張、心不在焉分心駕駛,死亡0;受傷1,1,小客車(含客、貨兩用),自用,女,47,繫安全帶(使用幼童安全椅),未使用,車的狀態,左轉彎,汽車,前車頭,,,駕駛者,恍神、緊張、心不在焉分心駕駛,否,120.579781,23.860995
2026,9,20260901,075000,A2,彰化縣警察局,彰化縣田中鎮梅州里鎮政一街口 / 彰化縣田中鎮梅州里梅州街,雨,有照明未開啟或故障,市區道路,50,交岔路,三岔路,交叉路口,交叉路口內,柏油,濕潤,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,有,車與車,側撞,駕駛者,恍神、緊張、心不在焉分心駕駛,死亡0;受傷1,2,機車,普通重型,女,55,戴半罩式安全帽,未使用,車的狀態,迴轉或橫越道路中,機車與自行車,前車頭,,,駕駛者,無號誌路口，轉彎車未讓直行車先行,否,120.579781,23.860995
2026,9,20260901,075000,A2,臺北市政府警察局,臺北市大安區市民大道4段 / 臺北市大安區敦化南路1段,晴,有照明未開啟或故障,市區道路,40,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌,正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,同向擦撞,駕駛者,未保持行車安全間隔,死亡0;受傷1,1,小客車(含客、貨兩用),自用,女,42,繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,汽車,右側車身,,,駕駛者,未保持行車安全間隔,否,121.548505,25.044788
2026,9,20260901,075000,A2,臺北市政府警察局,臺北市大安區市民大道4段 / 臺北市大安區敦化南路1段,晴,有照明未開啟或故障,市區道路,40,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌,正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,同向擦撞,駕駛者,未保持行車安全間隔,死亡0;受傷1,2,機車,普通重型,女,29,戴半罩式安全帽,未使用,車的狀態,向前直行中,機車與自行車,左側車身,,,駕駛者,未保持行車安全間隔,否,121.548505,25.044788
2026,9,20260901,075000,A2,臺中市政府警察局,臺中市西屯區何安里文心路三段 / 臺中市西屯區何安里四川路,雨,有照明未開啟或故障,市區道路,50,交岔路,三岔路,交叉路口,交叉路口內,柏油,濕潤,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌(附設行人專用號誌),正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,同向擦撞,其他,其他不當駕車行為,死亡0;受傷1,1,機車,普通重型,女,36,戴半罩式安全帽,未使用,車的狀態,左轉彎,機車與自行車,右側車身,機車與自行車,左側車身,其他,其他不當駕車行為,否,120.650605,24.164359
2026,9,20260901,075000,A2,臺中市政府警察局,臺中市西屯區何安里文心路三段 / 臺中市西屯區何安里四川路,雨,有照明未開啟或故障,市區道路,50,交岔路,三岔路,交叉路口,交叉路口內,柏油,濕潤,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌(附設行人專用號誌),正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,同向擦撞,其他,其他不當駕車行為,死亡0;受傷1,2,機車,普通重型,女,43,戴半罩式安全帽,未使用,車的狀態,左轉彎,機車與自行車,左側車身,,,無(車輛駕駛者因素),尚未發現肇事因素,否,120.650605,24.164359
2026,9,20260901,075000,A2,臺中市政府警察局,臺中市南屯區大誠里大墩二街 / 臺中市南屯區大誠里東興東街,陰,無照明,市區道路,50,交岔路,四岔路,交叉路口,交叉口附近,柏油,濕潤,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,其他,其他,其他不當駕車行為,死亡0;受傷1,1,機車,普通重型,男,73,戴半罩式安全帽,未使用,車的狀態,向前直行中,機車與自行車,左側車身,,,其他,其他不當駕車行為,否,120.653762,24.138878
2026,9,20260901,075000,A2,臺中市政府警察局,臺中市南屯區大誠里大墩二街 / 臺中市南屯區大誠里東興東街,陰,無照明,市區道路,50,交岔路,四岔路,交叉路口,交叉口附近,柏油,濕潤,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,其他,其他,其他不當駕車行為,死亡0;受傷1,2,機車,普通重型,男,46,戴半罩式安全帽,未使用,車的狀態,左轉彎,其他,無撞擊,,,其他,其他不當駕車行為,否,120.653762,24.138878
2026,9,20260901,075000,A2,臺中市政府警察局,臺中市南屯區大誠里大墩二街 / 臺中市南屯區大誠里東興東街,陰,無照明,市區道路,50,交岔路,四岔路,交叉路口,交叉口附近,柏油,濕潤,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,其他,其他,其他不當駕車行為,死亡0;受傷1,3,,,無或物(動物、堆置物),0,,,,,,,,,無(非車輛駕駛人因素),尚未發現肇事因素,否,120.653762,24.138878
