發生時間,發生地點,死亡受傷人數,車種
105年10月03日 14時12分00秒,宜蘭縣蘇澳鎮台2 167公里150.0公尺處西向中外,死亡1;受傷0,普通重型-機車;普通輕型-機車
105年10月03日 15時40分00秒,新北市中和區國道3號 33公里400.0公尺處北向外側,死亡1;受傷0,自用-大貨車;自用-小貨車(含客、貨兩用);乘客-人
105年10月03日 17時03分00秒,新北市三重區光復路2段前0.0公尺,死亡1;受傷0,自用-大貨車;腳踏自行車-慢車
105年10月03日 17時58分00秒,高雄市左營區左營大路3號前0.0公尺,死亡1;受傷0,自用-小客車;普通重型-機車;自用-小客車
105年10月03日 18時20分00秒,臺中市北區賴旺里中清路一段812號前0.0公尺,死亡1;受傷0,普通重型-機車;民營客運-大客車
105年10月03日 21時18分00秒,臺中市烏日區九德里環中路六段前0.0公尺,死亡1;受傷1,普通重型-機車;普通重型-機車
105年10月03日 21時45分00秒,新竹市北區中正路346號前0.0公尺,死亡1;受傷0,普通輕型-機車;自用-小客車
105年10月04日 05時49分00秒,宜蘭縣頭城鎮環鎮東路與開蘭東路路口,死亡1;受傷0,普通輕型-機車;營業用-曳引車
105年10月04日 09時19分00秒,雲林縣土庫鎮台78 17公里600.0公尺處西向內側,死亡1;受傷1,自用-小貨車(含客、貨兩用);工程車-特種車;工程車-特種車;行人-人
105年10月04日 18時02分00秒,桃園市楊梅區高上里高上路一段389巷前0.0公尺,死亡1;受傷1,普通重型-機車;營業用-曳引車;乘客-人
105年10月05日 00時41分00秒,屏東縣佳冬鄉大豐路段（台01線430.1公里處北向）,死亡1;受傷0,自用-小客車;營業用-大貨車
105年10月05日 10時40分00秒,臺東縣台東市中興路六段667號前0.0公尺,死亡1;受傷1,普通重型-機車;自用-大貨車;乘客-人
105年10月05日 15時34分00秒,彰化縣芬園鄉光華路前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小客車
105年10月05日 22時10分00秒,桃園市八德區永豐路155號前0.0公尺,死亡1;受傷0,普通重型-機車;自用-大貨車
105年10月06日 08時41分00秒,臺南市安南區公學路二段190巷前0.0公尺,死亡1;受傷2,普通輕型-機車;普通重型-機車;乘客-人
105年10月07日 03時38分00秒,新竹縣湖口鄉中山路二段 / 新竹縣湖口鄉中成街,死亡1;受傷0,普通重型-機車
105年10月07日 04時48分00秒,新北市五股區疏洪一路前0.0公尺,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車
105年10月07日 12時05分00秒,新北市八里區商港路臨港大道口,死亡1;受傷0,營業用-曳引車;普通輕型-機車
105年10月07日 20時10分00秒,高雄市小港區龍鳳路鳳西分號前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用)
105年10月08日 13時00分00秒,新竹縣橫山鄉中豐路二段122號前0.0公尺,死亡1;受傷0,自用-小客車;自用-小客車;營業用-大貨車;自用-小客車
105年10月08日 13時17分00秒,臺中市梧棲區福德里港埠路二段 / 臺中市梧棲區福德里臺灣大道八段,死亡1;受傷0,自用-小客車;普通重型-機車
105年10月08日 15時20分00秒,南投縣南投市千秋里千秋路前0.0公尺,死亡1;受傷2,自用-小客車;乘客-人;乘客-人
105年10月08日 17時10分00秒,臺南市北區西門路四段65巷前0.0公尺,死亡1;受傷1,普通重型-機車;行人-人
105年10月08日 17時21分00秒,新竹縣寶山鄉三峰路一段219號前0.0公尺,死亡1;受傷0,動力機械-其他車
105年10月08日 17時38分00秒,新北市板橋區文聖街149巷前0.0公尺,死亡1;受傷2,行人-人;普通重型-機車;乘客-人
105年10月08日 17時41分00秒,臺南市善化區南科七路 / 臺南市善化區環東路二段,死亡1;受傷1,普通重型-機車;普通重型-機車
105年10月09日 01時00分00秒,高雄市三民區覺民路288巷36號前0.0公尺,死亡1;受傷0,普通重型-機車
105年10月09日 11時50分00秒,嘉義縣中埔鄉義仁村中正路747號前0.0公尺,死亡1;受傷0,普通輕型-機車;自用-小客車
105年10月09日 17時49分00秒,花蓮縣吉安鄉中山路一段182號前0.0公尺,死亡1;受傷1,自用-小客車;行人-人;行人-人
105年10月09日 20時05分00秒,臺南市下營區大埤里174線16.2公里處(東向車道),死亡1;受傷1,自用-小客車;自用-小客車
105年10月10日 09時03分00秒,屏東縣枋寮鄉台1 441公里100.0公尺處北向中線,死亡1;受傷0,行人-人;自用-小貨車(含客、貨兩用)
105年10月11日 01時10分00秒,臺中市大雅區橫山里振興路156-5號前0.0公尺,死亡2;受傷0,普通重型-機車;乘客-人
105年10月11日 04時38分00秒,屏東縣鹽埔鄉豐年路3之17號,死亡1;受傷1,普通重型-機車;乘客-人
105年10月11日 09時57分00秒,臺南市學甲區南19線1公里處,死亡1;受傷0,普通輕型-機車
105年10月11日 12時49分00秒,嘉義縣水上鄉內溪村中義路1007號前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小客車
105年10月11日 16時30分00秒,臺北市大安區辛亥路3段前0.0公尺,死亡1;受傷1,自用-小客車;普通重型-機車;乘客-人
105年10月11日 21時08分00秒,南投縣草屯鎮富寮里富林路一段313號前0.0公尺,死亡1;受傷0,普通重型-機車
105年10月11日 22時25分00秒,屏東縣麟洛鄉中山路66-2號,死亡1;受傷1,普通重型-機車;自用-小貨車(含客、貨兩用);乘客-人
105年10月12日 06時05分00秒,臺南市歸仁區中正北路前0.0公尺,死亡1;受傷0,自用-小客車;普通重型-機車
105年10月12日 09時25分00秒,苗栗縣頭份市民生里中華路528之1號前0.0公尺,死亡1;受傷0,自用-大貨車;普通重型-機車;自用-小客車;自用-小客車
105年10月12日 19時34分00秒,嘉義縣民雄鄉勢崎6號電桿前,死亡1;受傷1,行人-人;自用-小客車;普通重型-機車
105年10月13日 10時29分00秒,臺南市下營區大埤里大埤寮49之12號,死亡1;受傷1,自用-小客車;乘客-人
105年10月14日 14時00分00秒,嘉義縣中埔鄉台82 33公里700.0公尺處西向內側,死亡1;受傷0,自用-小客車
105年10月14日 18時56分00秒,新北市中和區和平街97號前0.0公尺,死亡1;受傷7,自用-小貨車(含客、貨兩用);腳踏自行車-慢車;普通重型-機車;自用-小客車;普通重型-機車;普通重型-機車;普通重型-機車;普通重型-機車;普通重型-機車;普通重型-機車;普通重型-機車;普通重型-機車;乘客-人;普通重型-機車;普通重型-機車;普通重型-機車;行人-人
105年10月15日 00時20分00秒,屏東縣萬丹鄉新庄村萬新路前0.0公尺,死亡1;受傷1,腳踏自行車-慢車;普通重型-機車
105年10月15日 09時00分00秒,臺東縣太麻里鄉台9 407公里200.0公尺處北向外側,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用)
105年10月16日 03時35分00秒,宜蘭縣宜蘭市國道5號 39公里500.0公尺處南向內側,死亡1;受傷1,自用-小客車;乘客-人
105年10月16日 07時00分00秒,桃園市蘆竹區國道1號 48公里400.0公尺處北向中外,死亡1;受傷4,自用-小客車;自用-小客車;租賃車-小客車;乘客-人;乘客-人
105年10月16日 09時55分00秒,臺南市新化區護國里信義路前0.0公尺,死亡1;受傷2,普通重型-機車;普通重型-機車;乘客-人
105年10月16日 11時14分00秒,屏東縣潮州鎮九塊里復興路 / 屏東縣潮州鎮九塊里光春路,死亡1;受傷1,普通重型-機車;普通重型-機車
105年10月16日 13時30分00秒,屏東縣鹽埔鄉德協路55號前0.0公尺,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車
105年10月16日 16時23分00秒,彰化縣溪州鄉中央路1段前0.0公尺,死亡1;受傷0,自用-小客車
105年10月16日 16時55分00秒,臺南市七股區臺17線公路161.3公里處三岔路口,死亡1;受傷0,自用-小客車;普通重型-機車
105年10月16日 19時34分00秒,雲林縣大埤鄉吉田村北門街前0.0公尺,死亡1;受傷0,自用-小客車;其他慢車-慢車
105年10月17日 04時02分00秒,苗栗縣竹南鎮國道3號 114公里900.0公尺處南向內側,死亡1;受傷0,普通重型-機車;自用-小客車;自用-小客車
105年10月17日 12時31分00秒,高雄市新興區中山大同路口前0.0公尺,死亡1;受傷0,普通重型-機車;普通重型-機車
105年10月17日 13時10分00秒,高雄市仁武區澄觀路前0.0公尺,死亡1;受傷0,自用-曳引車;普通重型-機車
105年10月17日 13時52分00秒,苗栗縣三義鄉苗140線與舊臺13線口,死亡1;受傷0,營業用-曳引車;普通重型-機車
105年10月17日 19時01分00秒,臺北市文山區辛亥路7段76巷前0.0公尺,死亡1;受傷0,自用-小客車;普通重型-機車
105年10月17日 20時45分00秒,桃園市大溪區北部橫貫公路前0.0公尺,死亡1;受傷2,普通重型-機車;普通重型-機車;乘客-人
105年10月18日 19時55分00秒,臺南市佳里區光復路13號對面北向快車道,死亡1;受傷1,普通重型-機車;普通重型-機車
105年10月19日 01時25分00秒,高雄市前鎮區一心二路前0.0公尺,死亡1;受傷1,自用-小客車;行人-人
105年10月19日 05時17分00秒,彰化縣二林鎮太平路1段前0.0公尺,死亡1;受傷2,自用-小貨車(含客、貨兩用);自用-小貨車(含客、貨兩用);乘客-人
105年10月19日 14時07分00秒,新竹縣關西鎮台3 57公里500.0公尺處北向外側,死亡1;受傷0,普通重型-機車
105年10月19日 16時52分00秒,桃園市龜山區萬壽路二段 / 桃園市龜山區壽山路,死亡1;受傷0,自用-小客車;普通重型-機車
105年10月19日 17時50分00秒,臺南市安南區長和路四段28號前0.0公尺,死亡1;受傷1,行人-人;普通重型-機車
105年10月19日 19時00分00秒,雲林縣斗南鎮國道1號 241公里300.0公尺處南向中線,死亡1;受傷0,普通重型-機車;自用-小客車;自用-小客車;自用-小客車;自用-小客車;自用-小客車;自用-小貨車(含客、貨兩用);租賃車-小客車;自用-小客車;自用-小客車
105年10月20日 15時54分00秒,新北市八里區龍米路2段98號前0.0公尺,死亡1;受傷0,普通重型-機車
105年10月20日 16時37分00秒,嘉義縣阿里山鄉嘉155 1公里180.0公尺處北向坡道,死亡1;受傷0,自用-小客車
105年10月20日 16時49分00秒,新北市蘆洲區環堤大道路58號前0.0公尺,死亡1;受傷0,普通重型-機車
105年10月20日 19時20分00秒,基隆市中山區中山一路2號前0.0公尺,死亡1;受傷0,行人-人;自用-小貨車(含客、貨兩用)
105年10月20日 21時55分00秒,臺中市烏日區五光里五光路430號前0.0公尺,死亡1;受傷0,自用-小客車;大型重型1(550C.C.以上)-機車
105年10月21日 00時14分00秒,新北市板橋區縣民大道2段前0.0公尺,死亡1;受傷2,行人-人;普通重型-機車;普通重型-機車
105年10月21日 12時45分00秒,彰化縣彰化市國道1號 198公里800.0公尺處南向中線,死亡1;受傷7,民營客運-大客車;營業用-半聯結車;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人
105年10月21日 14時05分00秒,桃園市桃園區泰山里玉山街 / 桃園市桃園區泰山里大同西路,死亡1;受傷0,普通輕型-機車;自用-小客車
105年10月22日 00時05分00秒,臺南市後壁區172線28.6公里(南172線路燈0114-00)處,死亡1;受傷0,普通重型-機車
105年10月22日 10時09分00秒,臺北市信義區永吉路51號前0.0公尺,死亡1;受傷0,普通輕型-機車
105年10月22日 10時50分00秒,屏東縣滿州鄉八瑤路段(200線22.3公里西向),死亡1;受傷1,拼裝車-其他車;乘客-人
105年10月22日 14時35分00秒,高雄市小港區沿海三路38號前0.0公尺,死亡1;受傷1,普通重型-機車;普通重型-機車
105年10月22日 20時10分00秒,高雄市岡山區聖森路196號前0.0公尺,死亡1;受傷0,自用-大貨車;普通重型-機車
105年10月23日 19時52分00秒,花蓮縣玉里鎮193 94公里300.0公尺處南向外側,死亡1;受傷0,普通重型-機車
105年10月24日 09時28分00秒,雲林縣西螺鎮【南下匝道口附近】,死亡1;受傷0,普通重型-機車;自用-小客車
105年10月24日 10時13分00秒,新竹市香山區牛埔東路 / 新竹市香山區牛埔南路,死亡1;受傷0,營業用-全聯結車;普通重型-機車
105年10月24日 15時00分00秒,南投縣南投市大庄路 / 南投縣南投市樂利路,死亡1;受傷0,普通重型-機車;營業用-大貨車;普通重型-機車
105年10月24日 16時50分00秒,彰化縣埔鹽鄉中山路前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用)
105年10月25日 01時17分00秒,臺中市豐原區中陽里愛國街 / 臺中市豐原區中陽里自立街,死亡1;受傷2,普通重型-機車;普通重型-機車;自用-小客車;自用-小客車;乘客-人
105年10月25日 01時39分00秒,臺北市中山區建國北路2段前0.0公尺,死亡1;受傷0,租賃車-小客車;行人-人
105年10月25日 13時03分00秒,臺中市烏日區光明里光明路 / 臺中市烏日區光明里環河路一段,死亡1;受傷0,營業用-半聯結車;行人-人
105年10月25日 22時42分00秒,臺中市大里區東湖里中興路一段11-6號前0.0公尺,死亡1;受傷0,腳踏自行車-慢車;計程車-小客車
105年10月26日 00時35分00秒,新竹市北區榮濱南路和西濱路一段275巷,死亡1;受傷1,普通重型-機車;自用-小客車;乘客-人
105年10月26日 08時20分00秒,新竹縣湖口鄉國道1號 84公里800.0公尺處北向內側,死亡1;受傷1,自用-半聯結車;自用-小客車
105年10月26日 08時40分00秒,桃園市中壢區中興里環中東路 / 桃園市中壢區中興里環中東路,死亡1;受傷0,自用-小客車;普通重型-機車
105年10月26日 10時30分00秒,新竹縣新豐鄉新興路前0.0公尺,死亡1;受傷0,自用-大貨車;普通重型-機車
105年10月26日 16時33分00秒,高雄市鳳山區民生路前0.0公尺,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車
105年10月27日 06時00分00秒,臺東縣太麻里鄉台9 403公里300.0公尺處南向外側,死亡1;受傷0,自用-小客車;自用-大貨車
105年10月27日 12時10分00秒,雲林縣麥寮鄉興華村產業道路前0.0公尺,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車
105年10月27日 13時50分00秒,彰化縣鹿港鎮南勢巷前0.0公尺,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車
105年10月27日 13時59分00秒,高雄市前鎮區新生路前0.0公尺,死亡2;受傷0,自用-半聯結車;普通重型-機車;乘客-人
105年10月27日 15時25分00秒,高雄市鼓山區九如四路前0.0公尺,死亡1;受傷0,普通輕型-機車;自用-小客車
105年10月27日 17時55分00秒,高雄市小港區沿海二路前0.0公尺,死亡1;受傷0,普通重型-機車;營業用-曳引車
105年10月27日 21時52分00秒,臺南市白河區國道3號 311公里900.0公尺處南向外側,死亡1;受傷1,自用-小客車;乘客-人
105年10月28日 08時25分00秒,南投縣信義鄉投59 21公里800.0公尺處北向一般,死亡1;受傷0,農耕用車(或機械)-其他車
105年10月28日 09時50分00秒,臺南市安定區(國8道3.9K側車道雙向迴轉道),死亡1;受傷0,普通重型-機車;營業用-半聯結車
105年10月28日 10時59分00秒,彰化縣員林市浮圳路2段 / 彰化縣員林市員林大道,死亡1;受傷0,營業用-曳引車;普通重型-機車
105年10月28日 14時03分00秒,南投縣草屯鎮山腳里民生路 / 南投縣草屯鎮山腳里民生一街,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車
105年10月28日 18時24分00秒,臺中市西區公民里五權路前0.0公尺,死亡1;受傷1,普通重型-機車;普通重型-機車
105年10月29日 02時53分00秒,苗栗縣通霄鎮台1 128公里300.0公尺處南向內側,死亡1;受傷0,普通重型-機車
105年10月29日 12時20分00秒,臺南市安南區長和路一段192巷前0.0公尺,死亡1;受傷0,營業用-小貨車(含客、貨兩用);普通重型-機車
105年10月29日 17時36分00秒,屏東縣內埔鄉清涼路一段電桿R5-75-AB3前,死亡1;受傷0,自用-大貨車;普通重型-機車
105年10月29日 20時14分00秒,臺北市北投區中央北路4段404巷9號前0.0公尺,死亡1;受傷0,自用-小客車;行人-人
105年10月29日 20時40分00秒,南投縣埔里鎮建國三巷、東榮路口,死亡1;受傷2,普通重型-機車;普通重型-機車;乘客-人
105年10月30日 06時18分00秒,嘉義縣新港鄉共和小段969地號旁,死亡1;受傷0,普通重型-機車
105年10月30日 08時50分00秒,臺東縣台東市正氣北路 / 臺東縣台東市長沙街,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車
105年10月30日 18時59分00秒,高雄市燕巢區鳳東路前0.0公尺,死亡1;受傷1,普通重型-機車;普通重型-機車;自用-小貨車(含客、貨兩用)
105年10月30日 19時18分00秒,花蓮縣光復鄉中山路一段前0.0公尺,死亡1;受傷0,自用-大貨車;普通重型-機車
105年10月31日 05時30分00秒,屏東縣屏東市新興里復興南路一段 / 屏東縣屏東市新興里公興路,死亡1;受傷0,普通重型-機車;自用-小客車
105年10月31日 11時53分00秒,新竹縣竹北市十興路二段前0.0公尺,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車
105年10月31日 16時24分00秒,臺中市北屯區和平里環中東路一段 / 臺中市北屯區和平里軍福十六路,死亡1;受傷1,普通重型-機車;自用-小客車;普通重型-機車
105年10月31日 18時09分00秒,臺南市將軍區臺17線150公里路段南向,死亡1;受傷1,普通重型-機車;乘客-人
105年10月31日 18時30分00秒,南投縣鹿谷鄉廣興村中正一路298號前0.0公尺,死亡1;受傷0,自用-小客車;行人-人
105年10月31日 18時30分00秒,彰化縣員林市員集路1段前0.0公尺,死亡1;受傷2,普通重型-機車;救護車-特種車;自用-小客車;乘客-人
105年11月01日 06時28分00秒,臺北市士林區中正路前0.0公尺,死亡1;受傷0,民營客運-大客車;行人-人
105年11月01日 13時17分00秒,高雄市仁武區澄觀路1段152巷前0.0公尺,死亡1;受傷0,自用-曳引車;普通重型-機車
105年11月01日 15時40分00秒,屏東縣屏東市廣興里忠孝路 / 屏東縣屏東市廣興里敬軍路,死亡1;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車;乘客-人
105年11月01日 16時00分00秒,雲林縣二崙鄉產業道路(田寮8號電桿前)路口,死亡1;受傷0,自用-小客車;普通輕型-機車;乘客-人;乘客-人;乘客-人
105年11月01日 16時44分00秒,桃園市龜山區復興三路三段500號前0.0公尺,死亡1;受傷0,普通重型-機車
105年11月01日 17時34分00秒,雲林縣虎尾鎮台1 線與雲76線路口,死亡1;受傷1,普通重型-機車;自用-小客車
105年11月02日 02時03分00秒,新北市鶯歌區中正二路147號前0.0公尺,死亡1;受傷0,營業用-小貨車(含客、貨兩用);普通重型-機車
105年11月02日 06時46分00秒,桃園市桃園區文中路 / 桃園市桃園區國際路二段,死亡1;受傷1,自用-小客車;自用-小客車;普通重型-機車
105年11月02日 13時04分00秒,臺南市新化區信義路與省道台19甲線路口,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用)
105年11月02日 19時40分00秒,臺南市仁德區仁義里中山路 / 臺南市仁德區仁義里中山路,死亡1;受傷0,自用-小客車;行人-人
105年11月03日 02時40分00秒,彰化縣二林鎮太平路 / 彰化縣二林鎮中科二林大道,死亡1;受傷1,普通重型-機車;乘客-人
105年11月03日 06時36分00秒,苗栗縣公館鄉館南325號前,死亡1;受傷1,普通重型-機車;行人-人
105年11月03日 15時50分00秒,臺中市太平區坪林里中山路二段69號前0.0公尺,死亡1;受傷2,行人-人;普通重型-機車;普通重型-機車;乘客-人;乘客-人
105年11月04日 01時11分00秒,臺北市中正區北平西路前0.0公尺,死亡1;受傷0,普通重型-機車
105年11月04日 02時53分00秒,南投縣草屯鎮台灣演藝坊旁產業道路,死亡1;受傷0,普通重型-機車
105年11月04日 04時23分00秒,新竹市北區公道五路五段195號前0.0公尺,死亡1;受傷0,普通重型-機車
105年11月04日 06時29分00秒,新北市新莊區新樹路501號前0.0公尺,死亡1;受傷0,自用-小客車;普通重型-機車
105年11月04日 15時15分00秒,臺南市安南區北汕尾二路前0.0公尺,死亡1;受傷0,自用-小貨車(含客、貨兩用)
105年11月04日 16時55分00秒,新北市平溪區106線道路前0.0公尺,死亡2;受傷1,自用-小客車;自用-小貨車(含客、貨兩用);乘客-人
105年11月04日 20時20分00秒,雲林縣水林鄉164線公路〈編號090240水銀燈桿旁〉,死亡1;受傷0,拼裝車-其他車
105年11月05日 05時11分00秒,澎湖縣白沙鄉203 13公里500.0公尺處南向外側,死亡1;受傷1,普通重型-機車;乘客-人
105年11月05日 13時59分00秒,雲林縣斗南鎮雲林路三段與新庄路口(新光所轄),死亡1;受傷0,自用-大貨車;普通重型-機車;自用-小客車
105年11月06日 01時00分00秒,高雄市左營區自由二路前0.0公尺,死亡1;受傷1,自用-小客車;行人-人;乘客-人
105年11月06日 03時00分00秒,南投縣中寮鄉崁頂村永平路前0.0公尺,死亡1;受傷0,普通重型-機車
105年11月06日 04時38分00秒,高雄市阿蓮區中路里中路70-號前0.0公尺,死亡1;受傷0,自用-小貨車(含客、貨兩用)
105年11月06日 08時08分00秒,桃園市新屋區永興里東興路二段1446號前0.0公尺,死亡1;受傷0,腳踏自行車-慢車;自用-小客車
105年11月06日 08時15分00秒,彰化縣芳苑鄉,死亡1;受傷0,大型重型2(250-550C.C.)-機車
105年11月06日 14時45分00秒,嘉義縣六腳鄉嘉57 1公里南向路口,死亡1;受傷5,自用-小客車;自用-小客車;乘客-人;乘客-人;乘客-人;乘客-人
105年11月06日 18時07分00秒,高雄市林園區文賢南路226巷前0.0公尺,死亡1;受傷2,行人-人;普通重型-機車;普通重型-機車
105年11月06日 20時29分00秒,臺中市西區中興里公益路88號前0.0公尺,死亡1;受傷0,自用-小客車;行人-人
105年11月07日 07時08分00秒,臺北市松山區民權東路3段前0.0公尺,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車
105年11月07日 14時22分00秒,臺中市霧峰區甲寅里中正路前0.0公尺,死亡1;受傷0,營業用-曳引車;普通重型-機車
105年11月08日 09時15分00秒,苗栗縣竹南鎮科研路與科東五路口,死亡1;受傷1,自用-小客車;普通重型-機車
105年11月08日 14時00分00秒,臺北市萬華區西寧南路前0.0公尺,死亡1;受傷1,普通重型-機車;行人-人
105年11月08日 18時51分00秒,彰化縣埔鹽鄉永新路 / 彰化縣埔鹽鄉大新路,死亡1;受傷1,普通重型-機車;自用-大貨車;行人-人
105年11月08日 19時56分00秒,彰化縣埤頭鄉斗苑東路前0.0公尺,死亡1;受傷0,自用-大貨車;普通重型-機車
105年11月09日 01時45分00秒,桃園市蘆竹區濱海路一段359號前0.0公尺,死亡1;受傷0,自用-小貨車(含客、貨兩用);自用-小客車;其他人-人
105年11月09日 03時12分00秒,新北市鶯歌區鶯桃路2段23號前0.0公尺,死亡1;受傷0,行人-人;自用-小客車
105年11月09日 07時45分00秒,雲林縣麥寮鄉工業路與豐產南路口,死亡1;受傷0,自用-大貨車;普通重型-機車
105年11月09日 13時15分00秒,宜蘭縣南澳鄉台9 135公里700.0公尺處南向中線,死亡1;受傷2,普通重型-機車;自用-小客車;乘客-人
105年11月10日 00時44分00秒,新北市三重區重新橋機車道路前0.0公尺,死亡1;受傷1,拼裝車-其他車;普通重型-機車
105年11月10日 03時57分00秒,臺北市士林區承德路4段235號前0.0公尺,死亡1;受傷0,自用-小客車;普通重型-機車
105年11月10日 05時38分00秒,高雄市仁武區澄觀路1段46-號前0.0公尺,死亡1;受傷2,自用-小客車;普通重型-機車;普通重型-機車;普通重型-機車
105年11月10日 12時13分00秒,桃園市中壢區興平里元化路 / 桃園市中壢區興平里新生路,死亡1;受傷0,自用-小貨車(含客、貨兩用);行人-人
105年11月10日 15時59分00秒,南投縣仁愛鄉投71線16.4公里新武界橋,死亡1;受傷0,自用-小貨車(含客、貨兩用)
105年11月10日 18時16分00秒,宜蘭縣壯圍鄉中央路二段355巷28號前0.0公尺,死亡1;受傷1,行人-人;普通重型-機車
105年11月11日 20時16分00秒,嘉義市西區世賢路1段前0.0公尺,死亡1;受傷1,電動自行車-慢車;行人-人
105年11月12日 00時14分00秒,桃園市大溪區員林路二段277號前0.0公尺,死亡1;受傷0,自用-小客車;行人-人
105年11月12日 05時05分00秒,彰化縣花壇鄉國道1號 201公里200.0公尺處南向外側,死亡1;受傷3,營業用-半聯結車;自用-小貨車(含客、貨兩用);自用-小客車;自用-小貨車(含客、貨兩用);自用-小客車;自用-小貨車(含客、貨兩用);乘客-人
105年11月12日 06時10分00秒,新竹縣新埔鎮文山路與褒忠路口,死亡1;受傷0,營業用-曳引車;腳踏自行車-慢車
105年11月12日 11時42分00秒,高雄市燕巢區角宿路668號前0.0公尺,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車
105年11月12日 15時27分00秒,桃園市桃園區永安路 / 桃園市桃園區民權路,死亡1;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車;乘客-人
105年11月12日 18時58分00秒,高雄市三民區鼎中路753號前0.0公尺,死亡1;受傷1,普通重型-機車;普通輕型-機車
105年11月12日 21時15分00秒,雲林縣土庫鎮宮北一號橋,死亡1;受傷0,普通重型-機車
105年11月13日 12時13分00秒,花蓮縣新城鄉北埔村光復路102號前0.0公尺,死亡1;受傷0,腳踏自行車-慢車;自用-小客車
105年11月13日 15時12分00秒,新竹市北區中清路一段前0.0公尺,死亡1;受傷0,自用-小客車;行人-人;自用-大貨車
105年11月13日 17時45分00秒,南投縣南投市振興里南鄉路101號前0.0公尺,死亡1;受傷1,自用-大貨車;普通重型-機車;乘客-人
105年11月14日 05時54分00秒,桃園市楊梅區上湖里楊湖路三段 / 桃園市楊梅區上湖里楊湖路,死亡1;受傷0,普通重型-機車;動力機械-其他車
105年11月14日 19時12分00秒,臺南市新市區臺1 316公里800.0公尺處北向外側,死亡1;受傷0,普通重型-機車;營業用-全聯結車
105年11月14日 22時53分00秒,高雄市三民區民族一路前0.0公尺,死亡1;受傷1,自用-小客車;普通重型-機車
105年11月15日 05時53分00秒,臺中市太平區新吉里中山路三段 / 臺中市太平區新吉里新平路三段,死亡1;受傷0,普通輕型-機車;自用-小貨車(含客、貨兩用)
105年11月15日 07時45分00秒,桃園市楊梅區高鐵南路十段 / 桃園市楊梅區高鐵南路十段,死亡1;受傷0,自用-小客車;普通重型-機車
105年11月16日 06時00分00秒,南投縣鹿谷鄉內湖村興產路6之5號前0.0公尺,死亡1;受傷5,自用-小貨車(含客、貨兩用);乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;普通重型-機車;普通重型-機車;自用-小貨車(含客、貨兩用);自用-小客車
105年11月16日 18時08分00秒,臺中市梧棲區下寮里臨港路四段298號前0.0公尺,死亡1;受傷0,普通重型-機車;自用-半聯結車
105年11月17日 01時53分00秒,新北市萬里區,死亡1;受傷0,大型重型1(550C.C.以上)-機車
105年11月18日 02時25分00秒,新北市新店區,死亡1;受傷2,自用-小客車;大型重型1(550C.C.以上)-機車;乘客-人;乘客-人
105年11月18日 06時36分00秒,金門縣金湖鎮新湖里市港路56號前0.0公尺,死亡1;受傷1,普通重型-機車;乘客-人
105年11月18日 08時20分00秒,臺南市官田區臺1 306公里北向內側,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車
105年11月18日 20時45分00秒,臺北市文山區羅斯福路5段前0.0公尺,死亡1;受傷2,計程車-小客車;普通重型-機車;行人-人;乘客-人
105年11月19日 00時35分00秒,臺南市東山區165線15.8K處,死亡1;受傷0,普通重型-機車
105年11月19日 05時06分00秒,雲林縣林內鄉重興路前0.0公尺,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車
105年11月19日 13時25分00秒,高雄市三民區建工路229巷前0.0公尺,死亡1;受傷2,普通輕型-機車;普通輕型-機車;乘客-人
105年11月19日 18時05分00秒,彰化縣埤頭鄉溪林路前0.0公尺,死亡1;受傷2,普通重型-機車;腳踏自行車-慢車;普通重型-機車
105年11月19日 19時37分00秒,桃園市桃園區南華里中華路140號前0.0公尺,死亡1;受傷1,行人-人;普通重型-機車
105年11月19日 23時30分00秒,臺北市萬華區光復橋道路前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用)
105年11月20日 01時30分00秒,雲林縣口湖鄉164公路4.6KM,死亡1;受傷1,自用-小客車;乘客-人;乘客-人;乘客-人
